"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Mike Schmidt","1011586","Phillies","3B","667","","9.15658760070801","9.2"
"George Foster","1004250","Reds","LF","689","","8.88630199432373","8.9"
"Rod Carew","1001942","Twins","1B","694","","8.57813262939453","8.6"
"Dennis Leonard","1007531","Royals","P","","292.2","7.94679689407349","7.9"
"Dave Parker","1010000","Pirates","RF","706","","7.67544507980347","7.7"
"Carlton Fisk","1004101","Red Sox","C","632","","7.5850772857666","7.6"
"George Brett","1001400","Royals","3B","627","","7.11515712738037","7.1"
"Tom Seaver","1011708","- - -","P","","261.1","6.24985837936401","6.8"
"Rick Reuschel","1010852","Cubs","P","","252.0","6.45260047912598","6.7"
"Nolan Ryan","1011348","Angels","P","","299.0","6.56760597229004","6.6"
"Reggie Smith","1012201","Dodgers","RF","603","","6.4728946685791","6.5"
"Steve Rogers","1011138","Expos","P","","301.2","7.02541017532349","6.4"
"Mitchell Page","1009954","Athletics","LF","592","","6.24034833908081","6.2"
"Steve Carlton","1001964","Phillies","P","","283.0","5.10206365585327","6.1"
"Dave Goltz","1004818","Twins","P","","303.0","6.04999732971191","6.0"
"Joe Morgan","1009179","Reds","2B","645","","5.81318473815918","5.8"
"Frank Tanana","1012818","Angels","P","","241.1","5.76109409332275","5.8"
"J.R. Richard","1010913","Astros","P","","267.0","4.97069978713989","5.7"
"Mike Hargrove","1005361","Rangers","1B","648","","5.69501972198486","5.7"
"Ron Guidry","1005124","Yankees","P","","210.2","5.6928825378418","5.7"
"Ted Simmons","1011986","Cardinals","C","601","","5.65851974487305","5.7"
"Ken Singleton","1012011","Orioles","RF","651","","5.58095169067383","5.6"
"Phil Niekro","1009583","Braves","P","","330.1","5.93239593505859","5.6"
"Jim Palmer","1009973","Orioles","P","","319.0","5.5465202331543","5.5"
"Toby Harrah","1005384","Rangers","3B","673","","5.53847980499268","5.5"
"Graig Nettles","1009517","Yankees","3B","664","","5.4470591545105","5.4"
"Gary Carter","1002015","Expos","C","595","","5.29949378967285","5.3"
"Gaylord Perry","1010210","Rangers","P","","238.0","5.22437000274658","5.2"
"Tommy John","1006515","Dodgers","P","","220.1","5.06260442733765","5.2"
"George Hendrick","1005642","Padres","CF","607","","5.14980602264404","5.1"
"Bruce Sutter","1012743","Cubs","P","","107.1","5.15749549865723","5.1"
"Lyman Bostock","1001220","Twins","CF/LF","660","","5.11843156814575","5.1"
"Burt Hooton","1006005","Dodgers","P","","223.1","5.16089344024658","5.1"
"Al Cowens","1002689","Royals","RF","661","","5.10171365737915","5.1"
"Chet Lemon","1007518","White Sox","CF","627","","5.006911277771","5.0"
"Jim Rice","1010897","Red Sox","DH","710","","5.00633335113525","5.0"
"Carl Yastrzemski","1014326","Red Sox","LF","643","","4.97481727600098","5.0"
"Bobby Bonds","1001157","Angels","RF","679","","4.97197341918945","5.0"
"Don Money","1009052","Brewers","2B","644","","4.92407369613647","4.9"
"Johnny Bench","1000826","Reds","C","560","","4.90398788452148","4.9"
"Greg Luzinski","1007855","Phillies","LF","645","","4.88508796691895","4.9"
"Vida Blue","1001094","Athletics","P","","279.2","4.89380550384521","4.9"
"Bert Blyleven","1001098","Rangers","P","","234.2","4.86549186706543","4.9"
"Reggie Jackson","1006308","Yankees","RF","606","","4.8634090423584","4.9"
"Davey Lopes","1007750","Dodgers","2B","589","","4.80425357818604","4.8"
"Bob Watson","1013677","Astros","1B","623","","4.7800931930542","4.8"
"Bump Wills","1014049","Rangers","2B","617","","4.72842836380005","4.7"
"Jim Sundberg","1012724","Rangers","C","533","","4.70331764221191","4.7"
"Gene Tenace","1012911","Padres","C","581","","4.6485447883606","4.6"
"Dennis Eckersley","1003660","Indians","P","","247.1","4.6400032043457","4.6"
"Joe Ferguson","1003990","Astros","C","511","","4.60901594161987","4.6"
"Jose Cruz","1002841","Astros","RF","661","","4.5700216293335","4.6"
"Cesar Cedeno","1002100","Astros","CF","598","","4.53124094009399","4.5"
"Larry Hisle","1005858","Twins","CF/LF","620","","4.52148008346558","4.5"
"Mickey Rivers","1011005","Yankees","CF","594","","4.4617600440979","4.5"
"Mike Flanagan","1004133","Orioles","P","","235.0","4.39024305343628","4.4"
"Thurman Munson","1009334","Yankees","C","638","","4.36927461624146","4.4"
"Hal McRae","1008687","Royals","LF/DH","720","","4.30670881271362","4.3"
"Doug Rau","1010717","Dodgers","P","","212.1","4.34643220901489","4.3"
"Ron Cey","1002108","Dodgers","3B","669","","4.28152370452881","4.3"
"Bill Bonham","1001165","Cubs","P","","214.2","4.07590913772583","4.3"
"Jerry Koosman","1007103","Mets","P","","226.2","4.63077545166016","4.3"
"Rich Gossage","1004894","Pirates","P","","133.0","4.16928863525391","4.3"
"Ken Griffey","1005044","Reds","RF","657","","4.25840139389038","4.3"
"Doug DeCinces","1003123","Orioles","3B","593","","4.22318029403687","4.2"
"Willie Randolph","1010694","Yankees","2B","624","","4.18685436248779","4.2"
"Wayne Garland","1004538","Indians","P","","282.2","4.13445234298706","4.1"
"Andre Thornton","1013037","Indians","1B","517","","4.09047508239746","4.1"
"Jerry Reuss","1010853","Pirates","P","","208.0","3.90271782875061","4.0"
"Len Randle","1010693","Mets","3B","585","","3.99335551261902","4.0"
"Don Sutton","1012745","Dodgers","P","","240.1","3.79111647605896","3.9"
"Dave Winfield","1014127","Padres","RF","678","","3.8827817440033","3.9"
"Bake McBride","1008340","- - -","RF/CF","446","","3.87275838851929","3.9"
"Jason Thompson","1013014","Tigers","1B","668","","3.86749339103699","3.9"
"Jim Bibby","1000945","Indians","P","","206.2","3.8303325176239","3.8"
"Eric Soderholm","1012260","White Sox","3B","516","","3.82045197486877","3.8"
"Steve Garvey","1004557","Dodgers","1B","696","","3.78682041168213","3.8"
"Rick Rhoden","1010887","Dodgers","P","","216.1","3.2043993473053","3.8"
"Paul Splittorff","1012346","Royals","P","","229.0","3.74719381332397","3.7"
"Ellis Valentine","1013326","Expos","RF","541","","3.74452710151672","3.7"
"Keith Hernandez","1005706","Cardinals","1B","645","","3.73810839653015","3.7"
"John Stearns","1012446","Mets","C","520","","3.72944808006287","3.7"
"Dusty Baker","1000450","Dodgers","LF","604","","3.7104754447937","3.7"
"Ruppert Jones","1006588","Mariners","CF","663","","3.65057492256165","3.7"
"Ed Halicki","1005228","Giants","P","","257.2","3.30921077728271","3.6"
"Sixto Lezcano","1007593","Brewers","RF","457","","3.61589074134827","3.6"
"Cliff Johnson","1006437","- - -","LF/DH","339","","3.59801435470581","3.6"
"Pete Rose","1011217","Reds","3B","731","","3.5749888420105","3.6"
"Phil Garner","1004541","Pirates","2B/3B","651","","3.51159906387329","3.5"
"Garry Maddox","1007948","Phillies","CF","603","","3.48621678352356","3.5"
"Andre Dawson","1003091","Expos","CF","566","","3.46663022041321","3.5"
"Rick Langford","1007319","Athletics","P","","208.1","3.45371222496033","3.5"
"Oscar Gamble","1004473","White Sox","RF/DH","470","","3.41429591178894","3.4"
"Ken Kravec","1007147","White Sox","P","","166.2","3.41076612472534","3.4"
"Dave Lemanczyk","1007511","Blue Jays","P","","252.0","3.40691685676575","3.4"
"John Candelaria","1001909","Pirates","P","","230.2","2.94997835159302","3.4"
"Al Oliver","1009773","Pirates","CF/LF","622","","3.3847017288208","3.4"
"Buddy Bell","1000799","Indians","3B","538","","3.37530922889709","3.4"
"Francisco Barrios","1000603","White Sox","P","","231.1","3.34910011291504","3.3"
"Ed Figueroa","1004037","Yankees","P","","239.1","3.28315877914429","3.3"
"Dave Rozema","1011273","Tigers","P","","218.1","3.2490394115448","3.2"
"Sal Bando","1000505","Brewers","3B","666","","3.19604849815369","3.2"
"Steve Ontiveros","1009825","Cubs","3B","636","","3.15780568122864","3.2"
"Dock Ellis","1003747","- - -","P","","213.0","3.14972972869873","3.1"
"Gary Thomasson","1012977","Giants","CF/LF","534","","3.11813282966614","3.1"
"Larry Bowa","1001243","Phillies","SS","675","","3.11052179336548","3.1"
"Rennie Stennett","1012484","Pirates","2B","490","","3.10895180702209","3.1"
"John Montefusco","1009065","Giants","P","","157.1","3.14672780036926","3.1"
"Bill Russell","1011311","Dodgers","SS","673","","3.05716991424561","3.1"
"Eddie Murray","1009386","Orioles","1B/DH","666","","3.04566192626953","3.0"
"Steve Yeager","1014332","Dodgers","C","438","","3.033118724823","3.0"
"Bert Campaneris","1001868","Rangers","SS","648","","3.03105354309082","3.0"
"Darrell Porter","1010450","Royals","C","486","","3.02049231529236","3.0"
"Butch Wynegar","1014308","Twins","C","617","","3.01732039451599","3.0"
"Jim Essian","1003835","White Sox","C","381","","3.01687574386597","3.0"
"Roy White","1013890","Yankees","LF","606","","2.98037195205688","3.0"
"Enrique Romo","1011175","Mariners","P","","114.1","2.97046995162964","3.0"
"Paul Hartzell","1005467","Angels","P","","189.1","2.92841219902039","2.9"
"Garry Templeton","1012909","Cardinals","SS","644","","2.89370942115784","2.9"
"Tony Perez","1010188","Expos","1B","633","","2.88242077827454","2.9"
"Al Bumbry","1001649","Orioles","CF/LF","571","","2.86255073547363","2.9"
"George Scott","1011682","Red Sox","1B","653","","2.85815453529358","2.9"
"Jim Barr","1000606","Giants","P","","234.1","3.09084939956665","2.8"
"Gary Lavelle","1007389","Giants","P","","118.1","3.04333353042603","2.8"
"Bob Boone","1001183","Phillies","C","495","","2.78870153427124","2.8"
"Dan Driessen","1003501","Reds","1B","608","","2.78672575950623","2.8"
"Larry Christenson","1002215","Phillies","P","","219.1","2.72571229934692","2.8"
"Doug Rader","1010638","- - -","3B","568","","2.77903544902802","2.8"
"Ivan DeJesus","1003150","Cubs","SS","695","","2.75788021087646","2.8"
"Reggie Cleveland","1002347","Red Sox","P","","190.1","2.73252534866333","2.7"
"Mike Krukow","1007185","Cubs","P","","172.0","2.74785161018372","2.7"
"Dave Concepcion","1002494","Reds","SS","630","","2.72242498397827","2.7"
"Leroy Stanton","1012420","Mariners","RF/DH","505","","2.72176790237427","2.7"
"Bucky Dent","1003212","Yankees","SS","540","","2.72143149375916","2.7"
