"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Mickey Mantle","1008082","Yankees","CF","652","","11.51828956604","11.5"
"Duke Snider","1012230","Dodgers","CF","652","","7.47297763824463","7.5"
"Herb Score","1011671","Indians","P","","249.1","6.75334501266479","6.9"
"Willie Mays","1008315","Giants","CF","650","","6.94596719741821","6.9"
"Hank Aaron","1000001","Braves","RF","660","","6.87044334411621","6.9"
"Early Wynn","1014309","Indians","P","","277.2","6.13502359390259","6.7"
"Yogi Berra","1000898","Yankees","C","597","","6.39490032196045","6.4"
"Al Kaline","1006678","Tigers","RF","693","","6.28313684463501","6.3"
"Ted Williams","1014040","Red Sox","LF","503","","6.26565074920654","6.3"
"Minnie Minoso","1008984","White Sox","LF","665","","6.18279409408569","6.2"
"Jim Gilliam","1004724","Dodgers","2B/LF","701","","5.97518157958984","6.0"
"Tom Brewer","1001409","Red Sox","P","","244.1","5.24363136291504","5.9"
"Don Newcombe","1009529","Dodgers","P","","268.0","5.00249195098877","5.9"
"Charlie Maxwell","1008287","Tigers","LF","592","","5.84282970428467","5.8"
"Bob Friend","1004355","Pirates","P","","314.1","6.09666776657104","5.8"
"Frank Robinson","1011066","Redlegs","LF","668","","5.76506090164185","5.8"
"Frank Lary","1007364","Tigers","P","","294.0","5.51883411407471","5.6"
"Ken Boyer","1001283","Cardinals","3B","639","","5.57782459259033","5.6"
"Eddie Mathews","1008236","Braves","3B","651","","5.43971252441406","5.4"
"Whitey Ford","1004227","Yankees","P","","225.2","4.99837636947632","5.4"
"Billy Hoeft","1005893","Tigers","P","","248.0","4.5814003944397","5.3"
"Billy Pierce","1010326","White Sox","P","","276.1","5.78748321533203","5.3"
"Jim Piersall","1010340","Red Sox","CF","681","","5.34329843521118","5.3"
"Dick Donovan","1003395","White Sox","P","","234.2","4.39242935180664","5.3"
"Johnny Antonelli","1000277","Giants","P","","258.1","5.30463314056396","5.3"
"Johnny Logan","1007705","Braves","SS","631","","5.22718906402588","5.2"
"Jack Harshman","1005435","White Sox","P","","226.2","4.49265146255493","5.2"
"Harvey Kuenn","1007200","Tigers","SS","657","","5.1449556350708","5.1"
"Richie Ashburn","1000335","Phillies","CF","719","","5.13277673721313","5.1"
"Warren Spahn","1012299","Braves","P","","281.1","4.53519296646118","5.0"
"Gil McDougald","1008471","Yankees","SS","518","","4.94655752182007","4.9"
"Ed Bailey","1000421","Redlegs","C","446","","4.92951965332031","4.9"
"Connie Johnson","1006438","- - -","P","","196.0","4.4100649356842","4.8"
"Ernie Banks","1000512","Cubs","SS","593","","4.82512712478638","4.8"
"Harvey Haddix","1005184","- - -","P","","230.1","4.29136553406715","4.8"
"Stan Musial","1009405","Cardinals","1B/RF","682","","4.76136589050293","4.8"
"Larry Doby","1003346","White Sox","CF","619","","4.74439573287964","4.7"
"Jackie Jensen","1006398","Red Sox","RF","673","","4.73248386383057","4.7"
"Bob Nieman","1009587","- - -","LF","522","","4.42277970910072","4.4"
"Joe Adcock","1000067","Braves","1B","500","","4.22066879272461","4.2"
"Stan Lopata","1007749","Phillies","C/1B","624","","4.21444511413574","4.2"
"Sherm Lollar","1007714","White Sox","C","527","","4.20331430435181","4.2"
"Jackie Robinson","1011070","Dodgers","3B","431","","4.16728115081787","4.2"
"Robin Roberts","1011046","Phillies","P","","297.1","3.81125855445862","4.1"
"Murry Dickson","1003282","- - -","P","","219.1","3.67201809585094","4.0"
"Bill Skowron","1012043","Yankees","1B","523","","4.01267671585083","4.0"
"Frank Sullivan","1012691","Red Sox","P","","242.0","4.62377166748047","4.0"
"Bob Lemon","1007517","Indians","P","","255.1","3.28489708900452","3.9"
"Roy McMillan","1008643","Redlegs","SS","574","","3.90093374252319","3.9"
"Art Fowler","1004268","Redlegs","P","","177.2","3.96847724914551","3.9"
"Ray Boone","1001189","Tigers","3B","568","","3.86358523368835","3.9"
"Lew Burdette","1001662","Braves","P","","256.1","3.89786767959595","3.8"
"Gil Hodges","1005883","Dodgers","1B","633","","3.6544816493988","3.7"
"Gus Triandos","1013182","Orioles","C/1B","509","","3.48440074920654","3.5"
"Joe Nuxhall","1009665","Redlegs","P","","200.2","3.19344162940979","3.4"
"Jim Wilson","1014089","- - -","P","","208.0","2.62367606163025","3.4"
"Walt Moryn","1009236","Cubs","RF","588","","3.3869297504425","3.4"
"Tom Sturdivant","1012654","Yankees","P","","158.1","2.78939437866211","3.3"
"Wally Moon","1009085","Cardinals","1B/RF","622","","3.23678350448608","3.2"
"Chuck Stobbs","1012548","Senators","P","","240.0","3.3831672668457","3.2"
"Billy Klaus","1006986","Red Sox","3B","620","","3.11018633842468","3.1"
"Willie Jones","1006601","Phillies","3B","621","","3.0931339263916","3.1"
"Curt Simmons","1011980","Phillies","P","","198.0","2.80105400085449","3.1"
"Willard Nixon","1009610","Red Sox","P","","145.1","3.1157066822052","3.1"
"Randy Jackson","1006307","Dodgers","3B","346","","3.06449246406555","3.1"
"Ron Kline","1007004","Pirates","P","","264.0","3.50753736495972","3.1"
"Vinegar Bend Mizell","1009015","Cardinals","P","","208.2","3.52219533920288","3.0"
"Bill Wight","1013933","Orioles","P","","174.2","2.98907351493835","3.0"
"Mike Garcia","1004505","Indians","P","","197.2","3.37972927093506","3.0"
"Vic Wertz","1013795","Indians","1B","568","","2.93811130523682","2.9"
"Ray Moore","1009125","Orioles","P","","185.0","2.23476004600525","2.9"
"Paul Foytack","1004287","Tigers","P","","256.0","3.48186826705933","2.8"
"Sal Maglie","1007968","- - -","P","","196.0","3.30643893778324","2.8"
