"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Nap Lajoie","1007259","Athletics","2B","582","","8.87556743621826","8.9"
"Cy Young","1014369","Americans","P","","371.1","7.84664678573608","8.0"
"Honus Wagner","1013485","Pirates","SS/RF","619","","7.52238750457764","7.5"
"Jesse Burkett","1001682","Cardinals","LF","673","","7.31085109710693","7.3"
"Elmer Flick","1004158","Phillies","RF","612","","7.12767505645752","7.1"
"Bobby Wallace","1013542","Cardinals","SS","583","","7.11590957641602","7.1"
"Ed Delahanty","1003155","Phillies","1B/LF","621","","7.09523153305054","7.1"
"Jimmy Collins","1002455","Americans","3B","615","","6.7876877784729","6.8"
"Jimmy Sheckard","1011843","Superbas","LF","609","","6.76819229125977","6.8"
"Noodles Hahn","1005205","Reds","P","","375.1","6.601233959198","6.5"
"Topsy Hartsel","1005464","Orphans","LF","636","","5.98505830764771","6.0"
"Fred Clarke","1002280","Pirates","LF","601","","5.46752786636353","5.5"
"Christy Mathewson","1008235","Giants","P","","336.0","5.43099927902222","5.4"
"Freddy Parent","1009992","Americans","SS","588","","4.91782236099243","4.9"
"Dummy Hoy","1006111","White Sox","CF","641","","4.79162788391113","4.8"
"Buck Freeman","1004316","Americans","1B","548","","4.77817726135254","4.8"
"Clark Griffith","1005038","White Sox","P","","266.2","3.18422889709473","4.7"
"Roy Thomas","1012992","Phillies","CF","603","","4.72138071060181","4.7"
"Bill Donovan","1003393","Superbas","P","","351.0","4.76833009719849","4.7"
"Kid Nichols","1009564","Beaneaters","P","","321.0","3.866131067276","4.6"
"Mike Donlin","1003380","Orioles","1B/LF","539","","4.61414670944214","4.6"
"George Davis","1003049","Giants","SS","538","","4.59098815917969","4.6"
"Chick Stahl","1012381","Americans","CF","596","","4.49472618103027","4.5"
"Jesse Tannehill","1012822","Pirates","P","","252.1","4.54978847503662","4.5"
"Emmet Heidrick","1005587","Cardinals","CF","539","","4.42306280136108","4.4"
"Deacon Phillippe","1010287","Pirates","P","","296.0","3.81682944297791","4.4"
"Fielder Jones","1006555","White Sox","RF","629","","4.36391735076904","4.4"
"Roscoe Miller","1008929","Tigers","P","","332.0","4.00593137741089","4.4"
"Jack Chesbro","1002179","Pirates","P","","287.2","4.04618978500366","4.3"
"Danny Green","1004988","Orphans","CF","586","","4.28244113922119","4.3"
"Al Orth","1009857","Phillies","P","","281.2","4.13046598434448","4.3"
"Ginger Beaumont","1000733","Pirates","CF","616","","4.27249050140381","4.3"
"Sam Crawford","1002748","Reds","RF","559","","4.22876453399658","4.2"
"John Anderson","1000232","Brewers","1B","607","","4.19450759887695","4.2"
"Fred Hartman","1005454","White Sox","3B","515","","4.14690446853638","4.1"
"Kid Elberfeld","1003722","Tigers","SS","508","","4.13451528549194","4.1"
"Vic Willis","1014042","Beaneaters","P","","305.1","4.04945802688599","4.1"
"Jimmy Williams","1014005","Orioles","2B","568","","4.12679243087769","4.1"
"Eddie Plank","1010385","Athletics","P","","260.2","4.16359806060791","4.0"
"Tom Daly","1002957","Superbas","2B","576","","3.99210262298584","4.0"
"Sam Mertes","1008794","White Sox","2B","623","","3.97240829467773","4.0"
"Harry Howell","1006097","Orioles","P","","294.2","4.45675182342529","3.9"
"Roy Patterson","1010071","White Sox","P","","312.1","3.57087206840515","3.8"
"Bill Dineen","1003317","Beaneaters","P","","309.1","4.19905996322632","3.8"
"John McGraw","1008542","Orioles","3B","308","","3.81454658508301","3.8"
"Lave Cross","1002808","Athletics","3B","450","","3.81111097335815","3.8"
"George Van Haltren","1013357","Giants","CF","605","","3.89675283432007","3.8"
"Ollie Pickering","1010315","Blues","CF","618","","3.71111249923706","3.7"
"Socks Seybold","1011775","Athletics","RF","504","","3.70417213439941","3.7"
"Joe McGinnity","1008527","Orioles","P","","382.0","4.59429883956909","3.7"
"Doc White","1013864","Phillies","P","","236.2","3.50900769233704","3.7"
"Herm McFarland","1008492","White Sox","LF","568","","3.65266108512878","3.7"
"Jimmy Barrett","1000596","Tigers","CF","630","","3.64560770988464","3.6"
