"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Babe Ruth","1011327","Yankees","RF/LF","615","","13.2815160751343","13.3"
"George Sisler","1012021","Browns","1B","692","","9.92329406738281","10.0"
"Rogers Hornsby","1006030","Cardinals","2B","660","","9.76300430297852","9.8"
"Tris Speaker","1012309","Indians","CF","674","","8.72334003448486","8.7"
"Eddie Collins","1002451","White Sox","2B","706","","8.18498420715332","8.2"
"Joe Jackson","1006301","White Sox","LF","649","","7.70001268386841","7.7"
"Pete Alexander","1000128","Cubs","P","","363.1","6.58736753463745","7.2"
"Stan Coveleski","1002682","Indians","P","","315.0","6.83730411529541","7.1"
"Ross Youngs","1014390","Giants","RF","671","","6.76432704925537","6.8"
"Burleigh Grimes","1005061","Robins","P","","303.2","5.05749845504761","6.4"
"Dave Bancroft","1000503","- - -","SS","673","","6.23121052980423","6.2"
"Edd Roush","1011247","Reds","CF","650","","5.97293376922607","6.0"
"Baby Doll Jacobson","1006316","Browns","CF","673","","5.85647678375244","5.9"
"Wilbur Cooper","1002602","Pirates","P","","327.0","5.64927530288696","5.7"
"Eppa Rixey","1011008","Phillies","P","","284.1","5.29508113861084","5.5"
"Happy Felsch","1003977","White Sox","CF","613","","5.4220666885376","5.4"
"Jim Bagby","1000411","Indians","P","","339.2","4.81439352035522","5.3"
"Harry Hooper","1006002","Red Sox","RF","631","","5.27992010116577","5.3"
"Cy Williams","1013981","Phillies","CF","643","","5.05673313140869","5.1"
"Zack Wheat","1013828","Robins","LF","643","","4.91194438934326","4.9"
"Del Pratt","1010512","Yankees","2B","654","","4.88705444335938","4.9"
"George Burns","1001708","Giants","LF","714","","4.80112981796265","4.8"
"Babe Adams","1000041","Pirates","P","","263.0","5.16889524459839","4.6"
"Steve O'Neill","1009820","Indians","C","576","","4.57213068008423","4.6"
"Sam Rice","1010900","Senators","CF","686","","4.53795051574707","4.5"
"Eddie Cicotte","1002236","White Sox","P","","303.1","4.84418392181396","4.5"
"Hippo Vaughn","1013384","Cubs","P","","301.0","3.7889301776886","4.3"
"Red Faber","1003889","White Sox","P","","319.0","4.81019973754883","4.3"
"Elmer Smith","1012135","Indians","RF","525","","4.20303153991699","4.2"
"Art Nehf","1009485","Giants","P","","280.2","3.51839160919189","4.1"
"Hy Myers","1009423","Robins","CF","651","","4.09936094284058","4.1"
"Urban Shocker","1011918","Browns","P","","245.2","3.83885860443115","4.1"
"Joe Judge","1006644","Senators","1B","576","","4.06111574172974","4.1"
"Heinie Groh","1005078","Reds","3B","632","","4.05355453491211","4.1"
"Ray Chapman","1002151","Indians","SS","530","","4.00735521316528","4.0"
"Jack Quinn","1010605","Yankees","P","","253.1","4.61915254592896","4.0"
"Larry Gardner","1004528","Indians","3B","683","","3.91341543197632","3.9"
"Bobby Veach","1013388","Tigers","LF","670","","3.8654317855835","3.9"
"Leon Cadore","1001811","Robins","P","","254.1","3.53180289268494","3.9"
"Bob Shawkey","1011825","Yankees","P","","267.2","3.93607354164124","3.9"
"Wally Schang","1011521","Red Sox","C/CF","466","","3.78066372871399","3.8"
"Art Fletcher","1004149","- - -","SS","594","","3.68113267421722","3.7"
"Roger Peckinpaugh","1010116","Yankees","SS","620","","3.67791032791138","3.7"
"Bob Meusel","1008817","Yankees","3B/RF","494","","3.62056279182434","3.6"
"Carl Mays","1008313","Yankees","P","","312.0","3.43334674835205","3.6"
"Jack Tobin","1013088","Browns","RF","652","","3.57352471351624","3.6"
"Ray Caldwell","1001832","Indians","P","","237.2","3.4503014087677","3.5"
"Pete Kilduff","1006897","Robins","2B","558","","3.42822790145874","3.4"
"Lefty Williams","1014015","White Sox","P","","299.0","3.44038939476013","3.4"
"Ken Williams","1014012","Browns","LF","592","","3.40776658058167","3.4"
"Jake Daubert","1003005","Reds","1B","630","","3.38942241668701","3.4"
"Jack Fournier","1004264","Cardinals","1B","608","","3.33234238624573","3.3"
"Charlie Hollocher","1005964","Cubs","SS","369","","3.321692943573","3.3"
"Buck Weaver","1013694","White Sox","3B","690","","3.31538128852844","3.3"
"Larry Doyle","1003467","Giants","2B","530","","3.30798316001892","3.3"
"Rube Marquard","1008125","Robins","P","","189.2","3.39407873153687","3.3"
"Zeb Terry","1012932","Cubs","2B/SS","575","","3.25662279129028","3.3"
"Fred Toney","1013116","Giants","P","","278.1","2.94200372695923","3.2"
"Jeff Pfeffer","1010264","Robins","P","","215.0","3.08663749694824","3.2"
"Ty Cobb","1002378","Tigers","CF","495","","3.16157484054565","3.2"
"Milt Stock","1012551","Cardinals","3B","708","","3.12830281257629","3.1"
"Walter Johnson","1006511","Senators","P","","143.2","2.68427419662476","3.1"
"Lee Meadows","1008705","Phillies","P","","247.0","3.39715838432312","3.0"
"Hal Carlson","1001961","Pirates","P","","246.2","2.61851668357849","3.0"
"Herb Pennock","1010161","Red Sox","P","","242.1","2.40172290802002","2.9"
"Sam Jones","1006589","Red Sox","P","","274.0","2.81202864646912","2.9"
"Frankie Frisch","1004364","Giants","3B","473","","2.86583423614502","2.9"
"Max Carey","1001944","Pirates","CF","567","","2.86201977729797","2.9"
"Jesse Haines","1005209","Cardinals","P","","301.2","3.02687072753906","2.9"
"Ed Konetchy","1007093","Robins","1B","547","","2.84319615364075","2.8"
"Rollie Naylor","1009470","Athletics","P","","251.1","3.55813479423523","2.8"
"Fred Nicholson","1009562","Pirates","CF/LF","271","","2.79002213478088","2.8"
"Tom Zachary","1014405","Senators","P","","262.2","2.20281767845154","2.8"
"Doc Ayers","1000387","Tigers","P","","208.2","3.04989433288574","2.7"
"Scott Perry","1010216","Athletics","P","","263.2","3.21009063720703","2.7"
"Al Mamaux","1008049","Robins","P","","190.2","2.66375732421875","2.7"
"Hooks Dauss","1003011","Tigers","P","","270.1","2.58080220222473","2.7"
"Dode Paskert","1010042","Cubs","CF","572","","2.66004610061646","2.7"
"Doc Lavan","1007388","Cardinals","SS","569","","2.64941382408142","2.6"
"Pat Duncan","1003555","Reds","LF","652","","2.64883971214294","2.6"
"Carson Bigbee","1000956","Pirates","LF","607","","2.64029502868652","2.6"
"Ray Schalk","1011517","White Sox","C","576","","2.63711643218994","2.6"
"Elmer Myers","1009419","- - -","P","","168.2","2.27542865276337","2.6"
"Billy Southworth","1012291","Pirates","RF","617","","2.5425980091095","2.5"
"Dickie Kerr","1006871","White Sox","P","","253.2","3.03499698638916","2.5"
"Max Flack","1004124","Cubs","RF","592","","2.49240946769714","2.5"
"Earl Hamilton","1005273","Pirates","P","","230.1","2.76314449310303","2.5"
"Clyde Milan","1008856","Senators","LF","564","","2.45066285133362","2.5"
"Rabbit Maranville","1008099","Braves","SS","534","","2.44918441772461","2.4"
"Jesse Barnes","1000566","Giants","P","","292.2","2.71267938613892","2.4"
"Elmer Ponder","1010431","Pirates","P","","196.0","2.87814116477966","2.4"
"Wally Pipp","1010365","Yankees","1B","687","","2.38480448722839","2.4"
"Mike Menosky","1008767","Red Sox","LF","627","","2.37371444702148","2.4"
"Irish Meusel","1008818","Phillies","RF/LF","563","","2.35055994987488","2.4"
"Allen Sothoron","1012288","Browns","P","","218.1","2.51377749443054","2.3"
"Jimmy Johnston","1006466","Robins","3B","708","","2.32278037071228","2.3"
"Dave Robertson","1011027","Cubs","LF","555","","2.31606841087341","2.3"
"Morrie Rath","1010709","Reds","2B","573","","2.2459123134613","2.2"
"George Kelly","1006799","Giants","1B","651","","2.23393321037292","2.2"
"Dutch Leonard","1007532","Tigers","P","","191.1","2.05745005607605","2.2"
"Joe Bush","1001754","Red Sox","P","","243.2","2.48420763015747","2.2"
"Hugh McQuillan","1008685","Braves","P","","225.2","1.51626789569855","2.2"
"Dolf Luque","1007843","Reds","P","","207.2","1.60126519203186","2.2"
"Lefty Tyler","1013252","Cubs","P","","193.0","1.56107401847839","2.2"
"George Smith","1012144","Phillies","P","","250.2","2.92738485336304","2.2"
"Braggo Roth","1011238","Senators","RF","561","","2.1505823135376","2.2"
"Aaron Ward","1013602","Yankees","3B","547","","2.12787675857544","2.1"
"Jack Scott","1011683","Braves","P","","291.0","2.07117223739624","2.1"
"Eddie Rommel","1011174","Athletics","P","","173.2","2.16674757003784","2.1"
"Dave Keefe","1006740","Athletics","P","","130.1","2.10991978645325","2.1"
"Greasy Neale","1009474","Reds","RF","601","","2.07777833938599","2.1"
"Guy Morton","1009232","Indians","P","","137.0","2.22763299942017","2.1"
"Claude Hendrix","1005638","Cubs","P","","203.2","2.13617324829102","2.0"
"Slim Harriss","1005431","Athletics","P","","192.0","2.82658219337463","2.0"
"Jack Smith","1012160","Cardinals","CF","346","","1.95816540718079","2.0"
"Everett Scott","1011679","Red Sox","SS","615","","1.93787133693695","1.9"
"Bill Sherdel","1011869","Cardinals","P","","170.0","1.7122997045517","1.9"
"Howard Ehmke","1003707","Tigers","P","","268.1","1.84620690345764","1.9"
"Ferdie Schupp","1011649","Cardinals","P","","250.2","1.26215064525604","1.9"
"Austin McHenry","1008564","Cardinals","CF/LF","542","","1.88052344322205","1.9"
"Eddie Foster","1004248","Red Sox","3B","442","","1.8435822725296","1.8"
"Tim Hendryx","1005645","Red Sox","CF","420","","1.83971428871155","1.8"
"Sherry Smith","1012205","Robins","P","","136.1","1.62968862056732","1.8"
"Verne Clemons","1002344","Cardinals","C","378","","1.79491782188416","1.8"
"Dutch Ruether","1011291","Reds","P","","265.2","2.29430627822876","1.8"
"Joe Dugan","1003537","Athletics","2B/3B/SS","521","","1.7835191488266","1.8"
"Carl Weilman","1013737","Browns","P","","183.1","2.03028631210327","1.7"
"Charlie Jamieson","1006355","Indians","LF","425","","1.65241575241089","1.7"
"Cliff Heathcote","1005559","Cardinals","RF/CF","531","","1.65071940422058","1.7"
"Eddie Eayrs","1003653","Braves","LF","284","","1.77703440189362","1.6"
"Hod Eller","1003729","Reds","P","","210.1","1.84239649772644","1.6"
"Bill Doak","1003336","Cardinals","P","","270.0","2.33434295654297","1.6"
"Harry Heilmann","1005590","Tigers","1B","602","","1.62297308444977","1.6"
"Casey Stengel","1012481","Phillies","RF","504","","1.60428249835968","1.6"
"John Sullivan","1012700","Braves","RF","290","","1.55543100833893","1.6"
"Dixie Davis","1003045","Browns","P","","269.1","1.25037050247192","1.5"
"Les Mann","1008073","Braves","LF","477","","1.54047966003418","1.5"
"Earl Smith","1012126","Browns","3B","377","","1.53677177429199","1.5"
"Jimmy Ring","1010972","Reds","P","","266.2","1.58172452449799","1.5"
"Ray Fisher","1004095","Reds","P","","201.0","1.37120234966278","1.5"
"Phil Douglas","1003436","Giants","P","","226.0","2.00601005554199","1.5"
"Jim Shaw","1011824","Senators","P","","236.1","1.563072681427","1.5"
"Joe Evans","1003867","Indians","LF","189","","1.49865221977234","1.5"
"Earl Smith","1012127","Giants","C","285","","1.42855727672577","1.4"
"Charlie Pick","1010310","Braves","2B","427","","1.4166978597641","1.4"
"Hod Ford","1004221","Braves","2B","287","","1.40887558460236","1.4"
"Walter Schmidt","1011588","Pirates","C","348","","1.40561890602112","1.4"
"Mickey O'Neil","1009817","Braves","C","343","","1.3915159702301","1.4"
"Hank Thormahlen","1013035","Yankees","P","","143.1","1.28057980537415","1.4"
"Wally Gerber","1004627","Browns","SS","663","","1.32497262954712","1.3"
"Dana Fillingim","1004045","Braves","P","","272.0","1.45896399021149","1.3"
"Red Oldham","1009762","Tigers","P","","215.1","1.52009129524231","1.3"
