"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Steve Carlton","1001964","Phillies","P","","346.1","11.100492477417","11.6"
"Johnny Bench","1000826","Reds","C","652","","9.18987560272217","9.2"
"Joe Morgan","1009179","Reds","2B","680","","8.74863910675049","8.7"
"Gaylord Perry","1010210","Indians","P","","342.2","8.12744522094727","8.2"
"Dick Allen","1000137","White Sox","1B","609","","7.95172739028931","8.0"
"Cesar Cedeno","1002100","Astros","CF","625","","7.82424688339233","7.8"
"Bobby Murcer","1009338","Yankees","CF","654","","7.43782949447632","7.4"
"Bob Gibson","1004662","Cardinals","P","","278.0","6.42772245407104","7.2"
"Carlton Fisk","1004101","Red Sox","C","514","","6.58266735076904","6.6"
"Don Sutton","1012745","Dodgers","P","","272.2","6.75465154647827","6.5"
"Billy Williams","1013975","Cubs","LF","650","","6.47818803787231","6.5"
"Pete Rose","1011217","Reds","LF","729","","6.19784212112427","6.2"
"Mickey Lolich","1007712","Tigers","P","","327.1","6.11254739761353","6.1"
"Phil Niekro","1009583","Braves","P","","282.1","5.95169878005981","6.1"
"Tom Seaver","1011708","Mets","P","","262.0","5.61690473556519","6.0"
"Chris Speier","1012316","Giants","SS","658","","6.01746320724487","6.0"
"Bert Blyleven","1001098","Twins","P","","287.1","5.93313455581665","5.8"
"Wilbur Wood","1014248","White Sox","P","","376.2","6.07698440551758","5.7"
"Richie Hebner","1005571","Pirates","3B","492","","5.62849617004395","5.6"
"Tom Bradley","1001316","White Sox","P","","260.0","5.87380313873291","5.5"
"Bob Moose","1009134","Pirates","P","","226.0","5.20090436935425","5.5"
"Willie Davis","1003088","Dodgers","CF","654","","5.4734058380127","5.5"
"Bobby Grich","1005033","Orioles","2B/SS","528","","5.43234825134277","5.4"
"Nolan Ryan","1011348","Angels","P","","284.0","5.38121747970581","5.4"
"Joe Rudi","1011283","Athletics","LF","653","","5.33001041412354","5.3"
"Ron Santo","1011447","Cubs","3B","547","","5.29497861862183","5.3"
"Jimmy Wynn","1014313","Astros","RF","652","","5.21965026855469","5.2"
"Roy White","1013890","Yankees","LF","666","","5.12682485580444","5.1"
"Fergie Jenkins","1006388","Cubs","P","","289.1","4.82901763916016","5.0"
"Jon Matlack","1008246","Mets","P","","244.0","4.91936874389648","5.0"
"Nate Colbert","1002407","Padres","1B","643","","4.9562931060791","5.0"
"John Mayberry","1008289","Royals","1B","588","","4.9365406036377","4.9"
"Jim Palmer","1009973","Orioles","P","","274.1","4.37058401107788","4.9"
"Mike Epstein","1003800","Athletics","1B","537","","4.90462779998779","4.9"
"Ted Simmons","1011986","Cardinals","C","629","","4.88385152816772","4.9"
"Willie Stargell","1012426","Pirates","1B","569","","4.81399440765381","4.8"
"Bobby Bonds","1001157","Giants","RF","697","","4.80959987640381","4.8"
"Rick Wise","1014155","Cardinals","P","","269.0","4.7707085609436","4.8"
"Catfish Hunter","1006199","Athletics","P","","295.1","4.53042888641357","4.8"
"Reggie Jackson","1006308","Athletics","RF/CF","572","","4.75654983520508","4.8"
"Dusty Baker","1000450","Braves","CF","503","","4.75399398803711","4.8"
"Pat Dobson","1003345","Orioles","P","","268.1","4.94727754592896","4.7"
"Sal Bando","1000505","Athletics","3B","631","","4.58117246627808","4.6"
"Marty Pattin","1010074","Red Sox","P","","253.0","4.60734891891479","4.6"
"Tony Perez","1010188","Reds","1B","576","","4.51850128173828","4.5"
"Bobby Tolan","1013100","Reds","CF","667","","4.43617582321167","4.4"
"Paul Splittorff","1012346","Royals","P","","216.0","3.8742470741272","4.4"
"Darrell Evans","1003864","Braves","3B","521","","4.29317283630371","4.3"
"Rod Carew","1001942","Twins","2B","591","","4.29175186157227","4.3"
"Hank Aaron","1000001","Braves","1B","544","","4.25111818313599","4.3"
"George Scott","1011682","Brewers","1B","629","","4.1662974357605","4.2"
"Bert Campaneris","1001868","Athletics","SS","681","","4.14011096954346","4.1"
"Graig Nettles","1009517","Indians","3B","623","","4.03626585006714","4.0"
"Rick Reuschel","1010852","Cubs","P","","129.0","4.16224956512451","4.0"
"Roberto Clemente","1002340","Pirates","RF","413","","3.98857069015503","4.0"
"Don Wilson","1014071","Astros","P","","228.1","4.35871648788452","4.0"
"Burt Hooton","1006005","Cubs","P","","218.1","4.12867450714111","4.0"
"Reggie Cleveland","1002347","Cardinals","P","","230.2","3.52505612373352","3.9"
"Andy Messersmith","1008799","Angels","P","","169.2","3.51461815834045","3.8"
"Dock Ellis","1003747","Pirates","P","","163.1","3.93220925331116","3.8"
"Carlos May","1008291","White Sox","LF","615","","3.72805428504944","3.7"
"Manny Sanguillen","1011434","Pirates","C","547","","3.7199432849884","3.7"
"Brooks Robinson","1011055","Orioles","3B","612","","3.69961047172546","3.7"
"Lou Piniella","1010356","Royals","LF","624","","3.68106317520142","3.7"
