"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Willie Mays","1008315","Giants","CF","640","","10.3015909194946","10.3"
"Ted Williams","1014040","Red Sox","LF","526","","8.357102394104","8.4"
"Duke Snider","1012230","Dodgers","CF","679","","8.30305671691895","8.3"
"Eddie Mathews","1008236","Braves","3B","601","","7.91110277175903","7.9"
"Minnie Minoso","1008984","White Sox","LF","675","","7.79868412017822","7.8"
"Ted Kluszewski","1007020","Redlegs","1B","659","","7.35702133178711","7.4"
"Stan Musial","1009405","Cardinals","RF","705","","7.27510833740234","7.3"
"Mickey Mantle","1008082","Yankees","CF","651","","6.73386669158936","6.7"
"Robin Roberts","1011046","Phillies","P","","336.2","7.10609912872314","6.6"
"Bobby Avila","1000380","Indians","2B","638","","6.41081380844116","6.4"
"Richie Ashburn","1000335","Phillies","CF","703","","6.36333990097046","6.4"
"Mike Garcia","1004505","Indians","P","","258.2","6.53722953796387","6.3"
"Gil Hodges","1005883","Dodgers","1B","678","","6.0385799407959","6.0"
"Harvey Haddix","1005184","Cardinals","P","","259.2","5.672607421875","5.9"
"Yogi Berra","1000898","Yankees","C","652","","5.87530469894409","5.9"
"Larry Doby","1003346","Indians","CF","675","","5.85358190536499","5.9"
"Pee Wee Reese","1010776","Dodgers","SS","661","","5.7734227180481","5.8"
"Bob Rush","1011307","Cubs","P","","236.1","4.96846961975098","5.8"
"Virgil Trucks","1013203","White Sox","P","","264.2","5.63332319259644","5.5"
"Chico Carrasquel","1001984","White Sox","SS","718","","5.15701198577881","5.2"
"Bob Lemon","1007517","Indians","P","","258.1","4.20345497131348","4.9"
"Ray Boone","1001189","Tigers","3B","622","","4.90662622451782","4.9"
"Early Wynn","1014309","Indians","P","","270.2","4.68342065811157","4.9"
"Nellie Fox","1004281","White Sox","2B","706","","4.7908411026001","4.8"
"Warren Spahn","1012299","Braves","P","","283.1","4.21621036529541","4.8"
"Al Rosen","1011208","Indians","1B/3B","566","","4.76582765579224","4.8"
"Curt Simmons","1011980","Phillies","P","","253.0","4.91479015350342","4.7"
"Johnny Antonelli","1000277","Giants","P","","258.2","4.7663402557373","4.6"
"Hank Thompson","1013012","Giants","3B","557","","4.53140306472778","4.5"
"Eddie Yost","1014357","Senators","3B","687","","4.44818496704102","4.4"
"Paul Minner","1008980","Cubs","P","","218.0","4.2122278213501","4.4"
"Red Schoendienst","1011600","Cardinals","2B","679","","4.33734083175659","4.3"
"Granny Hamner","1005286","Phillies","2B","660","","4.29799318313599","4.3"
"Jackie Jensen","1006398","Red Sox","RF/CF","673","","4.12927389144897","4.1"
