"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Randy Johnson","60","Mariners","P","","214.1","9.48176097869873","9.5"
"John Valentin","1375","Red Sox","SS","621","","8.23714923858643","8.2"
"Greg Maddux","104","Braves","P","","209.2","7.9457106590271","7.9"
"Barry Bonds","1109","Giants","LF","635","","7.73200845718384","7.7"
"Albert Belle","1000802","Indians","LF","629","","7.16231393814087","7.2"
"Edgar Martinez","1086","Mariners","DH","639","","7.03731632232666","7.0"
"Reggie Sanders","1129","Reds","RF","567","","6.59613418579102","6.6"
"Bernie Williams","857","Yankees","CF","648","","6.36563062667847","6.4"
"Chuck Knoblauch","609","Twins","2B","629","","6.35118103027344","6.4"
"Craig Biggio","549","Astros","2B","673","","6.15667343139648","6.2"
"Jim Thome","409","Indians","3B","557","","5.99740743637085","6.0"
"Mike Piazza","893","Dodgers","C","475","","5.95807313919067","6.0"
"Tim Salmon","32","Angels","RF","638","","5.83364582061768","5.8"
"Rafael Palmeiro","1266","Orioles","1B","624","","5.64748620986938","5.6"
"Frank Thomas","255","White Sox","1B/DH","647","","5.39925479888916","5.4"
"Jim Edmonds","1153","Angels","CF","620","","5.31643867492676","5.3"
"Barry Larkin","335","Reds","SS","567","","5.2625675201416","5.3"
"Kevin Appier","3","Royals","P","","201.1","5.260422706604","5.3"
"Sammy Sosa","302","Cubs","RF","629","","5.24982452392578","5.2"
"Mike Mussina","837","Orioles","P","","221.2","5.08447551727295","5.1"
"Mo Vaughn","899","Red Sox","1B","636","","5.06830358505249","5.1"
"Mark McGwire","1008559","Athletics","1B","422","","5.00880908966064","5.0"
"Robin Ventura","854","White Sox","3B","577","","4.7663631439209","4.8"
"Tom Glavine","90","Braves","P","","198.2","4.30598735809326","4.7"
"Hideo Nomo","666","Dodgers","P","","191.1","5.18960952758789","4.7"
"Mark Grace","56","Cubs","1B","627","","4.71115922927856","4.7"
"Shane Reynolds","574","Astros","P","","189.1","4.89029788970947","4.7"
"Larry Walker","455","Rockies","RF","562","","4.59705924987793","4.6"
"John Smiley","1012084","Reds","P","","176.2","4.30963516235352","4.6"
"John Smoltz","115","Braves","P","","192.2","4.61869096755981","4.6"
"Alex Fernandez","1003993","White Sox","P","","203.2","4.51359891891479","4.5"
"Kevin Brown","642","Orioles","P","","172.1","4.51333570480347","4.5"
"Jeff Bagwell","547","Astros","1B","539","","4.50913715362549","4.5"
"Tino Martinez","1168","Mariners","1B","593","","4.49062395095825","4.5"
"Matt Williams","77","Giants","3B","318","","4.48915481567383","4.5"
"Eric Karros","659","Dodgers","1B","620","","4.4785532951355","4.5"
"David Cone","1680","- - -","P","","229.1","4.47658681869507","4.5"
"Pete Schourek","1011608","Reds","P","","190.1","4.22353887557983","4.4"
"Brian Jordan","658","Cardinals","RF","525","","4.44294357299805","4.4"
"Chuck Finley","384","Angels","P","","203.0","4.38531637191772","4.4"
"Ray Lankford","1044","Cardinals","CF","553","","4.25845861434937","4.3"
"Tim Naehring","1009433","Red Sox","3B","520","","4.1368579864502","4.1"
"Cal Ripken","1010978","Orioles","SS","613","","4.12113952636719","4.1"
"Denny Neagle","441","Pirates","P","","209.2","4.16069889068604","4.1"
"Erik Hanson","1005333","Red Sox","P","","186.2","4.10795164108276","4.1"
"Mark Langston","1007323","Angels","P","","200.1","4.0840277671814","4.1"
"Raul Mondesi","1314","Dodgers","RF","580","","4.05091762542725","4.1"
"Todd Stottlemyre","75","Athletics","P","","209.2","4.0635027885437","4.0"
"Wade Boggs","1001124","Yankees","3B","541","","3.99745464324951","4.0"
"Kenny Lofton","246","Indians","CF","529","","3.78828120231628","3.8"
"Tony Phillips","1010300","Angels","3B/LF","643","","3.74171733856201","3.7"
"Chris Hoiles","1005935","Orioles","C","426","","3.66522693634033","3.7"
"Rondell White","856","Expos","CF","525","","3.62206959724426","3.6"
"Ken Caminiti","1001863","Padres","3B","602","","3.61775875091553","3.6"
"Marty Cordova","132","Twins","LF","579","","3.61283302307129","3.6"
"Brian McRae","1008686","Cubs","CF","638","","3.59904646873474","3.6"
"David Wells","855","- - -","P","","203.0","3.69478559494019","3.6"
"Jim Abbott","1000012","- - -","P","","197.0","3.54669582843781","3.5"
"Travis Fryman","385","Tigers","3B","640","","3.52879476547241","3.5"
"Tom Gordon","282","Royals","P","","189.0","3.51050281524658","3.5"
"David Justice","923","Braves","RF","491","","3.50482845306396","3.5"
"Jaime Navarro","1009465","Cubs","P","","200.1","3.30958938598633","3.5"
"Jack McDowell","1008473","Yankees","P","","217.2","3.47518229484558","3.5"
"Ismael Valdez","1283","Dodgers","P","","197.2","3.77289247512817","3.4"
"Ron Gant","1032","Reds","LF","493","","3.42245411872864","3.4"
"B.J. Surhoff","117","Brewers","1B/LF","462","","3.41874432563782","3.4"
"Bobby Witt","1014170","- - -","P","","172.0","3.62811589241028","3.4"
"Scott Erickson","137","- - -","P","","196.1","3.35209858417511","3.4"
"Gary Gaetti","1004422","Royals","3B","578","","3.34020662307739","3.3"
"Ken Griffey Jr.","327","Mariners","CF","314","","3.33152508735657","3.3"
"Dennis Martinez","1008161","Indians","P","","187.0","3.3191180229187","3.3"
"Bobby Bonilla","1001168","- - -","3B/RF","614","","3.31809550523758","3.3"
"Andy Benes","1144","- - -","P","","181.2","3.34208673238754","3.3"
"Andy Ashby","637","Padres","P","","192.2","3.2748281955719","3.3"
"Jeff Fassero","279","Expos","P","","189.0","3.61007285118103","3.3"
"Orlando Merced","1393","Pirates","RF","545","","3.27488803863525","3.3"
"Chris Hammond","92","Marlins","P","","161.0","2.42097353935242","3.2"
"Manny Ramirez","210","Indians","RF","571","","3.21442937850952","3.2"
"Charles Nagy","397","Indians","P","","178.0","3.20705962181091","3.2"
"Andy Pettitte","840","Yankees","P","","175.0","3.2058413028717","3.2"
"Roger Pavlik","1010087","Rangers","P","","191.2","3.18957281112671","3.2"
"Jeff Conine","131","Marlins","LF","562","","3.16151452064514","3.2"
"Chili Davis","1003041","Angels","DH","522","","3.15524888038635","3.2"
"Bob Tewksbury","1012941","Rangers","P","","129.2","3.15264105796814","3.1"
"Randy Velarde","942","Yankees","2B","432","","3.12394762039185","3.1"
"Kevin Ritz","1010998","Rockies","P","","173.1","3.0626962184906","3.1"
"Mike Stanley","1012416","Yankees","C","470","","3.08695673942566","3.1"
"Charles Johnson","523","Marlins","C","371","","3.07946586608887","3.1"
"Doug Drabek","1003473","Astros","P","","185.0","2.62154531478882","3.1"
"Lance Johnson","1006482","White Sox","CF","645","","3.0665922164917","3.1"
"Paul O'Neill","1009818","Yankees","RF","543","","3.06533098220825","3.1"
"Quilvio Veras","1013404","Marlins","2B","538","","3.05699753761292","3.1"
"Kenny Rogers","1277","Rangers","P","","208.0","3.02112531661987","3.0"
"Ivan Rodriguez","1275","Rangers","C","517","","3.00834584236145","3.0"
"Brad Ausmus","546","Padres","C","369","","2.9980046749115","3.0"
"Mark Gubicza","1005115","Royals","P","","213.1","2.97245311737061","3.0"
"Al Leiter","883","Blue Jays","P","","183.0","2.95188140869141","3.0"
"Brady Anderson","364","Orioles","CF/LF","657","","2.93832898139954","2.9"
"Delino DeShields","275","Dodgers","2B","493","","2.92618036270142","2.9"
"Chipper Jones","97","Braves","3B","602","","2.87379622459412","2.9"
"Joey Hamilton","328","Padres","P","","204.1","3.12255358695984","2.9"
"Steve Avery","1706","Braves","P","","173.1","2.46163725852966","2.9"
"Bernard Gilkey","1004706","Cardinals","LF","531","","2.80239200592041","2.8"
"Jim Eisenreich","1003719","Phillies","RF/LF","423","","2.78184628486633","2.8"
"Jeff Kent","1119","Mets","2B","514","","2.77597403526306","2.8"
"Curt Schilling","73","Phillies","P","","116.0","2.75190234184265","2.8"
"Jeff King","1006931","Pirates","1B/3B","509","","2.74669694900513","2.7"
"Todd Hundley","284","Mets","C","326","","2.7377941608429","2.7"
"Pedro Martinez","200","Expos","P","","194.2","3.03517174720764","2.7"
"John Jaha","1006336","Brewers","1B","357","","2.69414591789246","2.7"
"Garret Anderson","2","Angels","LF","400","","2.68689155578613","2.7"
"Terry Steinbach","1012473","Athletics","C","439","","2.6847026348114","2.7"
"Curtis Leskanic","694","Rockies","P","","98.0","2.73618245124817","2.7"
"Tim Wakefield","219","Red Sox","P","","195.1","2.63740515708923","2.6"
"Mark Carreon","1001989","Giants","1B","426","","2.63646078109741","2.6"
"Eddie Murray","1009386","Indians","DH","480","","2.61261582374573","2.6"
"Rickey Henderson","194","Athletics","LF","487","","2.5944766998291","2.6"
"Bobby Jones","1039","Mets","P","","195.2","2.67700576782227","2.6"
"Jay Buhner","1001638","Mariners","RF","539","","2.58498096466064","2.6"
"Tom Candiotti","1001911","Dodgers","P","","190.1","2.74519276618958","2.6"
"Gary DiSarcina","1003322","Angels","SS","394","","2.57131624221802","2.6"
"Dan Wilson","1102","Mariners","C","440","","2.5698390007019","2.6"
"Mike Greenwell","1005006","Red Sox","LF","525","","2.56592154502869","2.6"
"Mark Wohlers","414","Braves","P","","64.2","2.60513353347778","2.6"
"Will Clark","1002318","Rangers","1B","537","","2.55015468597412","2.6"
"Kevin Seitzer","1011730","Brewers","1B/3B","570","","2.52823042869568","2.5"
"Darrin Fletcher","1302","Expos","C","389","","2.5134551525116","2.5"
"Orel Hershiser","1005741","Indians","P","","167.1","2.50466418266296","2.5"
"Mickey Morandini","1009151","Phillies","2B","550","","2.49698281288147","2.5"
"Gary Sheffield","114","Marlins","RF","274","","2.4944212436676","2.5"
"Jose Canseco","1001918","Red Sox","DH","450","","2.48593997955322","2.5"
"Pat Hentgen","145","Blue Jays","P","","200.2","2.46157598495483","2.5"
"Frank Castillo","180","Cubs","P","","188.0","2.74066305160522","2.4"
"Tony Eusebio","1003854","Astros","C","408","","2.44509792327881","2.4"
"Steve Sparks","499","Brewers","P","","202.0","2.44403600692749","2.4"
"Gil Heredia","1005686","Expos","P","","119.0","2.41920828819275","2.4"
"Lee Tinsley","1013077","Red Sox","CF","391","","2.42946338653564","2.4"
"Zane Smith","1012218","Red Sox","P","","110.2","2.41908884048462","2.4"
"Troy Percival","29","Angels","P","","74.0","2.41426777839661","2.4"
"Royce Clayton","226","Giants","SS","557","","2.41185665130615","2.4"
"Luis Gonzalez","55","- - -","LF","541","","2.40972369909286","2.4"
"Ramon Martinez","1008193","Dodgers","P","","206.1","2.24965906143188","2.4"
"Roger Clemens","815","Red Sox","P","","140.0","2.39688396453857","2.4"
"Harold Baines","1000434","Orioles","DH","459","","2.38827872276306","2.4"
"Mike Hampton","430","Astros","P","","150.2","2.26867771148682","2.4"
"Steve Ontiveros","1009826","Athletics","P","","129.2","2.36472272872925","2.4"
"Mark Portugal","1010460","- - -","P","","181.2","2.19157999753952","2.3"
"Charlie Hayes","1005525","Phillies","3B","589","","2.32043051719666","2.3"
"Jon Nunnally","1009660","Royals","RF","360","","2.31501579284668","2.3"
"Mike Devereaux","1003242","- - -","RF","418","","2.31373798847198","2.3"
"Sean Berry","1000910","Expos","3B","348","","2.30500841140747","2.3"
