"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Stan Coveleski","1002682","Indians","P","","298.1","5.04147100448608","4.0"
"Carl Mays","1008313","Red Sox","P","","289.0","3.12877583503723","4.0"
"Donie Bush","1001749","Tigers","SS","673","","3.85546374320984","3.9"
"Art Nehf","1009485","Braves","P","","233.1","3.16114854812622","3.8"
"Doug Baird","1000438","- - -","3B","568","","3.73221230506897","3.7"
"Duffy Lewis","1007579","Red Sox","LF","620","","3.71861863136292","3.7"
"Sam Rice","1010900","Senators","RF","653","","3.71051144599915","3.7"
"Roger Peckinpaugh","1010116","Yankees","SS","629","","3.69990491867065","3.7"
"Dick Rudolph","1011284","Braves","P","","242.2","3.30966258049011","3.7"
"Phil Douglas","1003436","Cubs","P","","293.1","4.1374979019165","3.7"
"Fred Toney","1013116","Reds","P","","339.2","4.28658866882324","3.5"
"Joe Judge","1006644","Senators","1B","451","","3.48447775840759","3.5"
"Reb Russell","1011321","White Sox","P","","189.1","3.11582589149475","3.4"
"Joe Harris","1005421","Indians","1B","435","","3.38858938217163","3.4"
"Rube Marquard","1008125","Robins","P","","232.2","3.27759408950806","3.4"
"Harry Hooper","1006002","Red Sox","RF","667","","3.36606907844543","3.4"
"Jack Smith","1012160","Cardinals","RF/CF","515","","3.35502743721008","3.4"
"Ferdie Schupp","1011649","Giants","P","","272.0","3.25441718101501","3.3"
"Bob Shawkey","1011825","Yankees","P","","236.1","3.27443146705627","3.3"
"Dave Bancroft","1000503","Phillies","SS","540","","3.27777218818665","3.3"
"Walton Cruise","1002831","Cardinals","CF/LF","589","","3.27304172515869","3.3"
"Ping Bodie","1001112","Athletics","LF","635","","3.24838018417358","3.2"
"Bob Steele","1012450","- - -","P","","221.2","2.83966121077538","3.2"
"Casey Stengel","1012481","Robins","RF","622","","3.15742087364197","3.2"
"Milt Stock","1012551","Phillies","3B","644","","3.08890533447266","3.1"
"Wally Pipp","1010365","Yankees","1B","668","","2.99543309211731","3.0"
"Ray Caldwell","1001832","Yankees","P","","236.0","2.27372670173645","3.0"
"Buck Weaver","1013694","White Sox","3B","514","","2.94982886314392","2.9"
"Amos Strunk","1012634","Athletics","CF","634","","2.92153191566467","2.9"
"Zack Wheat","1013828","Robins","LF","387","","2.87912917137146","2.9"
"Ed Konetchy","1007093","Braves","1B","526","","2.85504102706909","2.9"
"Ed Klepfer","1006997","Indians","P","","213.0","3.60069990158081","2.8"
"Joe Bush","1001754","Athletics","P","","233.1","2.59493374824524","2.7"
"Mike Menosky","1008767","Senators","LF","382","","2.73125219345093","2.7"
"Joe Oeschger","1009738","Phillies","P","","262.0","3.21751999855042","2.7"
"Pete Schneider","1011597","Reds","P","","333.2","2.72638463973999","2.7"
"Stuffy McInnis","1008569","Athletics","1B","621","","2.68822360038757","2.7"
"Hooks Dauss","1003011","Tigers","P","","270.2","3.22187376022339","2.6"
"Everett Scott","1011679","Red Sox","SS","589","","2.64555859565735","2.6"
"Wally Schang","1011521","Athletics","C","366","","2.6190710067749","2.6"
"Elmer Myers","1009419","Athletics","P","","201.2","2.25080561637878","2.6"
"Frank Miller","1008897","Pirates","P","","224.0","3.12670183181763","2.6"
"Tim Hendryx","1005645","Yankees","RF/CF","476","","2.50339365005493","2.5"
"Allen Sothoron","1012288","Browns","P","","276.2","2.01078796386719","2.5"
"Ray Schalk","1011517","White Sox","C","507","","2.45942521095276","2.5"
"Johnny Rawlings","1010720","Braves","2B","429","","2.44417881965637","2.4"
"Dots Miller","1008885","Cardinals","1B/2B","598","","2.42976760864258","2.4"
"Greasy Neale","1009474","Reds","LF","420","","2.37438535690308","2.4"
"Dick Hoblitzel","1005871","Red Sox","1B","492","","2.36888599395752","2.4"
"Clyde Milan","1008856","Senators","CF","662","","2.34604644775391","2.3"
"Harry Heilmann","1005590","Tigers","RF","619","","2.33788990974426","2.3"
"Sherry Magee","1007965","- - -","LF","435","","2.30121833086014","2.3"
"Dave Robertson","1011027","Giants","RF","560","","2.30073738098145","2.3"
"Jing Johnson","1006467","Athletics","P","","191.0","1.98862981796265","2.3"
"Ivey Wingo","1014133","Reds","C","432","","2.22600603103638","2.2"
"Larry Cheney","1002176","Robins","P","","210.1","1.91003608703613","2.2"
"Jimmy Austin","1000372","Browns","3B","534","","2.20165276527405","2.2"
"Fred Luderus","1007813","Phillies","1B","607","","2.16715335845947","2.2"
"William Fischer","1004073","Pirates","C","277","","2.12079477310181","2.1"
"Mike Regan","1010784","Reds","P","","216.0","1.93071460723877","2.1"
"Slim Sallee","1011385","Giants","P","","215.2","1.98571383953094","2.1"
"Jim Shaw","1011824","Senators","P","","266.1","2.27123284339905","2.1"
"Bill Rariden","1010701","Giants","C","314","","2.08131742477417","2.1"
"Dode Paskert","1010042","Phillies","CF","620","","2.06530094146729","2.1"
"Howard Ehmke","1003707","Tigers","P","","206.0","1.74209702014923","2.1"
"Jeff Pfeffer","1010264","Robins","P","","266.0","3.12160658836365","2.0"
"Lefty Tyler","1013252","Braves","P/1B","158","","0.158320084214211","2.0"
"Ernie Shore","1011927","Red Sox","P","","226.2","2.10087203979492","2.0"
"Possum Whitted","1013913","Phillies","LF","611","","1.97890317440033","2.0"
"Whitey Witt","1014175","Athletics","SS","530","","1.96050715446472","2.0"
"Red Faber","1003889","White Sox","P","","248.0","2.42472457885742","2.0"
"Claude Hendrix","1005638","Cubs","P","","215.0","1.79754209518433","1.9"
"Ray Fisher","1004095","Yankees","P","","144.0","1.90410876274109","1.9"
"Willie Mitchell","1009011","Tigers","P","","185.1","2.64244246482849","1.9"
"Larry Kopf","1007105","Reds","SS","630","","1.86663174629211","1.9"
"Doc Ayers","1000387","Senators","P","","207.2","1.87174797058105","1.9"
"Ivy Olson","1009793","Robins","SS","613","","1.85163819789886","1.9"
"George Mogridge","1009029","Yankees","P","","196.1","1.92772531509399","1.8"
"Ray Powell","1010495","Braves","CF","388","","1.82357144355774","1.8"
"Red Ames","1000210","Cardinals","P","","209.0","1.53706157207489","1.8"
"Del Gainer","1004432","Red Sox","1B","197","","1.80125248432159","1.8"
"Bill Wambsganss","1013595","Indians","2B","570","","1.75704157352448","1.8"
"Erskine Mayer","1008297","Phillies","P","","160.0","1.75542867183685","1.7"
"Hal Carlson","1001961","Pirates","P","","161.1","2.01092171669006","1.7"
"Ossie Vitt","1013444","Tigers","3B","600","","1.73151648044586","1.7"
"Fred Anderson","1000226","Giants","P","","162.0","2.08941793441772","1.7"
"Bert Gallia","1004460","Senators","P","","207.2","1.41150772571564","1.7"
"Pol Perritt","1010206","Giants","P","","215.0","1.97557175159454","1.7"
"Larry Doyle","1003467","Cubs","2B","550","","1.70255517959595","1.7"
"Buck Herzog","1005745","Giants","2B","477","","1.69446218013763","1.7"
"Fred Merkle","1008783","- - -","1B","616","","1.6638183221221","1.7"
"Bill Doak","1003336","Cardinals","P","","281.1","2.16498017311096","1.7"
"Lefty Williams","1014015","White Sox","P","","230.0","1.9559565782547","1.6"
"Rube Benton","1000857","Giants","P","","215.0","1.70471692085266","1.6"
"Slim Love","1007775","Yankees","P","","130.1","1.75758576393127","1.6"
"Hod Eller","1003729","Reds","P","","152.1","1.89275527000427","1.6"
"Hank Severeid","1011761","Browns","C","544","","1.60836660861969","1.6"
"Cy Williams","1013981","Cubs","CF","539","","1.58217906951904","1.6"
"Urban Shocker","1011918","Yankees","P","","145.0","1.64962530136108","1.6"
"Chief Bender","1000827","Phillies","P","","113.0","1.38980436325073","1.5"
"Walter Holke","1005946","Giants","1B","583","","1.50523948669434","1.5"
"Sherry Smith","1012205","Robins","P","","211.1","1.51175427436829","1.5"
"Nick Cullop","1002864","Yankees","P","","146.1","1.51994228363037","1.4"
"Gene Packard","1009939","- - -","P","","155.0","1.02215285599232","1.4"
"Fritz Coumbe","1002675","Indians","P","","134.1","1.53006112575531","1.4"
"Hal Chase","1002163","Reds","1B","628","","1.40401840209961","1.4"
"Nemo Leibold","1007491","White Sox","RF","509","","1.39231371879578","1.4"
"Al Demaree","1003187","- - -","P","","219.2","1.64546650648117","1.4"
"Jack Barry","1000616","Red Sox","2B","493","","1.37464535236359","1.4"
"Rube Schauer","1011529","Athletics","P","","215.0","1.65303659439087","1.4"
"Tilly Walker","1013534","Red Sox","CF","385","","1.35741758346558","1.4"
"Paul Carter","1002021","Cubs","P","","113.1","1.38488566875458","1.4"
"Bert Niehoff","1009581","Phillies","2B","401","","1.34148621559143","1.3"
"Del Pratt","1010512","Browns","2B","499","","1.31128418445587","1.3"
"Dutch Ruether","1011291","- - -","P","","72.0","0.685347616672516","1.3"
"Bernie Boland","1001137","Tigers","P","","238.0","2.4020848274231","1.3"
"Gene Paulette","1010080","- - -","1B","386","","1.28524578362703","1.3"
"Marv Goodwin","1004867","Cardinals","P","","85.1","1.31983053684235","1.3"
"Jack Graney","1004943","Indians","LF","648","","1.26846516132355","1.3"
"George Cutshaw","1002913","Robins","2B","529","","1.2526912689209","1.3"
"Baby Doll Jacobson","1006316","Browns","RF/CF","572","","1.25010502338409","1.3"
"Allan Russell","1011310","Yankees","P","","104.1","0.753779649734497","1.2"
"Chick Gandil","1004476","White Sox","1B","601","","1.19091928005219","1.2"
"Cy Falkenberg","1003913","Athletics","P","","80.2","1.13067531585693","1.2"
"Jake Daubert","1003005","Robins","1B","550","","1.17067205905914","1.2"
"Bill Killefer","1006902","Phillies","C","437","","1.16813480854034","1.2"
"Elmer Jacobs","1006320","Pirates","P","","227.1","1.23982501029968","1.2"
"Jeff Tesreau","1012936","Giants","P","","183.2","0.940136551856995","1.1"
"Dave Danforth","1002966","White Sox","P","","173.0","1.06021797657013","1.1"
"Mike Gonzalez","1004841","Cardinals","C","322","","1.13692855834961","1.1"
"Guy Morton","1009232","Indians","P","","161.0","1.68116044998169","1.1"
"Dave Davenport","1003016","Browns","P","","280.2","1.78755784034729","1.1"
"Ray Morgan","1009182","Senators","2B","390","","1.09514760971069","1.1"
"Pete Kilduff","1006897","- - -","2B/SS","310","","1.08266772329807","1.1"
"Lee Meadows","1008705","Cardinals","P","","265.2","1.83640050888062","1.1"
"Clarence Mitchell","1008998","Reds","P","","159.1","1.03161466121674","1.1"
"Johnny Evers","1003876","- - -","2B","317","","1.07347019482404","1.1"
"Burleigh Grimes","1005061","Pirates","P","","194.0","0.775505065917969","1.1"
"Tom Seaton","1011706","Cubs","P","","74.2","0.882047295570374","1.1"
"Jimmy Johnston","1006466","Robins","CF/LF","369","","1.04000318050385","1.0"
"Earl Smith","1012126","Browns","CF/LF","222","","1.0312979221344","1.0"
"Les Mann","1008073","Cubs","LF","485","","1.00397539138794","1.0"
"Tommy Clarke","1002313","Reds","C","122","","0.995986938476563","1.0"
"Jim Scott","1011684","White Sox","P","","125.0","1.16417586803436","1.0"
"Joe Benz","1000860","White Sox","P","","94.2","1.07077240943909","1.0"
"Ernie Johnson","1006453","Browns","2B/SS","224","","0.965835571289063","1.0"
"Tommy Griffith","1005053","Reds","RF","393","","0.965749621391296","1.0"
"Harry Coveleski","1002681","Tigers","P","","69.0","0.944943130016327","0.9"
"Jimmy Walsh","1013573","Red Sox","CF","212","","0.937477767467499","0.9"
"Bob Groom","1005081","Browns","P","","232.2","1.34292113780975","0.9"
"Les Nunamaker","1009657","Yankees","C","338","","0.921636879444122","0.9"
"Mike Mowrey","1009271","Robins","3B","308","","0.902574181556702","0.9"
"Wally Rehg","1010787","Braves","RF","378","","0.888829827308655","0.9"
"Herb Pennock","1010161","Red Sox","P","","100.2","0.654715359210968","0.9"
"Ralph Young","1014389","Tigers","2B","598","","0.880336105823517","0.9"
"Frank Snyder","1012245","Cardinals","C","346","","0.871163725852966","0.9"
"Rube Foster","1004259","Red Sox","P","","124.2","0.527945518493652","0.8"
"Tubby Spencer","1012331","Tigers","C","218","","0.831291258335114","0.8"
"Pinch Thomas","1012989","Red Sox","C","238","","0.81768798828125","0.8"
"Bill James","1006343","Tigers","P","","198.0","0.486614197492599","0.8"
"Max Flack","1004124","Cubs","RF/LF","510","","0.797926485538483","0.8"
"Art Wilson","1014059","Cubs","C","252","","0.791938126087189","0.8"
"Lew McCarty","1008376","Giants","C","181","","0.778916120529175","0.8"
"Hy Myers","1009423","Robins","CF","507","","0.76470810174942","0.8"
"Joe Wilhoit","1013949","- - -","RF","282","","0.74105404317379","0.7"
"Harry Harper","1005379","Senators","P","","179.1","1.08144378662109","0.7"
"George Cunningham","1002880","Tigers","P","","139.0","0.62084287405014","0.7"
"Elmer Miller","1008894","Yankees","CF/LF","449","","0.718714833259583","0.7"
"Mike McNally","1008656","Red Sox","3B/SS","63","","0.704845309257507","0.7"
"Jim Thorpe","1013044","- - -","RF/LF","337","","0.694979876279831","0.7"
"Chief Meyers","1008823","- - -","C","225","","0.692538842558861","0.7"
"Jimmy Smith","1012162","Giants","2B","109","","0.671469271183014","0.7"
"Mike Prendergast","1010519","Cubs","P","","99.1","0.497475534677505","0.7"
"Frank O'Rourke","1009838","Robins","3B","221","","0.655206918716431","0.7"
"Eddie Plank","1010385","Browns","P","","131.0","0.799116671085358","0.7"
"Win Noyes","1009656","Athletics","P","","171.0","0.867423415184021","0.6"
"Pat Ragan","1010650","Braves","P","","147.2","0.773391842842102","0.6"
"Eddie Foster","1004248","Senators","2B/3B","618","","0.640535533428192","0.6"
"George Dumont","1003547","Senators","P","","204.2","1.18911981582642","0.6"
"Ray Bates","1000663","Athletics","3B","526","","0.631803154945374","0.6"
"Rollie Zeider","1014428","Cubs","3B/SS","393","","0.626204907894135","0.6"
"Rowdy Elliott","1003744","Cubs","C","244","","0.622201502323151","0.6"
"Jack Scott","1011683","Braves","P","","39.2","0.714089810848236","0.6"
"William Rumler","1011301","Browns","RF/LF","97","","0.57474148273468","0.6"
"Charlie Deal","1003100","Cubs","3B","497","","0.562048017978668","0.6"
"Fred McMullin","1008646","White Sox","3B","245","","0.554668724536896","0.6"
"Ed Fitzpatrick","1004121","Braves","2B/3B","203","","0.541609764099121","0.5"
"Patsy Gharrity","1004652","Senators","1B","196","","0.540907561779022","0.5"
"Doc Lavan","1007388","Browns","SS","388","","0.528720378875732","0.5"
"Frank Gilhooley","1004705","Yankees","RF","201","","0.528437793254852","0.5"
"Jimmy Lavender","1007390","Phillies","P","","129.1","0.656861543655396","0.5"
"Tony Boeckel","1001113","Pirates","3B","238","","0.520077705383301","0.5"
"Vic Aldridge","1000118","Cubs","P","","106.2","0.713504314422607","0.5"
"Socks Seibold","1011728","Athletics","P","","160.0","0.583918511867523","0.5"
"Otis Lambeth","1007275","Indians","P","","97.1","0.493927180767059","0.5"
"Joe Kelly","1006804","Braves","CF/LF","489","","0.478065639734268","0.5"
"Ross Youngs","1014390","Giants","CF","29","","0.470314472913742","0.5"
"Wally Gerber","1004627","Browns","SS","43","","0.46753591299057","0.5"
"Deacon Jones","1006549","Tigers","P","","77.0","0.568619966506958","0.5"
"Walter Schmidt","1011588","Pirates","C","202","","0.458516776561737","0.5"
"Otto Miller","1008918","Robins","C","301","","0.424255132675171","0.4"
"Eddie Ainsmith","1000092","Senators","C","409","","0.42362904548645","0.4"
"Ernie Koob","1007100","Browns","P","","133.2","0.505072057247162","0.4"
"Hugh High","1005798","Yankees","LF","430","","0.397879868745804","0.4"
"Ernie Krueger","1007176","- - -","C","99","","0.372493267059326","0.4"
"Carson Bigbee","1000956","Pirates","LF","530","","0.359775990247726","0.4"
"Harry Wolter","1014200","Cubs","RF","401","","0.332944691181183","0.3"
"Elmer Smith","1012135","- - -","RF/LF","309","","0.332712277770042","0.3"
"Harry Pearce","1010105","Phillies","SS","17","","0.32212883234024","0.3"
"Frank Allen","1000140","Braves","P","","112.0","0.110377267003059","0.3"
"Ed Hemingway","1005619","Giants","3B","27","","0.312370419502258","0.3"
"Bunny Brief","1001423","Pirates","1B","141","","0.308713912963867","0.3"
"Walt Johnson","1006512","Athletics","P","","13.2","0.248523786664009","0.3"
"Ray Haley","1005227","Athletics","C","104","","0.295038431882858","0.3"
"Lee King","1006935","Pirates","RF","408","","0.277931272983551","0.3"
"Eddie Murphy","1009361","White Sox","RF","60","","0.275274276733398","0.3"
"Joe Leonard","1007536","Senators","3B","355","","0.271395176649094","0.3"
"Grover Lowdermilk","1007784","Browns","P","","19.0","0.384604096412659","0.3"
"Howie Shanks","1011791","Senators","SS","496","","0.263475030660629","0.3"
"Ralph Sharman","1011805","Athletics","RF/CF","43","","0.254459083080292","0.3"
"Joe Boehling","1001115","Indians","P","","46.1","0.255839914083481","0.2"
"Hank Gowdy","1004904","Braves","C","176","","0.229124754667282","0.2"
"Elmer Ponder","1010431","Pirates","P","","21.1","0.338745266199112","0.2"
"Roxy Walters","1013590","Yankees","C","187","","0.220712795853615","0.2"
"John Brock","1001456","Cardinals","C","15","","0.220187678933144","0.2"
"Horace Milan","1008857","Senators","LF","81","","0.219215169548988","0.2"
"Harry Weaver","1013698","Cubs","P","","19.2","0.222582817077637","0.2"
"Rollie Naylor","1009470","Athletics","P","","33.0","0.276329964399338","0.2"
"Honus Wagner","1013485","Pirates","1B/3B","264","","0.198344320058823","0.2"
"Bill Piercy","1010325","Yankees","P","","9.0","0.192986086010933","0.2"
"Bob O'Farrell","1009740","Cubs","C","9","","0.18995201587677","0.2"
"John Henry","1005675","Senators","C","195","","0.182364091277122","0.2"
"Jimmy Cooney","1002587","Red Sox","2B","48","","0.180276438593864","0.2"
"Tom Hughes","1006164","Braves","P","","74.0","0.491517722606659","0.2"
"Red Shannon","1011799","Athletics","SS","41","","0.173742577433586","0.2"
"Chuck Ward","1013604","Pirates","SS","483","","0.157242313027382","0.2"
"Earl Hamilton","1005273","Browns","P","","83.0","-0.274149537086487","0.2"
"Ed Monroe","1009054","Yankees","P","","28.2","0.166877150535583","0.2"
"Al Baird","1000436","Giants","2B/SS","26","","0.1475610435009","0.1"
"Babe Ellison","1003745","Tigers","1B","37","","0.136496111750603","0.1"
"Hans Lobert","1007684","Giants","3B","59","","0.13258022069931","0.1"
"Hank DeBerry","1003118","Indians","C","36","","0.1292664706707","0.1"
"Bruno Betzel","1000934","Cardinals","2B","358","","0.124393925070763","0.1"
"Bill McKechnie","1008582","Reds","2B/SS","145","","0.116623051464558","0.1"
"Rasty Wright","1014291","Browns","P","","39.2","0.0463525876402855","0.1"
"Bob McGraw","1008540","Yankees","P","","11.0","0.158024355769157","0.1"
"Don Flinn","1004160","Pirates","RF/LF","38","","0.101540446281433","0.1"
"Bobby Byrne","1001797","- - -","3B","18","","0.0987906996160746","0.1"
"Neal Brady","1001329","Yankees","P","","9.0","0.0552097819745541","0.1"
"Wickey McAvoy","1008336","Athletics","C","24","","0.0946017429232597","0.1"
"Speed Martin","1008197","Browns","P","","15.2","0.125937610864639","0.1"
"Vic Saier","1011372","Cubs","1B","23","","0.0911132767796516","0.1"
"Jack Onslow","1009824","Giants","C","9","","0.0872381404042244","0.1"
"Byrd Lynn","1007871","White Sox","C","84","","0.0785567909479141","0.1"
"Shano Collins","1002466","White Sox","RF","270","","0.0744442343711853","0.1"
"Lee Gooch","1004849","Athletics","RF","64","","0.0741426944732666","0.1"
"Swede Risberg","1010984","White Sox","SS","563","","0.0734139010310173","0.1"
"Wally Mayer","1008299","Red Sox","C","17","","0.0732844993472099","0.1"
"Art Rico","1010941","Braves","C","14","","0.0722489356994629","0.1"
"Walter Anderson","1000245","Athletics","P","","38.2","-0.0662984549999237","0.1"
"Walt Tragesser","1013155","Braves","C","323","","0.0706533640623093","0.1"
"Jakie May","1008301","Cardinals","P","","29.1","0.133754596114159","0.1"
"Johnny Couch","1002666","Tigers","P","","13.1","0.0935630351305008","0.1"
"Tom Long","1007740","Cardinals","RF","581","","0.0522314049303532","0.1"
"George Hale","1005222","Browns","C","73","","0.052214402705431","0.1"
"Ward Miller","1008939","Browns","RF/LF","102","","0.0517473667860031","0.1"
"Zeb Terry","1012932","White Sox","SS","3","","0.0513475574553013","0.1"
"Carl Weilman","1013737","Browns","P","","19.0","0.116273529827595","0.1"
"Fred Nicholson","1009562","Tigers","RF/LF","17","","0.0487075410783291","0.0"
"George McBride","1008342","Senators","SS","164","","0.0454257503151894","0.0"
"Hank Thormahlen","1013035","Yankees","P","","8.0","0.0780491828918457","0.0"
"Jack Nabors","1009432","Athletics","P","","3.0","0.0393336489796638","0.0"
"Jose Rodriguez","1011108","Giants","1B","22","","0.0344517342746258","0.0"
"Grover Hartley","1005450","Browns","C","16","","0.0335842818021774","0.0"
"Howie Camp","1001896","Yankees","CF","22","","0.0330370664596558","0.0"
"Fred Smith","1012141","Cardinals","3B","186","","0.027968093752861","0.0"
"Howdy Caton","1002085","Pirates","SS","63","","0.0245283171534538","0.0"
"Joe Gedeon","1004591","Yankees","2B","131","","0.02321507781744","0.0"
"Ed Walsh","1013570","Braves","P","","18.0","-0.0679260417819023","0.0"
"Ike McAuley","1008333","Cardinals","SS","9","","0.0199217330664396","0.0"
"Pug Griffin","1005050","Athletics","1B","27","","0.0156492907553911","0.0"
"Charlie Jackson","1006292","Pirates","RF/LF","134","","0.0129607245326042","0.0"
"Hank Schreiber","1011611","Braves","3B/SS","7","","0.0106941349804401","0.0"
"Al Gould","1004900","Indians","P","","94.0","-0.0975606143474579","0.0"
"George Dickerson","1003273","Indians","P","","1.0","0.00963404402136803","0.0"
"Otto Neu","1009525","Browns","SS","0","","0.00737890228629112","0.0"
"Kewpie Pennington","1010160","Browns","P","","1.0","0.00645453529432416","0.0"
"Rich Durning","1003595","Robins","P","","1.0","0.00519381137564778","0.0"
"Herman Pillette","1010351","Reds","P","","1.0","0.00486078718677163","0.0"
"Gus Getz","1004648","Reds","2B/3B","17","","0.00471329083666205","0.0"
"Harry Wolfe","1014189","- - -","SS","12","","0.00404184311628342","0.0"
"Fred Jacklitsch","1006287","Braves","C","0","","0.00368945114314556","0.0"
"Arch Reilly","1010797","Pirates","3B","0","","0.00368945114314556","0.0"
"Walt Smallwood","1012079","Yankees","P","","2.0","0.00273887324146926","0.0"
"Jack Snyder","1012248","Robins","C","11","","0.0022143037058413","0.0"
"Adam Debus","1003120","Pirates","3B/SS","142","","0.0018757414072752","0.0"
"Lew Malone","1008041","Robins","PH/PR","0","","0","0.0"
"Pete Bigler","1000960","Browns","PH/PR","0","","0","0.0"
"Roy Walker","1013531","Cubs","P","","7.0","0.0115440208464861","0.0"
"Jim Hickman","1005776","Robins","CF/LF","398","","-0.00556486379355192","0.0"
"Doc Waldbauer","1013503","Senators","P","","5.0","0.00785916019231081","0.0"
"Ray Miller","1008923","- - -","1B","59","","-0.0117709934711456","0.0"
"Ed Murray","1009385","Browns","SS","1","","-0.0140862073749304","0.0"
"Red Hill","1005833","Athletics","P","","2.2","-0.0145746050402522","0.0"
"Jack Enright","1003789","Yankees","P","","5.0","0.000756438064854592","0.0"
"Sammy Vick","1013424","Yankees","RF","38","","-0.0162037927657366","0.0"
"Jack Roche","1011088","Cardinals","C","1","","-0.0176005065441132","0.0"
"Tom Richardson","1010920","Browns","PH/PR","1","","-0.0214651096612215","0.0"
"Jack Fournier","1004264","White Sox","PH/PR","1","","-0.021730100736022","0.0"
"Ziggy Hasbrook","1005472","White Sox","2B","1","","-0.021730100736022","0.0"
"Harry Davis","1003053","Athletics","PH/PR","1","","-0.0221077464520931","0.0"
"Tim Murchison","1009340","Cardinals","P","","1.0","-0.0221672691404819","0.0"
"Paul Wachtel","1013464","Robins","P","","6.0","-0.0488132759928703","0.0"
"Eddie Bacon","1000401","Athletics","P","","6.0","-0.183153912425041","0.0"
"Hooks Warner","1013632","Pirates","3B","5","","-0.0313810780644417","0.0"
"Bill Webb","1013706","Pirates","2B","17","","-0.03194510191679","0.0"
"Fritz Mollwitz","1009042","Pirates","1B","156","","-0.0332467891275883","0.0"
"Cal Crum","1002832","Braves","P","","1.0","-0.03770537301898","0.0"
"Val Picinich","1010309","Athletics","C","8","","-0.038950577378273","0.0"
"Ferd Eunick","1003853","Indians","3B","2","","-0.0410477556288242","0.0"
"Ben Shaw","1011818","Pirates","PH/PR","2","","-0.0432713739573956","0.0"
"Earl Blackburn","1001011","Cubs","PH/PR","2","","-0.0434578284621239","0.0"
"Jimmy Archer","1000290","Cubs","PH/PR","2","","-0.0434578284621239","0.0"
"Red Torkelson","1013125","Indians","P","","22.1","-0.034704864025116","0.0"
"Frank Walker","1013517","Tigers","PH/PR","2","","-0.0437173061072826","0.0"
"Tony DeFate","1003140","- - -","2B/3B","20","","-0.0439555680786725","0.0"
"Larry Chappell","1002155","Braves","CF","2","","-0.0448344238102436","0.0"
"Pop-Boy Smith","1012194","Indians","P","","8.2","-0.0284939724951982","0.0"
"Pat French","1004339","Athletics","RF","2","","-0.0501186139881611","-0.1"
"Red Smith","1012198","Pirates","C","24","","-0.0518334470689297","-0.1"
"Scrappy Moore","1009127","Browns","3B","9","","-0.0581196993589401","-0.1"
"Fred Blackwell","1001014","Pirates","C","10","","-0.0590727068483829","-0.1"
"Rube Bressler","1001398","Reds","P","","9.0","-0.0264020338654518","-0.1"
"Herb Hunter","1006202","Cubs","2B/3B","3","","-0.0614972896873951","-0.1"
"Milt Watson","1013680","Cardinals","P","","161.1","0.356916457414627","-0.1"
"Paddy Livingston","1007676","Cardinals","C","20","","-0.0634155571460724","-0.1"
"Bill Leard","1007432","Robins","2B","3","","-0.0642427280545235","-0.1"
