"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Hobe Ferris","1004013","Americans","2B","566","","2.81302452087402","2.8"
"Jesse Burkett","1001682","Browns","LF","574","","2.78157758712769","2.8"
"Jake Weimer","1013738","Cubs","P","","282.0","2.50412964820862","2.8"
"Tully Sparks","1012306","Phillies","P","","248.0","3.30655670166016","2.7"
"John Ganzel","1004486","Highlanders","1B","533","","2.73059725761414","2.7"
"Monte Cross","1002810","Athletics","SS","537","","2.6992495059967","2.7"
"George Browne","1001519","Giants","RF","652","","2.63501763343811","2.6"
"Wid Conroy","1002544","Highlanders","3B","548","","2.63333749771118","2.6"
"Chappie McFarland","1008489","Cardinals","P","","229.0","2.95509934425354","2.6"
"Ollie Pickering","1010315","Athletics","CF","594","","2.61412405967712","2.6"
"Joe Kelley","1006776","Reds","LF","445","","2.59008598327637","2.6"
"Ed Gremminger","1005028","Beaneaters","3B","555","","2.4416778087616","2.4"
"Harry Wolverton","1014202","Phillies","3B","543","","2.43902707099915","2.4"
"Jack Sutthoff","1012744","Reds","P","","224.2","2.74783325195313","2.4"
"Vic Willis","1014042","Beaneaters","P","","278.0","3.38144516944885","2.4"
"John Farrell","1003947","Cardinals","2B","573","","2.41443347930908","2.4"
"Wiley Piatt","1010305","Beaneaters","P","","181.0","2.14739632606506","2.4"
"Bill Bernhard","1000891","Naps","P","","165.2","2.35788345336914","2.4"
"Charlie Babb","1000393","Giants","SS","502","","2.33847498893738","2.3"
"Jimmy Sebring","1011710","Pirates","RF","546","","2.29456496238708","2.3"
"Emmet Heidrick","1005587","Browns","CF","501","","2.27063822746277","2.3"
"Pat Moran","1009152","Beaneaters","C","436","","2.22812795639038","2.2"
"Doc White","1013864","White Sox","P","","300.0","2.04404735565186","2.2"
"Patsy Donovan","1003399","Cardinals","RF","452","","2.14337587356567","2.1"
"Charlie Carr","1001985","Tigers","1B","573","","2.09847497940063","2.1"
"Frank Kitson","1006981","Tigers","P","","257.2","2.76018166542053","2.0"
"Bill Duggleby","1003542","Phillies","P","","264.1","1.73226380348206","2.0"
"Bill Phillips","1010282","Reds","P","","118.1","2.11639928817749","2.0"
"Chief Bender","1000827","Athletics","P","","270.0","2.57086968421936","2.0"
"Highball Wilson","1014085","Senators","P","","242.1","1.54164910316467","1.9"
"Willie Sudhoff","1012670","Browns","P","","293.2","2.49573993682861","1.9"
"Davy Jones","1006544","Cubs","RF/CF","559","","1.91416001319885","1.9"
"Ed Poole","1010433","Reds","P","","184.0","1.84429681301117","1.9"
"Willie Keeler","1006747","Highlanders","RF","584","","1.88321232795715","1.9"
"Johnny Evers","1003876","Cubs","2B","497","","1.87785649299622","1.9"
"John Malarkey","1008011","Beaneaters","P","","253.0","1.73529577255249","1.9"
"Case Patten","1010056","Senators","P","","300.0","2.37899565696716","1.9"
"Bill Keister","1006763","Phillies","RF","429","","1.85548496246338","1.9"
"Ed Siever","1011958","Browns","P","","254.0","2.1728835105896","1.8"
"Duff Cooley","1002579","Beaneaters","LF","600","","1.81902277469635","1.8"
"Homer Smoot","1012220","Cardinals","CF","553","","1.80458521842957","1.8"
"Norwood Gibson","1004670","Americans","P","","183.1","1.13643860816956","1.8"
"Lave Cross","1002808","Athletics","3B","577","","1.78706407546997","1.8"
"Ducky Holmes","1005976","- - -","LF","469","","1.78392820060253","1.8"
"Carl Lundgren","1007836","Cubs","P","","193.0","1.8301248550415","1.8"
"Dan McGann","1008501","Giants","1B","556","","1.75033628940582","1.8"
"Jimmy Burke","1001683","Cardinals","3B","464","","1.71595108509064","1.7"
"Dummy Taylor","1012867","Giants","P","","244.2","1.84537315368652","1.7"
"Brickyard Kennedy","1006836","Pirates","P","","125.1","0.768422186374664","1.7"
"Barney Wolfe","1014185","Highlanders","P","","148.1","2.13424110412598","1.7"
"Mordecai Brown","1001547","Cardinals","P","","201.0","1.58690989017487","1.6"
"Ed Doheny","1003356","Pirates","P","","222.2","1.46965909004211","1.5"
"Bill Reidy","1010796","- - -","P","","147.0","1.52300631999969","1.5"
"Chick Fraser","1004305","Phillies","P","","250.0","1.32755863666534","1.4"
"John Dobbs","1003340","- - -","CF","553","","1.41802088171244","1.4"
"John Warner","1013636","Giants","C","309","","1.37135648727417","1.4"
"Harry Bemis","1000824","Naps","C","332","","1.3671361207962","1.4"
"Fred Jacklitsch","1006287","Superbas","C","212","","1.3640284538269","1.4"
"Danny Murphy","1009352","Athletics","2B","541","","1.34346354007721","1.3"
"Chick Stahl","1012381","Americans","CF","332","","1.26397895812988","1.3"
"Herm McFarland","1008492","Highlanders","CF/LF","423","","1.26394128799438","1.3"
"Billy Gilbert","1004686","Giants","2B","500","","1.21584582328796","1.2"
"Ed Delahanty","1003155","Senators","RF/LF","171","","1.19456446170807","1.2"
"Henry Schmidt","1011583","Superbas","P","","301.0","1.37806010246277","1.2"
"John Titus","1013085","Phillies","RF/LF","313","","1.17864298820496","1.2"
"Roy Evans","1003869","- - -","P","","164.0","1.21431270241737","1.2"
"Ed Phelps","1010276","Pirates","C","304","","1.16673099994659","1.2"
"Harry Howell","1006097","Highlanders","P","","155.2","1.41689801216125","1.1"
"Jack Harper","1005380","Reds","P","","135.0","0.836012780666351","1.1"
"Jimmy Ryan","1011341","Senators","CF","474","","1.09303998947144","1.1"
"Watty Lee","1007471","Senators","P/RF","253","","-0.288048416376114","1.1"
"Kitty Bransfield","1001356","Pirates","1B","553","","1.0702223777771","1.1"
"Frank Isbell","1006283","White Sox","1B","586","","1.06651425361633","1.1"
"Frank Owen","1009916","White Sox","P","","167.1","1.13231873512268","1.0"
"Otto Krueger","1007177","Pirates","SS/LF","293","","1.04561114311218","1.0"
"Candy LaChance","1007233","Americans","1B","579","","1.04373943805695","1.0"
"Mike O'Neill","1009816","Cardinals","P/LF","122","","-0.0386663973331451","1.0"
"George Winter","1014145","Americans","P","","178.1","1.42226243019104","1.0"
"Charles Moran","1009146","Senators","SS","418","","0.95724493265152","1.0"
"Rube Kisinger","1006977","Tigers","P","","118.2","1.19003033638","0.9"
"Doc Casey","1002038","Cubs","3B","477","","0.924651443958282","0.9"
"Ernie Courtney","1002677","- - -","3B/SS","174","","0.911552537232637","0.9"
"Weldon Henley","1005652","Athletics","P","","186.1","1.24068677425385","0.9"
"Kip Selbach","1011731","Senators","LF","586","","0.865483701229095","0.9"
"Shad Barry","1000619","Phillies","LF","600","","0.839662909507751","0.8"
"Duke Farrell","1003942","Americans","C","62","","0.834062993526459","0.8"
"Walt McCredie","1008432","Superbas","RF","242","","0.806565225124359","0.8"
"Lew Drill","1003502","Senators","C","174","","0.797796905040741","0.8"
"Roy Patterson","1010071","White Sox","P","","293.0","1.29470074176788","0.8"
"Tom Daly","1002957","- - -","2B","508","","0.793366614729166","0.8"
"Joe Yeager","1014331","Tigers","3B","438","","0.648289680480957","0.8"
"Jock Menefee","1008763","Cubs","P","","147.0","1.05638098716736","0.8"
"Roscoe Miller","1008929","Giants","P","","85.0","0.866093337535858","0.8"
"Jack McCarthy","1008371","- - -","LF","563","","0.74348883330822","0.7"
"Bob Rhoads","1010881","- - -","P","","170.0","1.34306174516678","0.7"
"Jack Cronin","1002794","Giants","P","","115.2","0.570615649223328","0.7"
"Billy Clingman","1002356","Naps","2B/SS","78","","0.610407948493958","0.6"
"Kaiser Wilhelm","1013947","Pirates","P","","86.0","0.832405030727386","0.6"
"Bill Hallman","1005258","White Sox","LF","243","","0.588340580463409","0.6"
"Pep Clark","1002301","White Sox","3B","68","","0.586656272411346","0.6"
"Frank Bowerman","1001253","Giants","C","223","","0.582252144813538","0.6"
"Togie Pittinger","1010376","Beaneaters","P","","351.2","1.47943639755249","0.6"
"Deacon McGuire","1008553","Tigers","C","269","","0.566643714904785","0.6"
"Dick Harley","1005367","Cubs","RF","457","","0.556767344474792","0.6"
"Patsy Flaherty","1004129","White Sox","P","","293.2","0.678746163845062","0.6"
"Billy Lauder","1007380","Giants","3B","427","","0.551369190216064","0.6"
"Davey Dunkle","1003564","- - -","P","","190.1","0.66302677243948","0.6"
"Doc Gessler","1004642","- - -","RF","306","","0.550080344080925","0.6"
"Lee Tannehill","1012823","White Sox","SS","547","","0.547997772693634","0.5"
"Kid Gleason","1004770","Phillies","2B","458","","0.530357480049133","0.5"
"Bobby Lowe","1007786","Cubs","2B","116","","0.510363519191742","0.5"
"Jack Dunn","1003573","Giants","2B/3B/SS","283","","0.504131257534027","0.5"
"Ossee Schreckengost","1011612","Athletics","C","321","","0.499128311872482","0.5"
"Gus Thompson","1013010","Pirates","P","","43.0","0.444781690835953","0.5"
"Gene Wright","1014278","- - -","P","","162.2","0.266734942793846","0.5"
"Heinie Peitz","1010131","Reds","C","401","","0.444096833467484","0.4"
"Jack Dunleavy","1003568","Cardinals","P/RF","216","","0.223080232739449","0.4"
"Benny Bowcock","1001244","Browns","2B","55","","0.395296573638916","0.4"
"Frank Roth","1011242","Phillies","C","231","","0.388626903295517","0.4"
"John Deering","1003136","- - -","P","","120.2","0.372067406773567","0.4"
"Jack McFetridge","1008496","Phillies","P","","103.0","0.303890317678452","0.4"
"Bill Coughlin","1002668","Senators","3B","490","","0.370950430631638","0.4"
"Lou Criger","1002767","Americans","C","358","","0.33742767572403","0.3"
"Jake Stahl","1012382","Americans","C","98","","0.336137294769287","0.3"
"Hughie Hearne","1005555","Superbas","C","64","","0.330521196126938","0.3"
"Fred Abbott","1000009","Naps","C","276","","0.317267507314682","0.3"
"Tommy Corcoran","1002622","Reds","SS","473","","0.312659740447998","0.3"
"Tom McCreery","1008431","- - -","RF/CF","257","","0.304225526750088","0.3"
"Sport McAllister","1008324","Tigers","SS","284","","0.303175121545792","0.3"
"Fred Burchell","1001658","Phillies","P","","44.0","0.35264590382576","0.3"
"Ed Killian","1006908","Naps","P","","61.2","0.340356141328812","0.3"
"Grant Thatcher","1012945","Superbas","P","","28.0","0.257968872785568","0.3"
"Ambrose Puttmann","1010578","Highlanders","P","","19.0","0.295068770647049","0.3"
"Barry McCormick","1008410","- - -","2B","459","","0.282120302319527","0.3"
"Alex Pearson","1010107","Naps","P","","30.1","0.341072380542755","0.3"
"Rip Reagan","1010739","Reds","P","","18.0","0.236134245991707","0.3"
"Fred Carisch","1001951","Pirates","C","18","","0.268756508827209","0.3"
"Lew Ritter","1010993","Superbas","C","288","","0.262279570102692","0.3"
"Pinky Swander","1012756","Browns","RF","63","","0.257663816213608","0.3"
"Dan Kerwin","1006876","Reds","LF","9","","0.25472566485405","0.3"
"John Skopec","1012042","Tigers","P","","39.1","0.27533620595932","0.3"
"Cy Falkenberg","1003913","Pirates","P","","56.0","0.237244173884392","0.2"
"Joe Sugden","1012672","Browns","C","279","","0.24008347094059","0.2"
"Pop Williams","1014030","- - -","P","","106.0","0.194881111383438","0.2"
"Libe Washburn","1013651","Phillies","P","","35.0","0.384290933609009","0.2"
"Lee DeMontreville","1003199","Cardinals","SS","82","","0.222503021359444","0.2"
"Dave Brain","1001335","Cardinals","3B/SS","496","","0.218548119068146","0.2"
"Barney Pelty","1010136","Browns","P","","48.2","0.20177648961544","0.2"
"Clarence Currie","1002890","- - -","P","","181.1","0.331229746341705","0.2"
"Dick Padden","1009942","Browns","2B","109","","0.203130424022675","0.2"
"Cozy Dolan","1003360","- - -","RF","534","","0.193369209766388","0.2"
"Bill Friel","1004353","Browns","2B/3B","385","","0.19236858189106","0.2"
"Lave Winham","1014134","Pirates","P","","36.0","0.347392708063126","0.2"
"Nick Altrock","1000191","- - -","P","","79.0","-0.258947407826781","0.2"
"Martin Glendon","1004776","Naps","P","","27.2","0.270501732826233","0.2"
"Gene Curtis","1002902","Pirates","LF","20","","0.179675042629242","0.2"
"Ed McFarland","1008491","White Sox","C","222","","0.178643092513084","0.2"
"Chief Zimmer","1014441","Phillies","C","133","","0.17324885725975","0.2"
"Jack O'Neill","1009812","Cardinals","C","269","","0.172517701983452","0.2"
"Charlie Hemphill","1005624","Browns","RF","415","","0.169900372624397","0.2"
"Red Ames","1000210","Giants","P","","14.0","0.264924257993698","0.2"
"Snake Wiltse","1014117","Highlanders","P","","25.0","0.140864089131355","0.2"
"Andy Coakley","1002372","Athletics","P","","37.2","0.17117814719677","0.1"
"Harry Kane","1006687","Tigers","P","","18.0","0.141710221767426","0.1"
"Jack Pfiester","1010266","Pirates","P","","19.0","0.237265691161156","0.1"
"Jack Burns","1001710","Tigers","2B","42","","0.134463414549828","0.1"
"Hunter Hill","1005823","Browns","3B","341","","0.119214922189713","0.1"
"Stan Yerkes","1014340","Cardinals","P","","5.0","0.148285016417503","0.1"
"Bill Pounds","1010478","- - -","P","","11.0","-0.0660052374005318","0.1"
"Joe Marshall","1008141","Pirates","SS/LF","23","","0.0793800055980682","0.1"
"Lee Fohl","1004193","Reds","C","15","","0.066954530775547","0.1"
"Harry Berte","1000914","Cardinals","2B/SS","16","","0.0632589980959892","0.1"
"Mal Eason","1003636","Tigers","P","","56.1","0.225945040583611","0.1"
"Alex Hardy","1005348","Cubs","P","","12.2","0.00822269450873137","0.1"
"Elmer Bliss","1001074","Highlanders","P","","7.0","0.11333692073822","0.0"
"Jack Zalusky","1014413","Highlanders","C","17","","0.048406109213829","0.0"
"Bucky Veil","1013395","Pirates","P","","70.2","0.0683652609586716","0.0"
"George Van Haltren","1013357","Giants","CF","316","","0.0421847999095917","0.0"
"Ed Hug","1006147","Superbas","C","1","","0.0343844331800938","0.0"
"Pat Deisel","1003147","Reds","C","1","","0.0332407355308533","0.0"
"Reddy Grey","1005032","Pirates","LF","4","","0.0303156338632107","0.0"
"Fred Holmes","1005978","Highlanders","1B","1","","0.0280999671667814","0.0"
"Warren McLaughlin","1008620","Phillies","P","","23.0","0.0182768423110247","0.0"
"John McGraw","1008542","Giants","2B/LF","15","","0.0241832807660103","0.0"
"Ed Taylor","1012869","Cardinals","P","","3.0","0.0379153080284595","0.0"
"Larry Milton","1008969","Cardinals","P","","4.0","-0.0145895509049296","0.0"
"Jimmy Wiggs","1013932","Reds","P","","5.0","0.038937620818615","0.0"
"Ed Pinnance","1010359","Athletics","P","","7.0","0.061160996556282","0.0"
"Tad Quinn","1010611","Athletics","P","","9.0","-0.109240964055061","0.0"
"Happy Iott","1006269","Naps","CF","12","","0.0138925593346357","0.0"
"Lew Moren","1009166","Pirates","P","","6.0","0.0408605001866817","0.0"
"Bert Daly","1002953","Athletics","2B/3B","22","","0.00776251312345266","0.0"
"Fritz Buelow","1001632","Tigers","C","213","","0.00547664798796177","0.0"
"Ernie Diehl","1003285","Pirates","LF","3","","-0.000822417088784277","0.0"
"Charlie Moran","1009147","Cardinals","P/SS","14","","0.141579791903496","0.0"
"Peaches Graham","1004933","Cubs","P","","5.0","0.0283621978014708","0.0"
"Charlie DeArmond","1003114","Reds","3B","44","","-0.0138274356722832","0.0"
"Paddy Greene","1005008","- - -","3B/SS","16","","-0.0152634829282761","0.0"
"Cy Morgan","1009174","Browns","P","","13.0","-0.0260758567601442","0.0"
"Eddie Quick","1010595","Highlanders","P","","2.0","-0.000648421642836183","0.0"
"Claude Gouzzie","1004903","Browns","2B","1","","-0.0198578573763371","0.0"
"Hugh Hill","1005824","Naps","PH/PR","1","","-0.0200461465865374","0.0"
"Dutch Rudolph","1011286","Phillies","PH/PR","1","","-0.0213056746870279","0.0"
"Fred Mitchell","1009001","Phillies","P","","227.0","0.583223104476929","0.0"
"Aleck Smith","1012087","Americans","C","33","","-0.0222491342574358","0.0"
"Hughie Jennings","1006396","Superbas","RF/LF","19","","-0.022994777187705","0.0"
"Owen Shannon","1011798","Browns","C","29","","-0.0251439623534679","0.0"
"Rabbit Robinson","1011075","Senators","2B","411","","-0.0364178344607353","0.0"
"Doc Scanlan","1011490","Pirates","P","","9.0","-0.0405527949333191","0.0"
"George Stone","1012564","Americans","PH/PR","2","","-0.0406022071838379","0.0"
"Matt Broderick","1001460","Superbas","2B","2","","-0.0425273440778255","0.0"
"Simon Nicholls","1009571","Tigers","SS","8","","-0.0453911386430264","0.0"
"Harry Wood","1014218","Reds","RF/LF","4","","-0.0471961386501789","0.0"
"Ed Hilley","1005813","Athletics","3B","5","","-0.0479784719645977","0.0"
"Larry McLean","1008622","Cubs","C","5","","-0.04952647164464","0.0"
"Solly Hofman","1005917","Pirates","CF/LF","2","","-0.0502786599099636","-0.1"
"John Lovett","1007776","Cardinals","P","","5.0","-0.0727228373289108","-0.1"
"Happy Townsend","1013145","Senators","P","","126.2","0.372373938560486","-0.1"
"Buck Hooker","1005998","Reds","P","","2.1","-0.0373306125402451","-0.1"
"Charlie Dexter","1003259","Beaneaters","CF","536","","-0.0641806423664093","-0.1"
"Conny McGeehan","1008508","Athletics","P/LF","6","","-0.1291583776474","-0.1"
"Danny Hoffman","1005902","Athletics","RF/LF","259","","-0.017918698489666","-0.1"
"John Walsh","1013576","Phillies","3B","4","","-0.0820763260126114","-0.1"
"Bill Bartley","1000627","Giants","P","","3.0","-0.0693255364894867","-0.1"
"Lon Ury","1013302","Cardinals","1B","7","","-0.0854491293430328","-0.1"
"Harry Gleason","1004767","Americans","3B","13","","-0.0878206342458725","-0.1"
"George Davis","1003049","Giants","SS","16","","-0.0884621366858482","-0.1"
"Lou Gertenrich","1004640","Pirates","RF","4","","-0.0904889181256294","-0.1"
"Champ Osteen","1009877","Senators","SS","43","","-0.091055192053318","-0.1"
"Harry Betts","1000932","Cardinals","P","","9.0","-0.0439335629343987","-0.1"
"Pat Hynes","1006251","Cardinals","P","","9.0","-0.0347306169569492","-0.1"
"John Kalahan","1006675","Athletics","C","5","","-0.100290440022945","-0.1"
"George Moriarty","1009190","Cubs","3B","5","","-0.102028198540211","-0.1"
"Alex Jones","1006523","Tigers","P","","8.2","-0.0478310286998749","-0.1"
"Jesse Stovall","1012585","Naps","P","","57.0","0.090616412460804","-0.1"
"Gene DeMontreville","1003198","Senators","2B","45","","-0.109869256615639","-0.1"
"Jack Hardy","1005351","Naps","RF","20","","-0.115099892020226","-0.1"
"John Murphy","1009367","Tigers","SS","23","","-0.116140492260456","-0.1"
"Hans Lobert","1007684","Pirates","3B","15","","-0.119148336350918","-0.1"
"Ed Walker","1013514","Naps","P","","12.0","-0.114071317017078","-0.1"
"Jim Fairbank","1003903","Athletics","P","","24.0","-0.0795972868800163","-0.1"
"George Merritt","1008787","Pirates","RF","31","","-0.16615141928196","-0.1"
"Joe Stanley","1012414","Beaneaters","RF/CF","337","","-0.0780635327100754","-0.1"
"Bill Hanlon","1005313","Cubs","1B","30","","-0.131712093949318","-0.1"
"Doc Adkins","1000074","Highlanders","P","","7.0","-0.0874873325228691","-0.1"
"Jim Cook","1002572","Cubs","2B/CF","29","","-0.13889554142952","-0.1"
"Frank McManus","1008634","Superbas","C","7","","-0.142552956938744","-0.1"
"Jack Coveney","1002683","Cardinals","C","14","","-0.145727261900902","-0.1"
"Art Weaver","1013693","- - -","C","104","","-0.149206617847085","-0.1"
"Emil Haberer","1005175","Reds","C","16","","-0.160549849271774","-0.2"
"War Sanders","1011424","Cardinals","P","","40.0","0.00396205903962255","-0.2"
"John Terry","1012928","Browns","P","","17.2","-0.0649212598800659","-0.2"
"Rube Vickers","1013422","Superbas","P","","14.0","-0.0528693832457066","-0.2"
"Tim Jordan","1006619","Highlanders","1B","8","","-0.208033055067062","-0.2"
"Billy Sullivan","1012683","White Sox","C","118","","-0.20952083170414","-0.2"
"Ed Householder","1006056","Superbas","CF","46","","-0.210807219147682","-0.2"
"Henry Thielman","1012954","Superbas","P/CF","28","","0.0298858378082514","-0.2"
"Gus Dorner","1003414","Naps","P","","73.2","-0.0606960766017437","-0.2"
"Dave Fultz","1004404","Highlanders","CF","335","","-0.26367649435997","-0.3"
"Pete Cregan","1002759","Reds","LF","22","","-0.266885459423065","-0.3"
"Pat Carney","1001975","Beaneaters","RF","429","","-0.727274477481842","-0.3"
"Jack Ryan","1011337","Cardinals","C/1B","245","","-0.283677160739899","-0.3"
"Tommy Raub","1010714","Cubs","C","92","","-0.289447098970413","-0.3"
"Heinie Smith","1012157","Tigers","2B","375","","-0.320464760065079","-0.3"
"Jack Doscher","1003422","- - -","P","","10.0","-0.265546415001154","-0.3"
"Malachi Kittridge","1006983","- - -","C","324","","-0.384415004402399","-0.4"
"Bill Hallman","1005257","Phillies","2B/3B","227","","-0.390453159809113","-0.4"
"John Gochnauer","1004791","Naps","SS","512","","-0.402456849813461","-0.4"
"Ed Murphy","1009360","Cardinals","P/1B","67","","-0.536963701248169","-0.4"
"Pat McCauley","1008387","Highlanders","C","19","","-0.416671335697174","-0.4"
"Mike Kahoe","1006668","Browns","C","262","","-0.452220410108566","-0.5"
"George Magoon","1007972","- - -","2B","541","","-0.467488378286362","-0.5"
"Jack O'Brien","1009693","Americans","CF","376","","-0.472730726003647","-0.5"
"Jack Thoney","1013034","Naps","CF","124","","-0.489358305931091","-0.5"
"Doc Powers","1010497","Athletics","C","262","","-0.516549229621887","-0.5"
"Rudy Hulswitt","1006177","Phillies","SS","560","","-0.520110428333282","-0.5"
"Frank Bonner","1001174","Beaneaters","2B/SS","187","","-0.526313841342926","-0.5"
"Jack O'Connor","1009713","Highlanders","C","224","","-0.528379678726196","-0.5"
"Jack Morrissey","1009210","Reds","2B","106","","-0.596982181072235","-0.6"
"Monte Beville","1000941","Highlanders","C","283","","-0.613830387592316","-0.6"
"Roy Brashear","1001362","Phillies","2B","83","","-0.617944955825806","-0.6"
"Joe Martin","1008175","- - -","2B/RF","317","","-0.641463309526443","-0.6"
"Otto Williams","1014028","- - -","SS","337","","-0.722192957997322","-0.7"
"Boileryard Clarke","1002267","Senators","C/1B","494","","-0.722859919071198","-0.7"
"Klondike Douglass","1003434","Phillies","1B","417","","-0.737338125705719","-0.7"
"Art Nichols","1009553","Cardinals","1B","137","","-0.740138530731201","-0.7"
"Bill Bergen","1000867","Reds","C","218","","-0.755604028701782","-0.8"
"Ed Abbaticchio","1000005","Beaneaters","2B","562","","-0.765892684459686","-0.8"
"Red Dooin","1003401","Phillies","C","201","","-0.771038889884949","-0.8"
"Dutch Jordan","1006607","Superbas","2B","293","","-0.8071328997612","-0.8"
"Jack Hendricks","1005644","Senators","RF","133","","-0.813987553119659","-0.8"
"Tim Flood","1004166","Superbas","2B","340","","-0.823093354701996","-0.8"
"Jim Hackett","1005178","Cardinals","1B","374","","-1.28723967075348","-0.8"
"Lefty Davis","1003066","Highlanders","LF","435","","-0.82636833190918","-0.8"
"Herman Long","1007731","- - -","2B/SS","344","","-0.885964334011078","-0.9"
"Jack Slattery","1012055","- - -","C","228","","-0.998274117708206","-1.0"
"Scoops Carey","1001947","Senators","1B","190","","-1.19826924800873","-1.2"
