"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Willie Mays","1008315","Giants","CF","629","","8.4837007522583","8.5"
"Ron Santo","1011447","Cubs","3B","672","","8.47433280944824","8.5"
"Sandy Koufax","1007124","Dodgers","P","","323.0","9.06244564056396","8.4"
"Frank Robinson","1011066","Orioles","RF","680","","8.17704582214355","8.2"
"Dick Allen","1000137","Phillies","3B/LF","599","","7.44721984863281","7.4"
"Gaylord Perry","1010210","Giants","P","","255.2","7.31646013259888","7.3"
"Roberto Clemente","1002340","Pirates","RF","690","","7.14797353744507","7.1"
"Juan Marichal","1008106","Giants","P","","307.1","6.25623083114624","7.1"
"Hank Aaron","1000001","Braves","RF","688","","6.89749240875244","6.9"
"Joe Torre","1013133","Braves","C","614","","6.87289094924927","6.9"
"Jim Bunning","1001653","Phillies","P","","314.0","6.80736255645752","6.9"
"Jim Kaat","1006660","Twins","P","","304.2","6.36477136611938","6.8"
"Bob Gibson","1004662","Cardinals","P","","280.1","6.02519226074219","6.4"
"Tommie Agee","1000080","White Sox","CF","689","","6.37332582473755","6.4"
"Jim Ray Hart","1005448","Giants","3B","636","","6.11370515823364","6.1"
"Felipe Alou","1000177","Braves","1B/LF","706","","6.06582546234131","6.1"
"Harmon Killebrew","1006905","Twins","1B/3B","677","","6.01400279998779","6.0"
"Willie McCovey","1008423","Giants","1B","588","","5.94658660888672","5.9"
"Mike Cuellar","1002853","Astros","P","","227.1","6.06205415725708","5.8"
"Tony Oliva","1009772","Twins","RF","677","","5.80921459197998","5.8"
"Earl Wilson","1014073","- - -","P","","264.0","4.17742329835892","5.7"
"Al Kaline","1006678","Tigers","RF/CF","572","","5.6875786781311","5.7"
"Dick McAuliffe","1008331","Tigers","SS","506","","5.64277505874634","5.6"
"Claude Osteen","1009878","Dodgers","P","","240.1","4.81901264190674","5.4"
"Jim Maloney","1008039","Reds","P","","224.2","4.85946893692017","5.3"
"Tom Tresh","1013179","Yankees","3B/LF","637","","5.24115037918091","5.2"
"Carl Yastrzemski","1014326","Red Sox","LF","680","","5.0858211517334","5.1"
"Jim Lefebvre","1007473","Dodgers","2B/3B","610","","5.05554151535034","5.1"
"Jim Fregosi","1004330","Angels","SS","696","","5.01466608047485","5.0"
"Bob Veale","1013391","Pirates","P","","268.1","5.27323389053345","4.9"
"Gene Alley","1000160","Pirates","SS","634","","4.91785621643066","4.9"
"Gary Bell","1000806","Indians","P","","254.1","4.97960615158081","4.8"
"Rico Carty","1002025","Braves","LF","588","","4.81223630905151","4.8"
"Willie Stargell","1012426","Pirates","LF","549","","4.81069707870483","4.8"
"Don Sutton","1012745","Dodgers","P","","225.2","4.66776561737061","4.8"
"Gary Peters","1010228","White Sox","P","","204.2","4.15338468551636","4.8"
"Brooks Robinson","1011055","Orioles","3B","686","","4.56035900115967","4.6"
"Sam McDowell","1008476","Indians","P","","194.1","4.42989015579224","4.5"
"Don Drysdale","1003516","Dodgers","P","","273.2","4.08034038543701","4.5"
"Steve Hargan","1005356","Indians","P","","192.0","4.70993995666504","4.4"
"Bill White","1013855","Phillies","1B","659","","4.32531118392944","4.3"
"Boog Powell","1010482","Orioles","1B","565","","4.31351280212402","4.3"
"Joe Foy","1004286","Red Sox","3B","658","","4.11546087265015","4.1"
"Norm Cash","1002043","Tigers","1B","679","","4.03696441650391","4.0"
"Tommy John","1006515","White Sox","P","","223.0","3.81141018867493","4.0"
"Fritz Peterson","1010227","Yankees","P","","215.0","3.46865010261536","3.9"
"Dick Ellsworth","1003754","Cubs","P","","269.1","3.97611856460571","3.9"
"Don Buford","1001636","White Sox","3B","698","","3.86130166053772","3.9"
"Donn Clendenon","1002345","Pirates","1B","629","","3.84288763999939","3.8"
"Mudcat Grant","1004952","Twins","P","","249.0","3.58796548843384","3.8"
"Luis Aparicio","1000278","Orioles","SS","707","","3.79596996307373","3.8"
"Pete Rose","1011217","Reds","2B","700","","3.72136569023132","3.7"
"Ed Charles","1002158","Athletics","3B","420","","3.68120908737183","3.7"
"Johnny Roseboro","1011199","Dodgers","C","500","","3.59107995033264","3.6"
"Mel Stottlemyre","1012579","Yankees","P","","251.0","3.57749938964844","3.6"
"Billy Williams","1013975","Cubs","RF","727","","3.56410598754883","3.6"
"Chris Short","1011931","Phillies","P","","272.0","3.34282112121582","3.5"
"Fred Valentine","1013328","Senators","RF/CF/LF","578","","3.46602201461792","3.5"
"Jim Perry","1010213","Twins","P","","184.1","2.90358757972717","3.5"
"Mickey Mantle","1008082","Yankees","CF","393","","3.40104007720947","3.4"
"Tom Haller","1005244","Giants","C","536","","3.39783096313477","3.4"
"Milt Pappas","1009989","Reds","P","","209.2","3.72153949737549","3.4"
"Tim McCarver","1008378","Cardinals","C","586","","3.3825569152832","3.4"
"Adolfo Phillips","1010280","- - -","CF","476","","3.37849740684032","3.4"
"Lou Brock","1001458","Cardinals","LF","678","","3.29478788375854","3.3"
"Mike Shannon","1011797","Cardinals","RF","501","","3.2815089225769","3.3"
"Joe Morgan","1009179","Astros","2B","528","","3.25540351867676","3.3"
"Dave McNally","1008655","Orioles","P","","213.0","3.02192139625549","3.3"
"George Scott","1011682","Red Sox","1B","681","","3.23943781852722","3.2"
"Al Jackson","1006288","Cardinals","P","","232.2","2.93718957901001","3.2"
"Mack Jones","1006574","Braves","CF","470","","3.18812322616577","3.2"
"Clete Boyer","1001282","Yankees","3B/SS","558","","3.18561506271362","3.2"
"Bob Bailey","1000420","Pirates","3B","433","","3.11465930938721","3.1"
"Orlando Cepeda","1002103","- - -","1B","563","","3.09356218576431","3.1"
"Curt Blefary","1001068","Orioles","LF","508","","3.08924460411072","3.1"
"Bobby Knoop","1007049","Angels","2B","650","","3.08766269683838","3.1"
"Eddie Mathews","1008236","Braves","3B","517","","3.06788611412048","3.1"
"Sonny Siebert","1011951","Indians","P","","241.0","3.43899464607239","3.1"
"Wes Parker","1010009","Dodgers","1B","564","","3.01064896583557","3.0"
"Rico Petrocelli","1010245","Red Sox","SS","572","","2.97134613990784","3.0"
"Jimmy Wynn","1014313","Astros","CF","467","","2.88836526870728","2.9"
"Woodie Fryman","1004381","Pirates","P","","181.2","2.98222017288208","2.9"
"Vern Law","1007410","Pirates","P","","177.2","2.2881875038147","2.9"
"Russ Snyder","1012256","Orioles","CF/LF","421","","2.84344696998596","2.8"
"Bill Mazeroski","1008316","Pirates","2B","660","","2.84015989303589","2.8"
"Jim Northrup","1009641","Tigers","RF","461","","2.83417654037476","2.8"
"Manny Mota","1009259","Pirates","CF/LF","359","","2.81163191795349","2.8"
"Jose Santiago","1011443","Red Sox","P","","172.0","2.73415684700012","2.8"
"Dave Boswell","1001222","Twins","P","","169.1","3.00708413124084","2.8"
"Matty Alou","1000179","Pirates","CF","578","","2.76600670814514","2.8"
"John Bateman","1000653","Astros","C","468","","2.74920201301575","2.7"
"Clay Dalrymple","1002950","Phillies","C","404","","2.71860480308533","2.7"
"Jim Nash","1009458","Athletics","P","","127.0","3.00623393058777","2.7"
"Rusty Staub","1012440","Astros","RF/LF","628","","2.71192836761475","2.7"
"Cesar Tovar","1013142","Twins","2B","527","","2.70378470420837","2.7"
"Eddie Watt","1013684","Orioles","P","","145.2","2.02891802787781","2.7"
"Don Mincher","1008973","Twins","1B","497","","2.70275545120239","2.7"
"Joe Pepitone","1010167","Yankees","1B/CF","621","","2.69534492492676","2.7"
"Jose Cardenal","1001937","Angels","CF","606","","2.65507221221924","2.7"
"Lew Krausse","1007146","Athletics","P","","177.2","2.65606427192688","2.6"
"Tony Cloninger","1002359","Braves","P","","257.2","1.5156956911087","2.6"
"Jim Merritt","1008789","Twins","P","","144.0","2.73752760887146","2.6"
"Johnny Romano","1011165","White Sox","C","395","","2.6074378490448","2.6"
"Bob Shaw","1011819","- - -","P","","199.1","2.31489008665085","2.6"
"Johnny Callison","1001851","Phillies","RF","677","","2.59791040420532","2.6"
"Joe Horlen","1006025","White Sox","P","","211.0","3.09114122390747","2.6"
"Dave Giusti","1004748","Astros","P","","210.0","2.04374980926514","2.6"
"Jim Lonborg","1007724","Red Sox","P","","181.2","2.84688234329224","2.5"
"Vada Pinson","1010360","Reds","CF","669","","2.52917695045471","2.5"
"Ken Holtzman","1005989","Cubs","P","","220.2","2.95243191719055","2.5"
"Pete Richert","1010922","Senators","P","","245.2","2.39433693885803","2.5"
"Willie Horton","1006038","Tigers","LF","578","","2.51634836196899","2.5"
"Rocky Colavito","1002404","Indians","RF","614","","2.50792050361633","2.5"
"Joe Adcock","1000067","Angels","1B","265","","2.49557018280029","2.5"
"Willie Davis","1003088","Dodgers","CF","653","","2.47275519371033","2.5"
"Don Lock","1007686","Senators","CF","447","","2.4544939994812","2.5"
"Paul Schaal","1011502","Angels","3B","461","","2.45444464683533","2.5"
"Bert Campaneris","1001868","Athletics","SS","606","","2.44872498512268","2.4"
"Larry Dierker","1003288","Astros","P","","187.0","2.42066693305969","2.4"
"Mike McCormick","1008420","Senators","P","","216.0","1.9801698923111","2.4"
"Leo Cardenas","1001938","Reds","SS","624","","2.37188816070557","2.4"
"Curt Flood","1004165","Cardinals","CF","667","","2.35991954803467","2.4"
"Maury Wills","1014053","Dodgers","SS","643","","2.34558749198914","2.3"
"Denis Menke","1008766","Braves","3B/SS","545","","2.33522248268127","2.3"
"Frank Howard","1006080","Senators","LF","549","","2.32718658447266","2.3"
