"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Frank Robinson","1011066","Orioles","1B/RF","545","","3.71030449867249","3.7"
"Tommie Agee","1000080","Mets","RF/CF","482","","3.70437335968018","3.7"
"Jack Billingham","1000970","Astros","P","","228.1","4.08933305740356","3.7"
"Fritz Peterson","1010227","Yankees","P","","274.0","4.13398599624634","3.6"
"Al Kaline","1006678","Tigers","RF","501","","3.5541558265686","3.6"
"Paul Splittorff","1012346","Royals","P","","144.1","3.72289752960205","3.5"
"Thurman Munson","1009334","Yankees","C","517","","3.51809978485107","3.5"
"Ken McMullen","1008650","Angels","3B","657","","3.468674659729","3.5"
"Nate Colbert","1002407","Padres","1B","639","","3.46801114082336","3.5"
"Ken Holtzman","1005989","Cubs","P","","195.0","3.61595797538757","3.5"
"Rudy May","1008310","Angels","P","","208.1","3.49679040908813","3.5"
"Frank Howard","1006080","Senators","1B/LF","633","","3.43008589744568","3.4"
"Reggie Cleveland","1002347","Cardinals","P","","222.0","3.4879298210144","3.4"
"Leo Cardenas","1001938","Twins","SS","624","","3.39103651046753","3.4"
"Bill Parsons","1010026","Brewers","P","","244.2","2.98780679702759","3.4"
"Ron Santo","1011447","Cubs","3B","642","","3.36528539657593","3.4"
"Al Downing","1003450","Dodgers","P","","262.1","3.0990674495697","3.3"
"Johnny Briggs","1001429","- - -","1B/LF","482","","3.3184312582016","3.3"
"Ray Sadecki","1011360","Mets","P","","163.1","3.17120099067688","3.3"
"Steve Carlton","1001964","Cardinals","P","","273.1","3.10847687721252","3.3"
"Don Mincher","1008973","- - -","1B","497","","3.2581472992897","3.3"
"Bill Hands","1005303","Cubs","P","","242.1","3.65142631530762","3.2"
"Freddie Patek","1010052","Royals","SS","648","","3.22689461708069","3.2"
"Steve Arlin","1000303","Padres","P","","227.2","3.44428324699402","3.2"
"Milt Pappas","1009989","Cubs","P","","261.1","3.27543497085571","3.2"
"Ron Fairly","1003907","Expos","1B","542","","3.17504644393921","3.2"
"Steve Blass","1001058","Pirates","P","","240.0","3.55989146232605","3.2"
"Cookie Rojas","1011152","Royals","2B","463","","3.12892651557922","3.1"
"Woodie Fryman","1004381","Phillies","P","","149.1","3.09138798713684","3.1"
"Glenn Beckert","1000743","Cubs","2B","570","","3.07991075515747","3.1"
"Al Oliver","1009773","Pirates","CF","573","","3.06440734863281","3.1"
"Matty Alou","1000179","Cardinals","1B/CF","660","","3.04751229286194","3.0"
"Earl Williams","1013995","Braves","C/3B","550","","3.04041481018066","3.0"
"Bob Bailey","1000420","Expos","3B/LF","654","","3.02384686470032","3.0"
"Marty Pattin","1010074","Brewers","P","","264.2","3.38777685165405","2.9"
"Jerry Kenney","1006840","Yankees","3B","395","","2.90715551376343","2.9"
"Larry Dierker","1003288","Astros","P","","159.0","3.34292364120483","2.9"
"Cesar Tovar","1013142","Twins","RF/CF/LF","718","","2.83789777755737","2.8"
"Gary Peters","1010228","Red Sox","P","","214.0","1.80839550495148","2.8"
"George Scott","1011682","Red Sox","1B","590","","2.77902770042419","2.8"
"Bert Campaneris","1001868","Athletics","SS","609","","2.75470781326294","2.8"
"George Stone","1012565","Braves","P","","172.2","2.71137499809265","2.7"
"Richie Hebner","1005571","Pirates","3B","434","","2.65825200080872","2.7"
"Willie McCovey","1008423","Giants","1B","402","","2.64543676376343","2.6"
"Joe Rudi","1011283","Athletics","LF","556","","2.5638747215271","2.6"
"Maury Wills","1014053","Dodgers","SS","654","","2.53345608711243","2.5"
"Ron Reed","1010773","Braves","P","","222.1","2.87735152244568","2.5"
"Dave Cash","1002041","Pirates","2B","532","","2.47223424911499","2.5"
"Dave May","1008292","Brewers","RF/CF","562","","2.46580910682678","2.5"
"Wade Blasingame","1001057","Astros","P","","158.1","1.90005254745483","2.4"
"Willie Horton","1006038","Tigers","LF","498","","2.39838695526123","2.4"
"Horace Clarke","1002287","Yankees","2B","696","","2.36421775817871","2.4"
"Bart Johnson","1006422","White Sox","P","","178.0","2.34841346740723","2.4"
"Bill Gogolewski","1004802","Senators","P","","124.1","2.33106207847595","2.4"
"Wes Parker","1010009","Dodgers","1B","609","","2.32776260375977","2.3"
"Steve Kline","1007005","Yankees","P","","222.1","2.42118525505066","2.3"
"Tom Hall","1005262","Twins","P","","129.2","2.0897536277771","2.3"
"Don Gullett","1005134","Reds","P","","217.2","2.61555123329163","2.3"
"Gates Brown","1001518","Tigers","LF","218","","2.30258274078369","2.3"
"Larry Bowa","1001243","Phillies","SS","696","","2.29786682128906","2.3"
"Jerry Koosman","1007103","Mets","P","","165.2","2.24151349067688","2.3"
"Paul Blair","1001031","Orioles","CF","555","","2.27970767021179","2.3"
"Tug McGraw","1008545","Mets","P","","111.0","2.0365149974823","2.3"
"Gene Clines","1002353","Pirates","CF/LF","300","","2.26398277282715","2.3"
"Chris Speier","1012316","Giants","SS","670","","2.25876402854919","2.3"
"Ron Theobald","1012949","Brewers","2B","452","","2.24544215202332","2.2"
"Skip Lockwood","1007696","Brewers","P","","208.0","2.46474814414978","2.2"
"Boots Day","1003095","Expos","CF","422","","2.21283841133118","2.2"
"Ray Fosse","1004243","Indians","C","529","","2.18138313293457","2.2"
"Tommy Helms","1005616","Reds","2B","588","","2.17500638961792","2.2"
"Dave Duncan","1003552","Athletics","C","398","","2.15758919715881","2.2"
"Stan Bahnsen","1000414","Yankees","P","","242.0","2.24921298027039","2.2"
"Al Gallagher","1004445","Giants","3B","478","","2.14788937568665","2.1"
"Rick Monday","1009051","Athletics","CF","409","","2.14404153823853","2.1"
"Mike Cuellar","1002853","Orioles","P","","292.1","2.75005149841309","2.1"
"Dick Green","1004991","Athletics","2B","538","","2.12585759162903","2.1"
"Ed Kranepool","1007140","Mets","1B","467","","2.11312127113342","2.1"
"Aurelio Rodriguez","1011100","Tigers","3B","639","","2.07695293426514","2.1"
"Jerry Grote","1005092","Mets","C","450","","2.07366752624512","2.1"
"Duke Sims","1012000","Dodgers","C","263","","2.07333946228027","2.1"
"Ellie Hendricks","1005641","Orioles","C","361","","2.06737089157104","2.1"
"Dave McNally","1008655","Orioles","P","","224.1","1.77319240570068","2.0"
"Mike Andrews","1000258","White Sox","2B","408","","2.02232551574707","2.0"
"Joe Horlen","1006025","White Sox","P","","137.1","2.38355278968811","2.0"
"Gene Tenace","1012911","Athletics","C","211","","2.0192563533783","2.0"
"Bill Singer","1012007","Dodgers","P","","203.1","1.99885153770447","2.0"
"Andy Etchebarren","1003845","Orioles","C","243","","1.95145070552826","2.0"
"George Mitterwald","1009012","Twins","C","434","","1.91648125648499","1.9"
"Ron Bryant","1001608","Giants","P","","140.0","1.82307767868042","1.9"
"Claude Osteen","1009878","Dodgers","P","","259.0","1.63817763328552","1.9"
"Gary Gentry","1004614","Mets","P","","203.1","2.57810497283936","1.9"
"Tim McCarver","1008378","Phillies","C","525","","1.87351131439209","1.9"
"Jim Lonborg","1007724","Red Sox","P","","167.2","1.86501002311707","1.9"
"Jim Northrup","1009641","Tigers","RF/CF/LF","524","","1.83964037895203","1.8"
"Doug Rader","1010638","Astros","3B","534","","1.82553791999817","1.8"
"Willie Montanez","1009062","Phillies","CF","683","","1.8209685087204","1.8"
"Luke Walker","1013525","Pirates","P","","159.2","2.1433413028717","1.8"
"Tommy Davis","1003084","Athletics","1B/LF","238","","1.78792762756348","1.8"
"Rod Carew","1001942","Twins","2B","632","","1.78520750999451","1.8"
"Walt Williams","1014044","White Sox","RF/LF","397","","1.78307092189789","1.8"
"Mike Lum","1007831","Braves","RF","512","","1.78121566772461","1.8"
"Barry Lersch","1007555","Phillies","P","","214.1","1.53434026241302","1.8"
"George Foster","1004250","- - -","CF","514","","1.77806702256203","1.8"
"Rick Reichardt","1010791","White Sox","LF","544","","1.75794148445129","1.8"
"Nelson Briles","1001432","Pirates","P","","136.0","1.21318519115448","1.7"
"Bruce Dal Canton","1002936","Royals","P","","141.1","2.11678218841553","1.7"
"Mike Epstein","1003800","- - -","1B","503","","1.70464190840721","1.7"
"Chris Zachary","1014404","Cardinals","P","","89.2","1.58261227607727","1.7"
"Ellie Rodriguez","1011104","Brewers","C","380","","1.69000196456909","1.7"
"Gail Hopkins","1006015","Royals","1B","339","","1.68037700653076","1.7"
"Jay Johnstone","1006463","White Sox","CF","436","","1.67749905586243","1.7"
"Jim McGlothlin","1008532","Reds","P","","170.2","1.62470650672913","1.7"
"Ron Swoboda","1012796","- - -","RF","259","","1.65413254499435","1.7"
"Joe Pepitone","1010167","Cubs","1B","460","","1.65145206451416","1.7"
"Ken Singleton","1012011","Mets","RF","366","","1.64678406715393","1.6"
"Ray Lamb","1007278","Indians","P","","158.1","1.96210527420044","1.6"
"Mickey Stanley","1012415","Tigers","CF","432","","1.64329659938812","1.6"
"Bob Barton","1000630","Padres","C","413","","1.63905990123749","1.6"
"Dick McAuliffe","1008331","Tigers","2B","537","","1.63836991786957","1.6"
"Del Unser","1013286","Senators","RF/CF","648","","1.6223578453064","1.6"
"Steve Garvey","1004557","Dodgers","3B","249","","1.61386668682098","1.6"
"Willie Crawford","1002750","Dodgers","RF/LF","375","","1.60891473293304","1.6"
"Jerry Reuss","1010853","Cardinals","P","","211.0","1.43891215324402","1.5"
"Ken Boswell","1001223","Mets","2B","436","","1.52122485637665","1.5"
"Jim Lefebvre","1007473","Dodgers","2B","437","","1.51790285110474","1.5"
"Steve Renko","1010835","Expos","P","","275.2","0.963016510009766","1.5"
"Mike Hedlund","1005575","Royals","P","","205.2","2.02361989021301","1.5"
"Tony Taylor","1012892","- - -","2B","314","","1.48036131262779","1.5"
"Bob Watson","1013677","Astros","1B/LF","514","","1.47550141811371","1.5"
"Ron Woods","1014243","- - -","CF/LF","195","","1.46503573656082","1.5"
"Al Fitzmorris","1004119","Royals","P","","127.1","1.26290059089661","1.4"
"Ollie Brown","1001551","Padres","RF","542","","1.43621265888214","1.4"
"Ernie McAnally","1008325","Expos","P","","177.2","1.69906890392303","1.4"
"Bernie Allen","1000132","Senators","2B/3B","262","","1.43312919139862","1.4"
"Jose Cruz","1002841","Cardinals","CF","346","","1.42952847480774","1.4"
"Jesus Alou","1000178","Astros","RF/LF","455","","1.42517578601837","1.4"
"Jack Hiatt","1005762","Astros","C","214","","1.42055153846741","1.4"
"Juan Pizarro","1010382","Cubs","P","","101.1","1.3024867773056","1.4"
"Joe Grzenda","1005112","Senators","P","","70.1","1.45662772655487","1.4"
"Danny Frisella","1004365","Mets","P","","90.2","1.3209935426712","1.4"
"Ron Blomberg","1001081","Yankees","RF","216","","1.39696514606476","1.4"
"Tito Fuentes","1004385","Giants","2B","672","","1.39644765853882","1.4"
"Jose Cardenal","1001937","- - -","RF/CF","558","","1.39006382226944","1.4"
"Joe Lahoud","1007256","Red Sox","RF","301","","1.38650524616241","1.4"
"Ted Sizemore","1012027","Cardinals","2B/SS","532","","1.38425743579865","1.4"
"Fred Norman","1009632","- - -","P","","131.0","1.05063009262085","1.4"
"Bernie Carbo","1001935","Reds","LF","369","","1.3584041595459","1.4"
"Greg Luzinski","1007855","Phillies","1B","115","","1.29993045330048","1.3"
"Cesar Cedeno","1002100","Astros","CF","649","","1.29179394245148","1.3"
"Doyle Alexander","1000122","Dodgers","P","","92.1","0.949378967285156","1.3"
"Dal Maxvill","1008285","Cardinals","SS","408","","1.26972532272339","1.3"
"Milt May","1008304","Pirates","C","137","","1.26699388027191","1.3"
"Rennie Stennett","1012484","Pirates","2B","165","","1.24862229824066","1.2"
"Lloyd Allen","1000152","Angels","P","","94.0","1.00954866409302","1.2"
"Carlos May","1008291","White Sox","1B","574","","1.24108147621155","1.2"
"Jim York","1014351","Royals","P","","93.1","1.15561330318451","1.2"
"Sam McDowell","1008476","Indians","P","","214.2","1.36010575294495","1.2"
"Jerry May","1008302","Royals","C","249","","1.20334959030151","1.2"
"Felix Millan","1008867","Braves","2B","635","","1.19916081428528","1.2"
"Pete Broberg","1001454","Senators","P","","124.2","1.26079106330872","1.2"
"Ed Kirkpatrick","1006969","Royals","C/LF","423","","1.19172763824463","1.2"
"Jim Brewer","1001406","Dodgers","P","","81.1","1.08797693252563","1.2"
"Hal McRae","1008687","Reds","CF/LF","354","","1.17853689193726","1.2"
"Bob Moose","1009134","Pirates","P","","140.0","1.30652642250061","1.2"
"Roger Repoz","1010841","Angels","RF","360","","1.16842532157898","1.2"
"Jim Nettles","1009518","Twins","CF","190","","1.15777409076691","1.2"
"Tommy Harper","1005383","Brewers","3B/LF","653","","1.15552794933319","1.2"
"Pat Kelly","1006810","White Sox","RF","252","","1.15421760082245","1.2"
"Bill Lee","1007448","Red Sox","P","","102.0","1.09531629085541","1.2"
"Rollie Fingers","1004051","Athletics","P","","129.1","1.04915904998779","1.2"
"Darrell Evans","1003864","Braves","3B","305","","1.15130603313446","1.2"
"Roger Nelson","1009511","Royals","P","","34.0","1.0459451675415","1.1"
"Dave Kingman","1006939","Giants","1B","128","","1.11334872245789","1.1"
"Ken Reynolds","1010871","Phillies","P","","162.1","0.881827890872955","1.1"
"Jim Spencer","1012325","Angels","1B","572","","1.10938465595245","1.1"
"Tom Haller","1005244","Dodgers","C","234","","1.08185255527496","1.1"
"Steve Braun","1001366","Twins","3B","402","","1.07817602157593","1.1"
"Roy Foster","1004257","Indians","RF/LF","439","","1.0702817440033","1.1"
"Grant Jackson","1006298","Orioles","P","","77.2","1.05968201160431","1.1"
"Ken Sanders","1011417","Brewers","P","","136.1","1.23511528968811","1.1"
"Ed Herrmann","1005732","White Sox","C","344","","1.03458142280579","1.0"
"Jerry McNertney","1008669","Cardinals","C","146","","1.02389109134674","1.0"
"Pat Jarvis","1006363","Braves","P","","162.1","1.32167780399323","1.0"
"Dave Nelson","1009499","Senators","3B","358","","1.00077044963837","1.0"
"Larry Stahl","1012383","Padres","RF/LF","341","","0.995009183883667","1.0"
"Dave LaRoche","1007354","Angels","P","","72.0","1.03466820716858","1.0"
"Gene Michael","1008837","Yankees","SS","514","","0.985073626041412","1.0"
"Danny Cater","1002079","Yankees","1B/3B","456","","0.96964830160141","1.0"
"Tom Kelley","1006782","Braves","P","","143.0","1.52416884899139","1.0"
"Mickey Rivers","1011005","Angels","RF/CF","296","","0.963588118553162","1.0"
"Jim Fregosi","1004330","Angels","SS","399","","0.960257649421692","1.0"
"Chris Chambliss","1002119","Indians","1B","459","","0.955868661403656","1.0"
"Orlando Cepeda","1002103","Braves","1B","276","","0.950378119945526","1.0"
"Manny Mota","1009259","Dodgers","RF/LF","300","","0.931374132633209","0.9"
"Elliott Maddox","1007947","Senators","CF","312","","0.929532051086426","0.9"
"Rich McKinney","1008599","White Sox","2B/RF","414","","0.922201812267303","0.9"
"Ike Brown","1001521","Tigers","1B","132","","0.890448868274689","0.9"
"Les Cain","1001821","Tigers","P","","144.2","0.95932149887085","0.9"
"Steve Mingori","1008978","Indians","P","","56.2","0.837612271308899","0.9"
"Joe Foy","1004286","Senators","3B","158","","0.871630370616913","0.9"
"Billy Conigliaro","1002501","Red Sox","CF","380","","0.871522068977356","0.9"
"Ross Grimsley","1005071","Reds","P","","161.1","1.03725373744965","0.9"
"Luis Tiant","1013054","Red Sox","P","","72.1","0.886036813259125","0.8"
"Bob Locker","1007688","Athletics","P","","72.1","0.877949714660645","0.8"
"Joe Decker","1003127","Cubs","P","","45.2","0.719049334526062","0.8"
"Dick Bosman","1001215","Senators","P","","236.2","1.0409631729126","0.8"
"Bruce Kison","1006978","Pirates","P","","95.1","1.00139653682709","0.8"
"Tom Egan","1003702","White Sox","C","281","","0.810134768486023","0.8"
"Jim Ray","1010726","Astros","P","","97.2","0.762070059776306","0.8"
"Carl Morton","1009230","Expos","P","","213.2","0.570300340652466","0.8"
"Tom Burgmeier","1001668","Royals","P","","88.1","0.621801972389221","0.8"
"Jim Hickman","1005777","Cubs","1B/RF","444","","0.795606851577759","0.8"
"Andy Kosco","1007115","Brewers","1B/LF","290","","0.789983868598938","0.8"
"Bob Johnson","1006430","Pirates","P","","174.2","0.929819822311401","0.8"
"Johnny Jeter","1006405","Padres","CF","79","","0.778949975967407","0.8"
"Eddie Watt","1013684","Orioles","P","","39.2","0.811233341693878","0.8"
"Duane Josephson","1006627","Red Sox","C","331","","0.76686817407608","0.8"
"Camilo Pascual","1010039","Indians","P","","23.1","0.546811938285828","0.8"
"Billy Grabarkewitz","1004907","Dodgers","2B/3B","90","","0.758173048496246","0.8"
"Ivan Murrell","1009401","Padres","LF","267","","0.743082225322723","0.7"
"Felipe Alou","1000177","- - -","1B/RF","510","","0.738177739083767","0.7"
"Fran Healy","1005546","Giants","C","108","","0.730068504810333","0.7"
"Angel Mangual","1008055","Athletics","CF","307","","0.722748279571533","0.7"
"Mike Kekich","1006764","Yankees","P","","170.1","0.802859663963318","0.7"
"Johnny Edwards","1003689","Astros","C","345","","0.711531460285187","0.7"
"Monty Montgomery","1009072","Royals","P","","21.1","0.778584778308868","0.7"
"Billy Cowan","1002688","Angels","LF","182","","0.698569178581238","0.7"
"Jim Rooker","1011183","Royals","P","","54.0","0.761507332324982","0.7"
"Joe Hague","1005200","Cardinals","1B/RF","443","","0.686587274074554","0.7"
"Al Santorini","1011444","- - -","P","","88.0","0.526517383754253","0.7"
"Ted Kubiak","1007190","- - -","2B/SS","395","","0.676184065639973","0.7"
"Fred Stanley","1012411","Indians","SS","160","","0.658594191074371","0.7"
"Vada Pinson","1010360","Indians","RF/CF","599","","0.658345699310303","0.7"
"Carlton Fisk","1004101","Red Sox","C","49","","0.658167123794556","0.7"
"Jon Matlack","1008246","Mets","P","","37.0","0.544941008090973","0.7"
"Bob Miller","1008877","- - -","P","","98.2","0.812519289553165","0.7"
"Dean Chance","1002130","Tigers","P","","89.2","0.988934814929962","0.6"
"Doug Griffin","1005040","Red Sox","2B","526","","0.637281119823456","0.6"
"Joe Hoerner","1005895","Phillies","P","","73.0","0.710698366165161","0.6"
"Bobby Grich","1005033","Orioles","2B/SS","35","","0.632094383239746","0.6"
"Tom Murphy","1009376","Angels","P","","243.1","0.5579993724823","0.6"
"Dave Concepcion","1002494","Reds","SS","354","","0.626960277557373","0.6"
"Jim Bunning","1001653","Phillies","P","","110.0","0.643425166606903","0.6"
"Ed Spiezio","1012340","Padres","3B","340","","0.604934751987457","0.6"
"Vicente Romo","1011177","White Sox","P","","72.0","0.418750405311584","0.6"
"Ken Rudolph","1011288","Cubs","C","86","","0.602087616920471","0.6"
"Roger Moret","1009168","Red Sox","P","","71.0","0.735128939151764","0.6"
"Terry Forster","1004236","White Sox","P","","49.2","0.494952738285065","0.6"
"Mike Ryan","1011347","Phillies","C","144","","0.596019685268402","0.6"
"John Bateman","1000653","Expos","C","526","","0.569512724876404","0.6"
"Mike Anderson","1000237","Phillies","CF","103","","0.568835020065308","0.6"
"Dick Schofield","1011601","- - -","2B/3B/SS","103","","0.565192565321922","0.6"
"Roger Metzger","1008812","Astros","SS","617","","0.56101268529892","0.6"
"Bobby Bolin","1001146","Red Sox","P","","69.2","0.526572227478027","0.6"
"Mike Hegan","1005583","- - -","1B","215","","0.559787586331367","0.6"
"Cecil Upshaw","1013292","Braves","P","","82.0","0.823978960514069","0.6"
"Nolan Ryan","1011348","Mets","P","","152.0","0.603625655174255","0.6"
"Phil Gagliano","1004425","Red Sox","2B/LF","81","","0.53991836309433","0.5"
"Vic Davalillo","1003012","Pirates","RF/CF","312","","0.539729356765747","0.5"
"Rick Miller","1008928","Red Sox","RF/CF/LF","42","","0.536137938499451","0.5"
"Don Hahn","1005202","Mets","CF","203","","0.525739312171936","0.5"
"Lance Clemons","1002343","Royals","P","","24.0","0.231329694390297","0.5"
"Garry Jestadt","1006403","- - -","2B/3B","207","","0.522280633449554","0.5"
"Ed Brinkman","1001438","Tigers","SS","589","","0.516969561576843","0.5"
"Norm Miller","1008916","Astros","RF/CF","81","","0.513538658618927","0.5"
"Santiago Guzman","1005163","Cardinals","P","","10.0","0.536397099494934","0.5"
"Bill Buckner","1001625","Dodgers","RF","383","","0.503742873668671","0.5"
"Chuck Dobson","1003343","Athletics","P","","189.0","0.194123297929764","0.5"
"Darrell Porter","1010450","Brewers","C","80","","0.494055598974228","0.5"
"Vince Colbert","1002408","Indians","P","","142.2","0.527753055095673","0.5"
"Darold Knowles","1007058","- - -","P","","68.0","0.561688587069511","0.5"
"Steve Barber","1000530","Braves","P","","75.0","0.496548473834991","0.5"
"Jim Perry","1010213","Twins","P","","270.0","0.327902942895889","0.5"
"Sparky Lyle","1007859","Red Sox","P","","52.1","0.22915780544281","0.5"
"Jake Gibbs","1004660","Yankees","C","224","","0.464294046163559","0.5"
"Sandy Valdespino","1013319","Royals","LF","65","","0.460068017244339","0.5"
"Rich Severson","1011762","Royals","2B/SS","33","","0.458424717187881","0.5"
"Phil Roof","1011182","- - -","C","219","","0.458020910620689","0.5"
"Frank Fernandez","1003997","- - -","C","105","","0.455148670822382","0.5"
"John Morris","1009219","Brewers","P","","67.2","0.473952233791351","0.5"
"Scipio Spinks","1012345","Astros","P","","29.1","0.431375831365585","0.4"
"Don Carrithers","1001992","Giants","P","","80.1","0.376047730445862","0.4"
"Diego Segui","1011725","Athletics","P","","146.1","0.634854137897491","0.4"
"Rich Hinton","1005854","White Sox","P","","24.1","0.466518849134445","0.4"
"Steve Dunning","1003572","Indians","P","","184.0","0.235627993941307","0.4"
"Clay Dalrymple","1002950","Orioles","C","67","","0.44126969575882","0.4"
"Steve Hamilton","1005277","Giants","P","","44.2","0.470393925905228","0.4"
"Clete Boyer","1001282","Braves","3B","108","","0.437895268201828","0.4"
"Chris Short","1011931","Phillies","P","","173.0","0.623122751712799","0.4"
"Alan Foster","1004246","Indians","P","","181.2","1.08695411682129","0.4"
"Dave Campbell","1001876","Padres","2B/3B","414","","0.411950260400772","0.4"
