"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Roger Clemens","815","Blue Jays","P","","264.0","10.6985816955566","10.8"
"Craig Biggio","549","Astros","2B","744","","9.32497310638428","9.3"
"Larry Walker","455","Rockies","RF","664","","9.08947563171387","9.1"
"Mike Piazza","893","Dodgers","C","633","","9.06479167938232","9.1"
"Ken Griffey Jr.","327","Mariners","CF","704","","8.9979829788208","9.0"
"Barry Bonds","1109","Giants","LF","690","","8.86190986633301","8.9"
"Pedro Martinez","200","Expos","P","","241.1","8.53142166137695","8.4"
"Curt Schilling","73","Phillies","P","","254.1","8.23856353759766","8.2"
"Jeff Bagwell","547","Astros","1B","717","","7.98718023300171","8.0"
"Greg Maddux","104","Braves","P","","232.2","8.02257823944092","7.9"
"John Smoltz","115","Braves","P","","256.0","6.70395088195801","7.5"
"Andy Pettitte","840","Yankees","P","","240.1","7.24828481674194","7.2"
"Frank Thomas","255","White Sox","1B/DH","649","","7.17451620101929","7.2"
"Randy Johnson","60","Mariners","P","","213.0","6.98822402954102","7.0"
"Kevin Brown","642","Marlins","P","","237.1","6.47144937515259","6.4"
"Nomar Garciaparra","190","Red Sox","SS","734","","6.38695859909058","6.4"
"Ivan Rodriguez","1275","Rangers","C","648","","6.19291257858276","6.2"
"Chuck Knoblauch","609","Twins","2B","716","","6.16886806488037","6.2"
"Edgar Martinez","1086","Mariners","DH","678","","6.05252933502197","6.1"
"Raul Mondesi","1314","Dodgers","RF","670","","5.67795658111572","5.7"
"Ray Lankford","1044","Cardinals","CF","565","","5.61878824234009","5.6"
"Edgardo Alfonzo","859","Mets","3B","599","","5.60935544967651","5.6"
"Mike Mussina","837","Orioles","P","","224.2","5.43770885467529","5.5"
"Andy Benes","1144","Cardinals","P","","177.0","5.10675191879272","5.4"
"Mark McGwire","1008559","- - -","1B","657","","5.41859316825867","5.4"
"Jay Bell","48","Royals","SS","660","","5.39974021911621","5.4"
"Denny Neagle","441","Braves","P","","233.1","5.20129299163818","5.4"
"Tino Martinez","1168","Yankees","1B","685","","5.29476022720337","5.3"
"Jeff Blauser","1001062","Braves","SS","623","","5.22807455062866","5.2"
"Kenny Lofton","246","Braves","CF","564","","5.19948577880859","5.2"
"Jim Thome","409","Indians","1B","627","","5.12215328216553","5.1"
"Kevin Appier","3","Royals","P","","235.2","5.1666955947876","5.1"
"Bernie Williams","857","Yankees","CF","591","","5.07401943206787","5.1"
"Matt Morris","1172","Cardinals","P","","217.0","4.64851379394531","5.0"
"Jeff Fassero","279","Mariners","P","","234.1","4.99269771575928","5.0"
"Jeff Cirillo","1073","Brewers","3B","661","","4.95053434371948","5.0"
"David Cone","1680","Yankees","P","","195.0","4.90828466415405","4.9"
"Jeromy Burnitz","867","Brewers","RF","577","","4.85609292984009","4.9"
"Justin Thompson","8217","Tigers","P","","223.1","4.87311506271362","4.8"
"Brad Radke","748","Twins","P","","239.2","4.85071897506714","4.8"
"Charles Johnson","523","Marlins","C","484","","4.75495290756226","4.8"
"Rondell White","856","Expos","CF","638","","4.74952268600464","4.7"
"Scott Erickson","137","Orioles","P","","221.2","4.67337608337402","4.7"
"Mark Grace","56","Cubs","1B","654","","4.6743016242981","4.7"
"Manny Ramirez","210","Indians","RF","651","","4.62239456176758","4.6"
"John Burkett","179","Rangers","P","","189.1","4.57496929168701","4.6"
"Tim Salmon","32","Angels","RF","695","","4.56228685379028","4.6"
"Jason Kendall","993","Pirates","C","572","","4.47532892227173","4.5"
"Tom Gordon","282","Red Sox","P","","182.2","4.43307304382324","4.4"
"John Olerud","1093","Mets","1B","630","","4.40486288070679","4.4"
"Bill Spiers","1012338","Astros","3B","355","","4.38543653488159","4.4"
"Todd Hundley","284","Mets","C","508","","4.38139295578003","4.4"
"John Valentin","1375","Red Sox","2B/3B","644","","4.34034776687622","4.3"
"Mike Cameron","1070","White Sox","RF/CF","446","","4.33213090896606","4.3"
"David Wells","855","Yankees","P","","218.0","4.28878211975098","4.3"
"Alex Rodriguez","1274","Mariners","SS","638","","4.27689504623413","4.3"
"Tom Glavine","90","Braves","P","","240.0","3.56969141960144","4.2"
"Scott Rolen","970","Phillies","3B","657","","4.23534727096558","4.2"
"Rusty Greer","1252","Rangers","LF","690","","4.22291469573975","4.2"
"David Justice","923","Indians","LF/DH","582","","4.21432542800903","4.2"
"Sandy Alomar Jr.","221","Indians","C","480","","4.19246244430542","4.2"
"Tony Gwynn","1005166","Padres","RF","651","","4.19118213653564","4.2"
"Matt Williams","77","Indians","3B","636","","4.13188123703003","4.1"
"Todd Stottlemyre","75","Cardinals","P","","181.0","3.31742644309998","4.1"
"Jeff Kent","1119","Giants","2B","651","","4.10044574737549","4.1"
"Darryl Kile","1163","Astros","P","","255.2","4.03275871276855","4.1"
"Derek Jeter","826","Yankees","SS","748","","4.03538179397583","4.0"
"Mo Vaughn","899","Red Sox","1B","628","","4.01346731185913","4.0"
"Bob Tewksbury","1012941","Twins","P","","168.2","4.00714588165283","4.0"
"Rick Reed","750","Mets","P","","208.1","3.59869480133057","4.0"
"Jim Edmonds","1153","Angels","CF","571","","3.97139859199524","4.0"
"Delino DeShields","275","Cardinals","2B","643","","3.85521531105042","3.9"
"Mike Lansing","1007334","Expos","2B","631","","3.82799673080444","3.8"
"Wilson Alvarez","1193","- - -","P","","212.0","3.82797819375992","3.8"
"Joe Randa","623","Pirates","3B","499","","3.74854564666748","3.7"
"Pat Hentgen","145","Blue Jays","P","","264.0","3.82728695869446","3.7"
"Stan Javier","1006372","Giants","RF/CF","510","","3.71764969825745","3.7"
"Shawn Estes","873","Giants","P","","201.0","3.61237716674805","3.7"
"Javy Lopez","103","Braves","C","464","","3.69899272918701","3.7"
"Ismael Valdez","1283","Dodgers","P","","196.2","3.8816545009613","3.7"
"Ken Caminiti","1001863","Padres","3B","576","","3.6868097782135","3.7"
"Alex Fernandez","1003993","Marlins","P","","220.2","3.34305930137634","3.7"
"Chipper Jones","97","Braves","3B","679","","3.6622576713562","3.7"
"Andruw Jones","96","Braves","RF/CF","467","","3.66165924072266","3.7"
"Hideo Nomo","666","Dodgers","P","","207.1","3.44297909736633","3.6"
"Wally Joyner","1006637","Padres","1B","518","","3.56027555465698","3.6"
"Roberto Alomar","860","Orioles","2B","469","","3.55990767478943","3.6"
"Dan Wilson","1102","Mariners","C","563","","3.50780081748962","3.5"
"Alan Benes","265","Cardinals","P","","161.2","3.45646739006042","3.5"
"Barry Larkin","335","Reds","SS","276","","3.45766305923462","3.5"
"J.T. Snow","1133","Giants","1B","637","","3.44281268119812","3.4"
"Jeff King","1006931","Royals","1B","647","","3.40872573852539","3.4"
"John Thomson","453","Rockies","P","","166.1","3.34022164344788","3.4"
"Andy Ashby","637","Padres","P","","200.2","3.77199959754944","3.4"
"Brady Anderson","364","Orioles","CF","696","","3.36280035972595","3.4"
"Rafael Palmeiro","1266","Orioles","1B","692","","3.31266856193542","3.3"
"Moises Alou","261","Marlins","CF/LF","619","","3.28094935417175","3.3"
"Jamie Moyer","1091","Mariners","P","","188.2","3.2130982875824","3.2"
"Will Clark","1002318","Rangers","1B","450","","3.20362496376038","3.2"
"Andres Galarraga","1390","Rockies","1B","674","","3.14480710029602","3.1"
"Mike Hampton","430","Astros","P","","223.0","3.06819701194763","3.1"
"Jaime Navarro","1009465","White Sox","P","","209.2","3.16012763977051","3.1"
"Jon Lieber","287","Pirates","P","","188.1","3.18014693260193","3.1"
"Travis Fryman","385","Tigers","3B","657","","3.06182217597961","3.1"
"Darren Bragg","83","Red Sox","RF/CF","586","","3.0548849105835","3.1"
"Tony Clark","182","Tigers","1B","681","","3.04413223266602","3.0"
"Vinny Castilla","84","Rockies","3B","668","","3.03707218170166","3.0"
"Jay Buhner","1001638","Mariners","RF","665","","2.99517273902893","3.0"
"Michael Tucker","635","Braves","RF/LF","554","","2.98041558265686","3.0"
"B.J. Surhoff","117","Orioles","LF","595","","2.96846294403076","3.0"
"Ben McDonald","1008454","Brewers","P","","133.0","2.97765684127808","3.0"
"Kirk Rueter","1128","Giants","P","","190.2","3.01376724243164","3.0"
"Kevin Young","1018","Pirates","1B","362","","2.96121263504028","3.0"
"Francisco Cordova","1002623","Pirates","P","","178.2","3.20651149749756","3.0"
"Derek Bell","1000801","Astros","RF/CF","547","","2.94051623344421","2.9"
"Shane Reynolds","574","Astros","P","","181.0","3.00514650344849","2.9"
"Willie Blair","1001033","Tigers","P","","175.0","2.97128438949585","2.9"
"Royce Clayton","226","Cardinals","SS","619","","2.91582989692688","2.9"
"Charles Nagy","397","Indians","P","","227.0","2.90522933006287","2.9"
"Carlos Perez","1010179","Expos","P","","206.2","2.68954038619995","2.9"
"Chuck Finley","384","Angels","P","","164.0","2.92268300056458","2.8"
"James Baldwin","1064","White Sox","P","","200.0","2.88574266433716","2.8"
"Esteban Loaiza","1310","Pirates","P","","196.1","2.85150718688965","2.8"
"Doug Jones","1006552","Brewers","P","","80.1","2.75275897979736","2.8"
"Darin Erstad","11","Angels","1B","605","","2.78961491584778","2.8"
"Garret Anderson","2","Angels","LF","662","","2.78105306625366","2.8"
"Eric Young","716","- - -","2B","718","","2.77864247560501","2.8"
"Pedro Astacio","862","- - -","P","","202.1","3.00869834423065","2.8"
"Paul O'Neill","1009818","Yankees","RF","637","","2.75167465209961","2.8"
"Jimmy Key","1006885","Orioles","P","","212.1","2.7640597820282","2.7"
"Bill Mueller","295","Giants","3B","453","","2.71396493911743","2.7"
"Jim Leyritz","1007590","- - -","C","455","","2.68859374523163","2.7"
"Omar Vizquel","411","Indians","SS","642","","2.67350268363953","2.7"
"Brad Ausmus","546","Astros","C","478","","2.6618537902832","2.7"
"Bobby Bonilla","1001168","Marlins","3B","648","","2.64669036865234","2.6"
"Dave Mlicki","569","Mets","P","","193.2","2.37781739234924","2.6"
"Dave Hollins","1391","Angels","3B","648","","2.61611461639404","2.6"
"Bobby Higginson","469","Tigers","RF/LF","623","","2.59528970718384","2.6"
"Luis Alicea","584","Angels","2B","471","","2.57089877128601","2.6"
"Dave Martinez","1008160","White Sox","1B/RF/CF","573","","2.5647439956665","2.6"
"Todd Zeile","457","Dodgers","3B","672","","2.54681706428528","2.5"
"Chili Davis","1003041","Royals","DH","567","","2.50753402709961","2.5"
"Chan Ho Park","1267","Dodgers","P","","192.0","2.12629055976868","2.5"
"Sammy Sosa","302","Cubs","RF","694","","2.48209500312805","2.5"
"Jose Rosado","1011192","Royals","P","","203.1","2.50492215156555","2.5"
"Gary Sheffield","114","Marlins","RF","582","","2.38775444030762","2.4"
"Scott Karl","1006703","Brewers","P","","193.1","2.44179153442383","2.4"
"Darren Daulton","1003010","- - -","1B/RF","482","","2.38185930252075","2.4"
"Bernard Gilkey","1004706","Mets","LF","606","","2.38022708892822","2.4"
"Damion Easley","464","Tigers","2B","620","","2.36240935325623","2.4"
"Mike Morgan","67","Reds","P","","162.0","2.59205603599548","2.4"
"Jason Schmidt","1131","Pirates","P","","187.2","2.54905271530151","2.3"
"Trevor Hoffman","1035","Padres","P","","81.1","2.28857517242432","2.3"
"Tim Bogar","1001120","Astros","SS","275","","2.31515979766846","2.3"
"Kevin Orie","1616","Cubs","3B","415","","2.30753016471863","2.3"
"Paul Sorrento","1012282","Mariners","1B","513","","2.30402684211731","2.3"
"David Segui","169","Expos","1B","523","","2.3022255897522","2.3"
"Luis Gonzalez","55","Astros","LF","631","","2.30084872245789","2.3"
"Mike Remlinger","111","Reds","P","","124.0","2.22912240028381","2.2"
"Chris Stynes","303","Reds","LF","215","","2.23804116249084","2.2"
