"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Carl Yastrzemski","1014326","Red Sox","LF","680","","11.1301803588867","11.1"
"Ron Santo","1011447","Cubs","3B","697","","9.46361064910889","9.5"
"Roberto Clemente","1002340","Pirates","RF","632","","7.71294546127319","7.7"
"Brooks Robinson","1011055","Orioles","3B","681","","7.56051540374756","7.6"
"Hank Aaron","1000001","Braves","RF","669","","7.263023853302","7.3"
"Jim Bunning","1001653","Phillies","P","","302.1","6.78997278213501","7.0"
"Harmon Killebrew","1006905","Twins","1B","689","","7.01257419586182","7.0"
"Al Kaline","1006678","Tigers","RF","550","","7.00934171676636","7.0"
"Orlando Cepeda","1002103","Cardinals","1B","644","","6.81630325317383","6.8"
"Jim Kaat","1006660","Twins","P","","263.1","6.38302516937256","6.8"
"Paul Blair","1001031","Orioles","CF","619","","6.70615530014038","6.7"
"Dean Chance","1002130","Twins","P","","283.2","6.90296077728271","6.1"
"Dick Allen","1000137","Phillies","3B","540","","6.11538362503052","6.1"
"Tim McCarver","1008378","Cardinals","C","540","","5.91737222671509","5.9"
"Bill Freehan","1004315","Tigers","C","618","","5.77711868286133","5.8"
"Frank Robinson","1011066","Orioles","RF/LF","563","","5.65622711181641","5.7"
"Jim Ray Hart","1005448","Giants","3B/LF","665","","5.55826950073242","5.6"
"Jim Lonborg","1007724","Red Sox","P","","273.1","5.67370891571045","5.5"
"Gary Peters","1010228","White Sox","P","","260.0","4.62703084945679","5.4"
"Tony Gonzalez","1004845","Phillies","LF","568","","5.36262464523315","5.4"
"Gaylord Perry","1010210","Giants","P","","293.0","5.55269002914429","5.3"
"Adolfo Phillips","1010280","Cubs","CF","541","","5.2407283782959","5.2"
"Jim Fregosi","1004330","Angels","SS","651","","5.20880031585693","5.2"
"Lou Brock","1001458","Cardinals","LF","724","","5.19454145431519","5.2"
"Mike Cuellar","1002853","Astros","P","","246.1","5.13631916046143","5.2"
"Gary Nolan","1009616","Reds","P","","226.2","5.2786431312561","5.1"
"Joe Torre","1013133","Braves","C","534","","4.98894119262695","5.0"
"Mickey Lolich","1007712","Tigers","P","","204.0","4.58058786392212","4.9"
"Jimmy Wynn","1014313","Astros","CF","683","","4.872802734375","4.9"
"Willie McCovey","1008423","Giants","1B","539","","4.84976816177368","4.8"
"Catfish Hunter","1006199","Athletics","P","","259.2","5.21535205841064","4.8"
"Gene Alley","1000160","Pirates","SS","604","","4.81534051895142","4.8"
"Dick McAuliffe","1008331","Tigers","2B","675","","4.80342674255371","4.8"
"Curt Flood","1004165","Cardinals","CF","562","","4.75171422958374","4.8"
"Jim Merritt","1008789","Twins","P","","227.2","4.63554430007935","4.7"
"Rusty Staub","1012440","Astros","RF","621","","4.70419025421143","4.7"
"Fergie Jenkins","1006388","Cubs","P","","289.1","4.49695682525635","4.6"
"Billy Williams","1013975","Cubs","LF","712","","4.54901170730591","4.5"
"Joe Morgan","1009179","Astros","2B","580","","4.53897714614868","4.5"
"Jim Maloney","1008039","Reds","P","","196.1","4.5235857963562","4.5"
"Ray Sadecki","1011360","Giants","P","","188.0","3.97708654403687","4.5"
"Bob Gibson","1004662","Cardinals","P","","175.1","4.32424926757813","4.5"
"Dave Boswell","1001222","Twins","P","","222.2","3.87548923492432","4.4"
"Steve Carlton","1001964","Cardinals","P","","193.0","4.35750722885132","4.4"
"Claude Osteen","1009878","Dodgers","P","","288.1","3.77120089530945","4.4"
"Steve Hargan","1005356","Indians","P","","223.0","4.18738079071045","4.4"
"Don Mincher","1008973","Angels","1B","563","","4.37352991104126","4.4"
"George Scott","1011682","Red Sox","1B","641","","4.36279344558716","4.4"
"Luis Tiant","1013054","Indians","P","","213.2","3.68258619308472","4.3"
"Bill Singer","1012007","Dodgers","P","","204.1","4.71769523620605","4.3"
"Don Drysdale","1003516","Dodgers","P","","282.0","4.31606292724609","4.3"
"Rico Petrocelli","1010245","Red Sox","SS","556","","4.16508150100708","4.2"
"Ken McMullen","1008650","Senators","3B","620","","4.15537357330322","4.2"
"Willie Mays","1008315","Giants","CF","544","","4.11586713790894","4.1"
"Al Downing","1003450","Yankees","P","","201.2","3.94699645042419","4.0"
"Tommie Agee","1000080","White Sox","CF","584","","3.95187711715698","4.0"
"Larry Jackson","1006304","Phillies","P","","261.2","3.93963289260864","3.9"
"Tony Oliva","1009772","Twins","RF","615","","3.93501400947571","3.9"
"Juan Marichal","1008106","Giants","P","","202.1","3.68008279800415","3.9"
"Pete Rose","1011217","Reds","LF","647","","3.93189167976379","3.9"
"Frank Howard","1006080","Senators","LF","585","","3.87751746177673","3.9"
