"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Rickey Henderson","194","Athletics","LF","594","","10.2031917572021","10.2"
"Barry Bonds","1109","Pirates","LF","621","","9.90989398956299","9.9"
"Lenny Dykstra","1003619","Phillies","CF","691","","8.99232292175293","9.0"
"Roger Clemens","815","Red Sox","P","","228.1","8.15585899353027","8.2"
"Dwight Gooden","1004852","Mets","P","","232.2","6.78765964508057","7.3"
"Erik Hanson","1005333","Mariners","P","","236.0","6.63103055953979","6.6"
"Cecil Fielder","1004026","Tigers","1B","673","","6.50482177734375","6.5"
"Darryl Strawberry","1012606","Mets","RF","621","","6.46858930587769","6.5"
"Ryne Sandberg","1011411","Cubs","2B","675","","6.3494086265564","6.3"
"Cal Ripken","1010978","Orioles","SS","695","","6.19579744338989","6.2"
"Alan Trammell","1013157","Tigers","SS","637","","6.16327905654907","6.2"
"Eddie Murray","1009386","Dodgers","1B","645","","5.92219209671021","5.9"
"Julio Franco","87","Rangers","2B","670","","5.88155317306519","5.9"
"Mark McGwire","1008559","Athletics","1B","650","","5.71753168106079","5.7"
"Frank Viola","1013435","Mets","P","","249.2","5.78652858734131","5.7"
"Edgar Martinez","1086","Mariners","3B","570","","5.48615407943726","5.5"
"David Cone","1680","Mets","P","","211.2","5.02181339263916","5.5"
"Fred McGriff","293","Blue Jays","1B","658","","5.46718168258667","5.5"
"Dave Magadan","1007961","Mets","1B","541","","5.41990852355957","5.4"
"Roberto Kelly","1006815","Yankees","CF","686","","5.39618301391602","5.4"
"Barry Larkin","335","Reds","SS","681","","5.3539023399353","5.4"
"Ed Whitson","1013911","Padres","P","","228.2","5.20021343231201","5.3"
"Nolan Ryan","1011348","Rangers","P","","204.0","5.18143892288208","5.2"
"Jose Canseco","1001918","Athletics","RF/DH","563","","5.17123079299927","5.2"
"Ron Gant","1032","Braves","CF/LF","631","","5.05630350112915","5.1"
"Bobby Witt","1014170","Rangers","P","","222.0","5.04287433624268","5.0"
"Ken Griffey Jr.","327","Mariners","CF","666","","5.01023483276367","5.0"
"Bip Roberts","1011023","Padres","3B/LF","629","","5.00741243362427","5.0"
"Matt Williams","77","Giants","3B","664","","4.97087335586548","5.0"
"Carlton Fisk","1004101","White Sox","C","521","","4.9644889831543","5.0"
"Greg Maddux","104","Cubs","P","","237.0","5.11834573745728","4.9"
"Doug Drabek","1003473","Pirates","P","","231.1","4.18287229537964","4.9"
"Tony Fernandez","1004002","Blue Jays","SS","721","","4.87161874771118","4.9"
"Dave Stewart","1012519","Athletics","P","","267.0","4.85271120071411","4.9"
"Chuck Finley","384","Angels","P","","236.0","4.78696346282959","4.8"
"Willie McGee","1008513","- - -","CF","665","","4.77805864810944","4.8"
"Ramon Martinez","1008193","Dodgers","P","","234.1","4.88382959365845","4.7"
"Lance Parrish","1010021","Angels","C","523","","4.6425838470459","4.6"
"Jesse Barfield","1000537","Yankees","RF","570","","4.59911632537842","4.6"
"Brett Butler","1001772","Giants","CF","732","","4.59090137481689","4.6"
"Mark Langston","1007323","Angels","P","","223.0","4.56214094161987","4.6"
"Jose Rijo","349","Reds","P","","197.0","4.48997402191162","4.5"
"Dave Henderson","1005630","Athletics","CF","494","","4.42914199829102","4.4"
"Darren Daulton","1003010","Phillies","C","540","","4.4208836555481","4.4"
"Kal Daniels","1002973","Dodgers","LF","526","","4.4145770072937","4.4"
"Andy Van Slyke","1013363","Pirates","CF","567","","4.4077353477478","4.4"
"Tony Phillips","1010300","Tigers","2B/3B","687","","4.35684490203857","4.4"
"Dennis Martinez","1008161","Expos","P","","226.0","4.63432884216309","4.3"
"Jack Clark","1002288","Padres","1B","442","","4.34349393844604","4.3"
"Rafael Palmeiro","1266","Rangers","1B","651","","4.30830478668213","4.3"
"Kelly Gruber","1005107","Blue Jays","3B","662","","4.2834734916687","4.3"
"Dave Stieb","1012532","Blue Jays","P","","208.2","4.26452398300171","4.3"
"George Brett","1001400","Royals","1B","607","","4.2254204750061","4.2"
"Rob Dibble","1003269","Reds","P","","98.0","4.32507753372192","4.2"
"Kevin Mitchell","1009004","Giants","LF","589","","4.18423891067505","4.2"
"Zane Smith","1012218","- - -","P","","215.1","3.99954724311829","4.2"
"Chris Sabo","1011357","Reds","3B","636","","4.0981273651123","4.1"
"Mike Boddicker","1001111","Red Sox","P","","228.0","4.07914400100708","4.1"
"Lonnie Smith","1012176","Braves","LF","537","","4.01456499099731","4.0"
"Randy Milligan","1008946","Orioles","1B","456","","3.94349026679993","3.9"
"Harold Reynolds","1010870","Mariners","2B","737","","3.88068771362305","3.9"
"John Smoltz","115","Braves","P","","231.1","3.61052703857422","3.9"
"Stan Javier","1006372","- - -","CF","357","","3.83696055412292","3.8"
"Bobby Bonilla","1001168","Pirates","RF","686","","3.81027054786682","3.8"
"David Wells","855","Blue Jays","P","","189.0","3.80846166610718","3.8"
"Bruce Hurst","1006222","Padres","P","","223.2","4.03609561920166","3.7"
"Brook Jacoby","1006318","Indians","1B/3B","624","","3.72079515457153","3.7"
"Matt Young","1014385","Mariners","P","","225.1","3.68220710754395","3.7"
"Tim Wallach","1013554","Expos","3B","678","","3.68213224411011","3.7"
"Kevin McReynolds","1008690","Mets","LF","601","","3.62795042991638","3.6"
"Walt Weiss","1013748","Athletics","SS","505","","3.61454629898071","3.6"
"Kevin Tapani","1012824","Twins","P","","159.1","3.54125785827637","3.5"
"Lou Whitaker","1013846","Tigers","2B","552","","3.53986740112305","3.5"
"Greg Hibbard","1005764","White Sox","P","","211.0","3.4990975856781","3.5"
"Mark Grace","56","Cubs","1B","662","","3.46991372108459","3.5"
"Pat Borders","1068","Blue Jays","C","368","","3.46938824653625","3.5"
"Mark Guthrie","876","Twins","P","","144.2","3.39266085624695","3.4"
"Bill Doran","1003406","- - -","2B","488","","3.37230956554413","3.4"
"Melido Perez","1010183","White Sox","P","","197.0","3.37111234664917","3.4"
