"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Willie Mays","1008315","Giants","CF","706","","10.4906463623047","10.5"
"Frank Robinson","1011066","Reds","RF","701","","8.24257278442383","8.2"
"Hank Aaron","1000001","Braves","RF/CF","667","","8.12174415588379","8.1"
"Camilo Pascual","1010039","Twins","P","","257.2","6.79477739334106","7.7"
"Don Drysdale","1003516","Dodgers","P","","314.1","6.54717302322388","7.1"
"Bob Gibson","1004662","Cardinals","P","","233.2","6.03935194015503","6.8"
"Brooks Robinson","1011055","Orioles","3B","697","","6.25375556945801","6.3"
"Billy O'Dell","1009724","Giants","P","","280.2","6.42473936080933","6.2"
"Rocky Colavito","1002404","Tigers","LF","707","","6.04283618927002","6.0"
"Mickey Mantle","1008082","Yankees","CF","502","","5.99146604537964","6.0"
"Tommy Davis","1003084","Dodgers","LF","711","","5.76486396789551","5.8"
"Eddie Mathews","1008236","Braves","3B","643","","5.70763540267944","5.7"
"Jim Kaat","1006660","Twins","P","","269.0","5.40888404846191","5.7"
"Johnny Callison","1001851","Phillies","RF","672","","5.60018873214722","5.6"
"Turk Farrell","1003950","Colt .45's","P","","241.2","5.2873387336731","5.5"
"Maury Wills","1014053","Dodgers","SS","759","","5.32756853103638","5.3"
"Sandy Koufax","1007124","Dodgers","P","","184.1","5.69136667251587","5.3"
"Ray Herbert","1005684","White Sox","P","","236.2","4.77372741699219","5.3"
"Ken Boyer","1001283","Cardinals","3B","691","","5.21393823623657","5.2"
"Willie Davis","1003088","Dodgers","CF","666","","5.20976686477661","5.2"
"Norm Siebern","1011949","Athletics","1B","719","","5.15127515792847","5.2"
"Clete Boyer","1001282","Yankees","3B","633","","5.1396689414978","5.1"
"Jim Bunning","1001653","Tigers","P","","258.0","4.58166217803955","5.1"
"Johnny Romano","1011165","Indians","C","548","","4.92583751678467","4.9"
"Dick Donovan","1003395","Indians","P","","250.2","4.19247341156006","4.8"
"Bill Monbouquette","1009048","Red Sox","P","","235.1","5.19662046432495","4.8"
