"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Walter Johnson","1006511","Senators","P","","326.0","6.4644980430603","7.2"
"Babe Ruth","1011327","Red Sox","LF","380","","5.18778133392334","6.7"
"Ty Cobb","1002378","Tigers","CF","473","","6.51797151565552","6.5"
"George Sisler","1012021","Browns","1B","506","","6.42680644989014","6.5"
"Eddie Cicotte","1002236","White Sox","P","","266.0","5.57365226745605","5.8"
"Hippo Vaughn","1013384","Cubs","P","","290.1","5.16632604598999","5.8"
"Tris Speaker","1012309","Indians","CF","549","","5.59857845306396","5.6"
"Charlie Hollocher","1005964","Cubs","SS","586","","5.465660572052","5.5"
"George Burns","1001709","Athletics","1B","544","","5.35334968566895","5.4"
"Heinie Groh","1005078","Reds","3B","567","","5.16674375534058","5.2"
"Harry Hooper","1006002","Red Sox","RF","569","","5.16367387771606","5.2"
"Rogers Hornsby","1006030","Cardinals","SS","466","","5.13120794296265","5.1"
"Carl Mays","1008313","Red Sox","P","","293.1","3.72612333297729","5.0"
"Wilbur Cooper","1002602","Pirates","P","","273.1","4.49103784561157","4.9"
"Stan Coveleski","1002682","Indians","P","","311.0","5.05896663665771","4.8"
"Claude Hendrix","1005638","Cubs","P","","233.0","3.704421043396","4.8"
"Edd Roush","1011247","Reds","CF","492","","4.69525527954102","4.7"
"Lefty Tyler","1013252","Cubs","P","","269.1","4.48304128646851","4.6"
"George Burns","1001708","Giants","LF","522","","4.58547639846802","4.6"
"Frank Baker","1000453","Yankees","3B","556","","4.49147319793701","4.5"
"Max Carey","1001944","Pirates","CF","549","","4.4688868522644","4.5"
"Art Fletcher","1004149","Giants","SS","513","","4.31162214279175","4.3"
"Joe Bush","1001754","Red Sox","P","","272.2","3.37892460823059","4.2"
"Guy Morton","1009232","Indians","P","","214.2","4.2852988243103","4.2"
"Burleigh Grimes","1005061","Robins","P","","270.0","3.83401918411255","3.9"
"Red Smith","1012197","Braves","3B","500","","3.77093529701233","3.8"
"Jim Bagby","1000411","Indians","P","","271.1","3.65528273582458","3.8"
"Brad Hogg","1005928","Phillies","P","","228.0","3.27519130706787","3.7"
"Ray Chapman","1002151","Indians","SS","571","","3.713862657547","3.7"
"Hooks Dauss","1003011","Tigers","P","","249.2","3.29851293563843","3.7"
"Billy Southworth","1012291","Pirates","RF","275","","3.67557859420776","3.7"
"Fred Merkle","1008783","Cubs","1B","541","","3.54369378089905","3.5"
"George Cutshaw","1002913","Pirates","2B","520","","3.46159625053406","3.5"
"Larry Gardner","1004528","Athletics","3B","522","","3.45119976997375","3.5"
"Ross Youngs","1014390","Giants","RF","532","","3.37590503692627","3.4"
"Lee Magee","1007964","Reds","2B","514","","3.27164578437805","3.3"
"Scott Perry","1010216","Athletics","P","","332.1","3.78259658813477","3.2"
"Tilly Walker","1013534","Athletics","CF","466","","3.14362072944641","3.1"
"Eddie Collins","1002451","White Sox","2B","425","","3.1222562789917","3.1"
"Dode Paskert","1010042","Cubs","CF","539","","3.07833576202393","3.1"
"Jake Daubert","1003005","Robins","1B","445","","3.06533885002136","3.1"
"Braggo Roth","1011238","Indians","RF","448","","3.01273918151855","3.0"
"Jim Shaw","1011824","Senators","P","","241.1","3.47143602371216","3.0"
"Sherry Magee","1007965","Reds","1B/LF","456","","2.94309830665588","2.9"
"Ray Caldwell","1001832","Yankees","P/CF","169","","0.8481365442276","2.9"
"Art Nehf","1009485","Braves","P","","284.1","3.12607288360596","2.8"
"Roger Peckinpaugh","1010116","Yankees","SS","517","","2.80282235145569","2.8"
"Bob Fisher","1004076","Cardinals","2B","266","","2.76592254638672","2.8"
"Al Wickland","1013920","Braves","RF","399","","2.742600440979","2.7"
"Del Pratt","1010512","Yankees","2B","537","","2.72310948371887","2.7"
"Clyde Milan","1008856","Senators","CF","551","","2.71667003631592","2.7"
"Eddie Foster","1004248","Senators","3B","575","","2.71575903892517","2.7"
"George Mogridge","1009029","Yankees","P","","239.1","2.5996880531311","2.7"
"Rube Marquard","1008125","Robins","P","","239.0","2.83841013908386","2.6"
"Erskine Mayer","1008297","- - -","P","","227.1","2.32860815525055","2.6"
"Red Ames","1000210","Cardinals","P","","206.2","2.69190049171448","2.6"
"Burt Shotton","1011933","Senators","RF/LF","576","","2.6037425994873","2.6"
"Bobby Veach","1013388","Tigers","LF","555","","2.61888790130615","2.6"
"Phil Douglas","1003436","Cubs","P","","156.2","2.46124958992004","2.6"
"Doug Baird","1000438","Cardinals","3B","354","","2.53727340698242","2.5"
"Zack Wheat","1013828","Robins","LF","436","","2.53577589988708","2.5"
"Buck Weaver","1013694","White Sox","SS","453","","2.53057885169983","2.5"
"Fred Toney","1013116","- - -","P","","222.0","2.53269851207733","2.5"
"Pol Perritt","1010206","Giants","P","","233.0","2.63045477867126","2.5"
"Irish Meusel","1008818","Phillies","CF/LF","511","","2.44742918014526","2.4"
"Greasy Neale","1009474","Reds","LF","418","","2.41635751724243","2.4"
"Joe Judge","1006644","Senators","1B","583","","2.41255617141724","2.4"
"Ray Demmitt","1003196","Browns","RF","464","","2.35928559303284","2.4"
"Bernie Boland","1001137","Tigers","P","","204.0","2.34715676307678","2.4"
"Frank Schulte","1011631","Senators","RF","329","","2.34492468833923","2.3"
"Les Mann","1008073","Cubs","LF","555","","2.30897879600525","2.3"
"Hod Eller","1003729","Reds","P","","217.2","2.49808955192566","2.3"
"Bill Doak","1003336","Cardinals","P","","211.0","2.1769871711731","2.3"
