"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Kal Daniels","1002973","Reds","LF","589","","5.00619697570801","5.0"
"Cal Ripken","1010978","Orioles","SS","689","","4.96338319778442","5.0"
"Dave Winfield","1014127","Yankees","RF","631","","4.95558786392212","5.0"
"Chris Sabo","1011357","Reds","3B","582","","4.76632976531982","4.8"
"Mike Moore","1009122","Mariners","P","","228.2","4.64820241928101","4.6"
"Tom Candiotti","1001911","Indians","P","","216.2","4.52354145050049","4.5"
"Tony Fernandez","1004002","Blue Jays","SS","704","","4.35997676849365","4.4"
"Mike Witt","1014174","Angels","P","","249.2","4.35423374176025","4.4"
"Gary Gaetti","1004422","Twins","3B","516","","4.32004928588867","4.3"
"Eric Davis","1003048","Reds","CF","543","","4.29450607299805","4.3"
"Kent Hrbek","1006117","Twins","1B/DH","586","","4.28274631500244","4.3"
"Ryne Sandberg","1011411","Cubs","2B","679","","4.22032403945923","4.2"
"Andre Dawson","1003091","Cubs","RF","640","","4.21622800827026","4.2"
"Kevin Seitzer","1011730","Royals","3B","643","","4.20003128051758","4.2"
"Rick Mahler","1007988","Braves","P","","249.0","4.3208475112915","4.1"
"Sid Fernandez","1004001","Mets","P","","187.0","3.27020764350891","4.0"
"Greg Maddux","104","Cubs","P","","249.0","3.72890210151672","4.0"
"Mike Boddicker","1001111","- - -","P","","236.0","3.98644757270813","4.0"
"Kevin McReynolds","1008690","Mets","LF","600","","3.98162961006165","4.0"
"Mark Langston","1007323","Mariners","P","","261.1","3.98109459877014","4.0"
"Jack Morris","1009211","Tigers","P","","235.0","3.97177243232727","4.0"
"Orel Hershiser","1005741","Dodgers","P","","267.0","3.97245121002197","4.0"
"Roberto Alomar","860","Padres","2B","611","","3.90189456939697","3.9"
"Scott Fletcher","1004155","Rangers","SS","609","","3.89211249351501","3.9"
"Glenn Davis","1003052","Astros","1B","634","","3.85089159011841","3.9"
"Tim Belcher","1000789","Dodgers","P","","179.2","4.05928087234497","3.8"
"Bruce Hurst","1006222","Red Sox","P","","216.2","3.77842259407043","3.8"
"Steve Buechele","1001630","Rangers","3B","579","","3.71844458580017","3.7"
"Jose DeLeon","1003168","Cardinals","P","","225.1","4.59017562866211","3.7"
"Rick Reuschel","1010852","Giants","P","","245.0","3.92522549629211","3.7"
"Alvin Davis","1003033","Mariners","1B","582","","3.69578886032104","3.7"
"Doug Jones","1006552","Indians","P","","83.1","3.68410801887512","3.7"
"Scott Bankhead","1000510","Mariners","P","","135.0","3.62760257720947","3.6"
"Eddie Murray","1009386","Orioles","1B/DH","681","","3.59512233734131","3.6"
"Mark McGwire","1008559","Athletics","1B","635","","3.53989505767822","3.5"
"Rick Sutcliffe","1012734","Cubs","P","","226.0","3.16480541229248","3.5"
"Dwight Evans","1003865","Red Sox","1B/RF","645","","3.53869485855103","3.5"
"Jose Rijo","349","Reds","P","","162.0","3.77595710754395","3.5"
"Allan Anderson","1000216","Twins","P","","202.1","3.52681612968445","3.5"
"Lou Whitaker","1013846","Tigers","2B","477","","3.50516271591187","3.5"
"Jody Reed","1010771","Red Sox","SS","400","","3.39700555801392","3.4"
"John Candelaria","1001909","Yankees","P","","157.0","3.39290356636047","3.4"
"Charlie Leibrandt","1007492","Royals","P","","243.0","3.38300585746765","3.4"
"Pete O'Brien","1009700","Rangers","1B","628","","3.37632083892822","3.4"
"Danny Tartabull","1012829","Royals","RF","593","","3.35021996498108","3.4"
"Ron Darling","1002989","Mets","P","","240.2","2.55590915679932","3.3"
"Tim Raines","1406","Expos","LF","488","","3.29841780662537","3.3"
"Don Mattingly","1008261","Yankees","1B","651","","3.28530836105347","3.3"
"Joe Magrane","1007973","Cardinals","P","","165.1","3.03721570968628","3.2"
"Jesse Barfield","1000537","Blue Jays","RF","520","","3.24039149284363","3.2"
"Hubie Brooks","1001472","Expos","RF","628","","3.23027610778809","3.2"
"Bob Boone","1001183","Angels","C","392","","3.2262864112854","3.2"
"Bert Blyleven","1001098","Twins","P","","207.1","3.22074699401855","3.2"
"Joe Carter","1002018","Indians","CF","670","","3.2114725112915","3.2"
"John Smiley","1012084","Pirates","P","","205.0","3.45766305923462","3.2"
"Ed Whitson","1013911","Padres","P","","205.1","3.01413702964783","3.2"
"Kelly Downs","1003453","Giants","P","","168.0","2.88391757011414","3.2"
"Mike Scott","1011691","Astros","P","","218.2","3.53787994384766","3.2"
"Benito Santiago","1130","Padres","C","527","","3.16670155525208","3.2"
"Dave Stieb","1012532","Blue Jays","P","","207.1","3.11432719230652","3.1"
"Bryn Smith","1012104","Expos","P","","198.0","3.21871542930603","3.1"
"Tim Wallach","1013554","Expos","3B","640","","3.06169867515564","3.1"
"Julio Franco","87","Indians","2B","676","","3.05435156822205","3.1"
"Wally Joyner","1006637","Angels","1B","663","","3.05257272720337","3.1"
"Dave LaPoint","1007338","- - -","P","","213.1","3.17163556814194","3.0"
"Nolan Ryan","1011348","Astros","P","","220.0","3.42613744735718","3.0"
"Tony Gwynn","1005166","Padres","RF","578","","3.0283899307251","3.0"
"Chris Bosio","1001212","Brewers","P","","182.0","3.02592420578003","3.0"
"Mark Davis","1003067","Padres","P","","98.1","2.78807878494263","3.0"
"Bob Walk","1013507","Pirates","P","","212.2","3.20548748970032","3.0"
"Eric Show","1011937","Padres","P","","234.2","2.99641227722168","3.0"
"Don Robinson","1011061","Giants","P","","176.2","2.65732383728027","3.0"
"Bob Welch","1013750","Athletics","P","","244.2","2.97648692131042","3.0"
"Ken Phelps","1010277","- - -","DH","371","","2.97267210483551","3.0"
"Carlton Fisk","1004101","White Sox","C","298","","2.93766641616821","2.9"
"Bill Doran","1003406","Astros","2B","552","","2.93043446540833","2.9"
"Jose Guzman","1005160","Rangers","P","","206.2","2.90847444534302","2.9"
"Tommy John","1006515","Yankees","P","","176.1","2.90697860717773","2.9"
"Claudell Washington","1013654","Yankees","CF","485","","2.90096282958984","2.9"
"Dennis Rasmussen","1010703","- - -","P","","204.2","2.38279855251312","2.9"
"John Tudor","1013215","- - -","P","","197.2","3.075026512146","2.9"
"Howard Johnson","1006462","Mets","3B/SS","594","","2.87539672851563","2.9"
"Doug Drabek","1003473","Pirates","P","","219.1","2.44354367256165","2.9"
"Dan Gladden","1004750","Twins","LF","633","","2.85587692260742","2.9"
"Walt Weiss","1013748","Athletics","SS","511","","2.84736752510071","2.8"
"Ernie Whitt","1013912","Blue Jays","C","468","","2.83934664726257","2.8"
"Ozzie Guillen","1005125","White Sox","SS","606","","2.83527493476868","2.8"
"Jack Clark","1002288","Yankees","DH","616","","2.8219690322876","2.8"
"Matt Nokes","1009615","Tigers","C","425","","2.81725764274597","2.8"
"Kurt Stillwell","1012536","Royals","SS","518","","2.80903744697571","2.8"
"Wally Backman","1000400","Mets","2B","347","","2.73241305351257","2.7"
"Jay Buhner","1001638","- - -","RF","299","","2.70492743700743","2.7"
"Charlie Hough","1006050","Rangers","P","","252.0","2.68806672096252","2.7"
"Kevin Mitchell","1009004","Giants","3B/LF","566","","2.63453435897827","2.6"
"Dale Murphy","1009355","Braves","RF","671","","2.62955403327942","2.6"
"Lenny Dykstra","1003619","Mets","CF","466","","2.62485551834106","2.6"
"Fred Lynn","1007872","- - -","CF","432","","2.61796560883522","2.6"
"Kirk McCaskill","1008382","Angels","P","","146.1","2.61605501174927","2.6"
"John Farrell","1003948","Indians","P","","210.1","2.59972715377808","2.6"
"Kevin Gross","1005088","Phillies","P","","231.2","2.38689613342285","2.6"
"Dennis Martinez","1008161","Expos","P","","235.1","2.24845170974731","2.6"
"Doyle Alexander","1000122","Tigers","P","","229.0","2.56294703483582","2.6"
"Cory Snyder","1012244","Indians","RF","558","","2.55909585952759","2.6"
"David Palmer","1009970","Phillies","P","","129.0","1.81314539909363","2.5"
"Mike LaValliere","1007387","Pirates","C","409","","2.52902412414551","2.5"
"Chet Lemon","1007518","Tigers","RF","582","","2.52486515045166","2.5"
"Mike Marshall","1008145","Dodgers","1B/RF","577","","2.51832365989685","2.5"
"Robby Thompson","1013023","Giants","2B","540","","2.51590943336487","2.5"
"Pete Incaviglia","1006257","Rangers","LF","467","","2.51398587226868","2.5"
"Rob Deer","1003137","Brewers","RF/LF","555","","2.5108335018158","2.5"
"Mike Scioscia","1011667","Dodgers","C","452","","2.50493144989014","2.5"
"Terry Steinbach","1012473","Athletics","C","398","","2.49980545043945","2.5"
"Pascual Perez","1010185","Expos","P","","188.0","2.88949632644653","2.5"
"Calvin Schiraldi","1011563","Cubs","P","","166.1","2.75580525398254","2.5"
"Johnny Ray","1010727","Angels","2B/LF","659","","2.46261835098267","2.5"
"Brian Downing","1003451","Angels","DH","590","","2.45681023597717","2.5"
"Rafael Palmeiro","1266","Cubs","LF","629","","2.41717147827148","2.4"
"Sid Bream","1001373","Pirates","1B","522","","2.40872955322266","2.4"
"Bobby Witt","1014170","Rangers","P","","174.1","2.40183997154236","2.4"
"Devon White","1013862","Angels","CF","486","","2.3993194103241","2.4"
"Dick Schofield","1011602","Angels","SS","589","","2.38208913803101","2.4"
"John Shelby","1011853","Dodgers","CF","545","","2.37092113494873","2.4"
"Chuck Finley","384","Angels","P","","194.1","2.3612539768219","2.4"
"Jose Lind","1007623","Pirates","2B","668","","2.35479402542114","2.4"
"Tony Pena","1010153","Cardinals","C","546","","2.34167909622192","2.3"
"Bryan Harvey","1005469","Angels","P","","76.0","2.32296705245972","2.3"
"Ruben Sierra","1099","Rangers","RF","668","","2.30714344978333","2.3"
"Jimmy Jones","1006569","Padres","P","","179.0","1.97206139564514","2.3"
"Mookie Wilson","1014096","Mets","CF","410","","2.27798676490784","2.3"
"Dennis Eckersley","1003660","Athletics","P","","72.2","2.27375674247742","2.3"
"Jerry Reuss","1010853","White Sox","P","","183.0","2.27270865440369","2.3"
"Jose Oquendo","1009827","Cardinals","2B/3B","518","","2.48857498168945","2.3"
"Tom Glavine","90","Braves","P","","195.1","2.02432417869568","2.3"
"Steve Sax","1011481","Dodgers","2B","687","","2.2387547492981","2.2"
"Carney Lansford","1007331","Athletics","3B","607","","2.2135021686554","2.2"
"Phil Bradley","1001313","Phillies","LF","648","","2.20933961868286","2.2"
"Paul O'Neill","1009818","Reds","RF","533","","2.16804909706116","2.2"
"Jay Howell","1006098","Dodgers","P","","65.0","2.18397665023804","2.2"
"Luis Salazar","1011378","Tigers","SS/LF","489","","2.13246273994446","2.1"
"Dan Pasqua","1010044","White Sox","RF/LF","475","","2.0985996723175","2.1"
"Storm Davis","1003080","Athletics","P","","201.2","2.08956670761108","2.1"
"Frank Tanana","1012818","Tigers","P","","203.0","2.07727313041687","2.1"
"Harold Reynolds","1010870","Mariners","2B","663","","2.07442665100098","2.1"
"Rance Mulliniks","1009309","Blue Jays","DH","399","","2.07371091842651","2.1"
"Don Slaught","1012059","Yankees","C","358","","2.06962442398071","2.1"
"Dave Magadan","1007961","Mets","1B/3B","380","","2.0570375919342","2.1"
"Carmelo Martinez","1008157","Padres","1B/LF","405","","2.05313658714294","2.1"
"Scott Terry","1012930","Cardinals","P","","129.1","1.7578626871109","2.0"
"Vance Law","1007409","Cubs","3B","621","","2.0072340965271","2.0"
"Glenn Hubbard","1006120","Athletics","2B","342","","2.00375962257385","2.0"
"Jim Gantner","1004483","Brewers","2B","596","","1.96823823451996","2.0"
"Mike Schmidt","1011586","Phillies","3B","451","","1.96452713012695","2.0"
"Dave Gallagher","1004448","White Sox","CF","384","","1.95132482051849","2.0"
"Jeff Russell","1011314","Rangers","P","","188.2","1.96263587474823","1.9"
"Rick Dempsey","1003203","Dodgers","C","198","","1.94405555725098","1.9"
"Ron Hassey","1005479","Athletics","C","365","","1.93575465679169","1.9"
"Rick Rhoden","1010887","Yankees","P","","197.0","1.99127292633057","1.9"
"Mike LaCoss","1007240","Giants","P","","114.1","1.56170129776001","1.9"
"Dan Plesac","1319","Brewers","P","","52.1","1.91915357112885","1.9"
"Von Hayes","1005531","Phillies","1B","423","","1.89577376842499","1.9"
"Willie McGee","1008513","Cardinals","CF","600","","1.88719165325165","1.9"
"Damon Berryhill","1000904","Cubs","C","332","","1.8613795042038","1.9"
"Nelson Santovenia","1011445","Expos","C","344","","1.85408902168274","1.9"
"Ron Gant","1032","Braves","2B","618","","1.84505093097687","1.8"
"Jamie Moyer","1091","Cubs","P","","202.0","2.09526610374451","1.8"
"Keith Hernandez","1005706","Mets","1B","384","","1.81858098506927","1.8"
"Jeff Treadway","1013169","Reds","2B","341","","1.81827461719513","1.8"
"Terry Puhl","1010562","Astros","RF/LF","272","","1.81110656261444","1.8"
"Tim Teufel","1012940","Mets","2B","309","","1.80797851085663","1.8"
"Greg Gagne","1004427","Twins","SS","507","","1.80331242084503","1.8"
"Jim Clancy","1002255","Blue Jays","P","","196.1","1.77958416938782","1.8"
"Curtis Wilkerson","1013951","Rangers","2B","371","","1.77599585056305","1.8"
"Bo Jackson","1006290","Royals","LF","468","","1.77190005779266","1.8"
"Bill Swift","1012788","Mariners","P","","174.2","1.75983333587646","1.8"
"Willie Randolph","1010694","Yankees","2B","474","","1.75014138221741","1.8"
"Randy Myers","1009427","Mets","P","","68.0","1.6901707649231","1.8"
"Mike Birkbeck","1000981","Brewers","P","","124.0","1.74423766136169","1.7"
"Paul Kilgus","1006899","Rangers","P","","203.1","1.73744082450867","1.7"
"Mickey Tettleton","1012939","Orioles","C","316","","1.72270286083221","1.7"
"Pedro Guerrero","1005120","- - -","1B/3B","422","","1.72081470489502","1.7"
"Zane Smith","1012218","Braves","P","","140.1","1.64737486839294","1.7"
"Brian Holman","1005969","Expos","P","","100.1","1.80359506607056","1.7"
"Tom Foley","1004200","Expos","2B","411","","1.70710873603821","1.7"
"Don August","1000364","Brewers","P","","148.1","1.69240808486938","1.7"
"Pete Smith","1012191","Braves","P","","195.1","1.87077939510345","1.7"
"Marvell Wynne","1014312","Padres","CF/LF","369","","1.68448710441589","1.7"
"Terry Pendleton","1010157","Cardinals","3B","421","","1.68407416343689","1.7"
"Rey Quinones","1010615","Mariners","SS","530","","1.68398439884186","1.7"
"Mike Aldrete","1000114","Giants","RF/LF","449","","1.64928448200226","1.6"
"Lee Smith","1012175","Red Sox","P","","83.2","1.64306151866913","1.6"
"Kevin Bass","1000645","Astros","RF","595","","1.64126574993134","1.6"
"Gerald Young","1014376","Astros","CF","655","","1.63206875324249","1.6"
"Ernest Riles","1010964","- - -","3B","336","","1.62612652778625","1.6"
"Lloyd Moseby","1009238","Blue Jays","CF","552","","1.61945450305939","1.6"
"Jimmy Key","1006885","Blue Jays","P","","131.1","1.61935198307037","1.6"
"Jeff Robinson","1011073","Tigers","P","","172.0","1.61644113063812","1.6"
"Alejandro Pena","1010140","Dodgers","P","","94.1","1.67565357685089","1.6"
"Garry Templeton","1012909","Padres","SS","392","","1.5971976518631","1.6"
"Otis Nixon","1009608","Expos","CF/LF","305","","1.59469020366669","1.6"
"Jeff Reardon","1010741","Twins","P","","73.0","1.59078621864319","1.6"
"Pat Sheridan","1011872","Tigers","LF","402","","1.57339084148407","1.6"
"Mitch Webster","1013719","- - -","CF","595","","1.56407284736633","1.6"
"John Kruk","1007184","Padres","1B","466","","1.55511283874512","1.6"
"Geno Petralli","1010244","Rangers","C","400","","1.54703295230865","1.5"
"Walt Terrell","1012924","Tigers","P","","206.1","1.52539789676666","1.5"
"Larry Andersen","1000236","Astros","P","","82.2","1.43931746482849","1.5"
"Freddie Toliver","1013102","Twins","P","","114.2","1.50957322120667","1.5"
"Tim Laudner","1007381","Twins","C","418","","1.50356018543243","1.5"
"Melido Perez","1010183","White Sox","P","","197.0","1.49878215789795","1.5"
"John Moses","1009243","Twins","RF/CF/LF","225","","1.48292255401611","1.5"
"Randy Ready","1010738","Padres","2B/3B","380","","1.48261165618896","1.5"
"Dave Valle","1013333","Mariners","C","322","","1.47895288467407","1.5"
"Jeff Robinson","1011072","Pirates","P","","124.2","1.38381707668304","1.5"
"Ricky Jordan","1006615","Phillies","1B","281","","1.46130514144897","1.5"
"Gary Redus","1010758","- - -","LF","392","","1.45626825094223","1.5"
"Steve Farr","1003953","Royals","P","","82.2","1.45260047912598","1.5"
"Milt Thompson","1013021","Phillies","CF","423","","1.44616186618805","1.4"
"Dickie Thon","1013033","Padres","SS","296","","1.4363968372345","1.4"
"Bill Wegman","1013727","Brewers","P","","199.0","1.41467463970184","1.4"
"Rich Yett","1014342","Indians","P","","134.1","1.40621173381805","1.4"
"Gregg Jefferies","1006379","Mets","2B/3B","118","","1.40037524700165","1.4"
"Dave Righetti","1010958","Yankees","P","","87.0","1.39497792720795","1.4"
"Jack McDowell","1008473","White Sox","P","","158.2","1.38826131820679","1.4"
"Randy Bush","1001756","Twins","RF","466","","1.38547205924988","1.4"
"Darnell Coles","1002436","- - -","RF/LF","462","","1.37800708413124","1.4"
"Manuel Lee","1007460","Blue Jays","2B","415","","1.37614989280701","1.4"
"Brian Harper","1005376","Twins","C","182","","1.37320411205292","1.4"
"Dave Bergman","1000879","Tigers","1B/DH","333","","1.35389244556427","1.4"
"Mike Henneman","1005656","Tigers","P","","91.1","1.34900808334351","1.3"
"Jeff Pico","1010320","Cubs","P","","112.2","1.37724936008453","1.3"
"Luis Polonia","1010427","Athletics","LF","313","","1.33875620365143","1.3"
"Gene Larkin","1007347","Twins","1B/DH","594","","1.33829188346863","1.3"
"Ozzie Virgil","1013439","Braves","C","350","","1.326789021492","1.3"
"Dwayne Murphy","1009359","Tigers","CF","171","","1.32590532302856","1.3"
"Andy Allanson","1000130","Indians","C","474","","1.32397878170013","1.3"
"Dennis Lamp","1007284","Red Sox","P","","82.2","1.31204187870026","1.3"
"Rich Gedman","1004592","Red Sox","C","332","","1.3003751039505","1.3"
"Todd Burns","1001721","Athletics","P","","102.2","1.29609811306","1.3"
"Oddibe McDowell","1008474","Rangers","CF","487","","1.29031801223755","1.3"
"Jeff Musselman","1009407","Blue Jays","P","","85.0","1.28930985927582","1.3"
"Harold Baines","1000434","White Sox","DH","674","","1.26145148277283","1.3"
"Jack Howell","1006099","Angels","3B","558","","1.26081323623657","1.3"
"Greg Cadaret","1001810","Athletics","P","","71.2","1.24670326709747","1.2"
"Floyd Bannister","1000516","Royals","P","","189.1","1.24588918685913","1.2"
"Tom Brunansky","1001589","- - -","RF","669","","1.24394196271896","1.2"
"Scott Garrelts","1004546","Giants","P","","98.0","1.32353901863098","1.2"
"Paul Assenmacher","1000344","Braves","P","","79.1","1.14690947532654","1.2"
"Chris Speier","1012316","Giants","2B/3B","201","","1.23294389247894","1.2"
"Andy Hawkins","1005514","Padres","P","","217.2","1.46067607402802","1.2"
"Nick Esasky","1003818","Reds","1B","450","","1.22879242897034","1.2"
"Joe Hesketh","1005747","Expos","P","","72.2","1.15100944042206","1.2"
"Ron Kittle","1006982","Indians","DH","254","","1.19931745529175","1.2"
"Greg Minton","1008986","Angels","P","","79.0","1.15454280376434","1.2"
"Rob Murphy","1009374","Reds","P","","84.2","1.15070068836212","1.2"
"Tim Flannery","1004138","Padres","3B","205","","1.14694440364838","1.1"
"Mike Flanagan","1004133","Blue Jays","P","","211.0","1.14319574832916","1.1"
"Glenn Braggs","1001333","Brewers","RF/DH","294","","1.14198184013367","1.1"
"Tom Herr","1005737","- - -","2B","408","","1.12060983479023","1.1"
"Rafael Ramirez","1010673","Astros","SS","597","","1.11865365505219","1.1"
"John Franco","874","Reds","P","","86.0","1.11167728900909","1.1"
"Jose Bautista","1000694","Orioles","P","","171.2","1.0934020280838","1.1"
"Dave Anderson","1000223","Dodgers","SS","325","","1.09336888790131","1.1"
"Terry Clark","1002312","Angels","P","","94.0","1.08789122104645","1.1"
"Darrell Evans","1003864","Tigers","1B/DH","522","","1.08286786079407","1.1"
"Bob Knepper","1007031","Astros","P","","175.0","1.12889325618744","1.1"
"John Dopson","1003404","Expos","P","","168.2","1.42569434642792","1.1"
"Joe Orsulak","1009852","Orioles","RF/LF","416","","1.05647647380829","1.1"
"Tom Filer","1004040","Brewers","P","","101.2","1.05454051494598","1.1"
"Rob Dibble","1003269","Reds","P","","59.1","1.10237944126129","1.1"
"Mark Grace","56","Cubs","1B","550","","1.05165457725525","1.1"
"Jeff Ballard","1000490","Orioles","P","","153.1","1.0469651222229","1.0"
"Rex Hudler","1006131","Expos","2B/SS","229","","1.04522609710693","1.0"
"Bob Melvin","1008758","Giants","C","288","","1.03861403465271","1.0"
"Jamie Quirk","1010621","Royals","C","232","","1.02842783927917","1.0"
"Lance Parrish","1010021","Phillies","C","478","","1.02369558811188","1.0"
"Mike Krukow","1007185","Giants","P","","124.2","1.06003034114838","1.0"
"Tom Henke","1005649","Blue Jays","P","","68.0","1.01570546627045","1.0"
"Charles Hudson","1006134","Yankees","P","","106.1","1.00819230079651","1.0"
"Mickey Brantley","1001360","Mariners","CF/LF","614","","0.997548818588257","1.0"
"Gary Carter","1002015","Mets","C","503","","0.995614171028137","1.0"
"Donell Nixon","1009607","Giants","CF/LF","89","","0.989961981773376","1.0"
"Jose Uribe","1013300","Giants","SS","535","","0.98584920167923","1.0"
"Roger McDowell","1008475","Mets","P","","89.0","0.764401316642761","1.0"
"Mike Schooler","1011605","Mariners","P","","48.1","0.976597845554352","1.0"
"Gary Pettis","1010249","Tigers","CF","512","","0.975047707557678","1.0"
"Jim Sundberg","1012724","- - -","C","165","","0.972992956638336","1.0"
"Tom Brookens","1001476","Tigers","3B","498","","0.962191104888916","1.0"
"Duane Ward","1013609","Blue Jays","P","","111.2","0.962155282497406","1.0"
"Ron Robinson","1011076","Reds","P","","78.2","0.864492475986481","1.0"
"Rick Cerone","1002105","Red Sox","C","289","","0.951238334178925","1.0"
"Billy Hatcher","1005486","Astros","LF","591","","0.949054002761841","0.9"
"Erik Hanson","1005333","Mariners","P","","41.2","0.948973536491394","0.9"
"Pat Borders","1068","Blue Jays","C","160","","0.915389060974121","0.9"
"Wes Gardner","1004532","Red Sox","P","","149.0","0.910593092441559","0.9"
"Ron Jones","1006587","Phillies","RF","129","","0.908524394035339","0.9"
"Spike Owen","1009924","Red Sox","SS","294","","0.902011930942535","0.9"
"Larry McWilliams","1008700","Cardinals","P","","136.0","0.776467978954315","0.9"
"Bobby Thigpen","1012958","White Sox","P","","90.0","0.873986005783081","0.9"
"Dave Smith","1012117","Astros","P","","57.1","0.8896364569664","0.9"
"Marty Barrett","1000599","Red Sox","2B","687","","0.857700884342194","0.9"
"Rod Nichols","1009569","Indians","P","","69.1","0.847204387187958","0.8"
"Juan Berenguer","1000865","Twins","P","","100.0","0.8437340259552","0.8"
"John Cangelosi","1001913","Pirates","CF/LF","139","","0.826602876186371","0.8"
"Ted Power","1010504","- - -","P","","99.0","0.835288047790527","0.8"
"Jay Tibbs","1013055","Orioles","P","","158.2","0.834338665008545","0.8"
"Bob Stanley","1012409","Red Sox","P","","101.2","0.833771586418152","0.8"
"Danny Darwin","1002996","Astros","P","","192.0","0.991995215415955","0.8"
"Tom Browning","1001566","Reds","P","","250.2","0.608115434646606","0.8"
"Steve Lyons","1007886","White Sox","3B","526","","0.814813196659088","0.8"
"Mike Heath","1005564","Tigers","C","241","","0.811050653457642","0.8"
"Atlee Hammaker","1005281","Giants","P","","144.2","0.814851999282837","0.8"
"George Bell","1000808","Blue Jays","LF","657","","0.807703614234924","0.8"
"Kevin Elster","1003758","Mets","SS","450","","0.804506063461304","0.8"
"Darrin Jackson","1006296","Cubs","RF/CF","197","","0.802525460720062","0.8"
"Mike Macfarlane","1007905","Royals","C","236","","0.800766050815582","0.8"
"Todd Worrell","1014259","Cardinals","P","","90.0","0.828962206840515","0.8"
"Brian Holton","1005986","Dodgers","P","","84.2","0.869847118854523","0.8"
"Oswaldo Peraza","1010176","Orioles","P","","86.0","0.795788645744324","0.8"
"Dave Leiper","1007498","Padres","P","","54.0","0.734466433525085","0.8"
"Ken Dayley","1003097","Cardinals","P","","55.1","0.816495358943939","0.8"
"Danny Cox","1002695","Cardinals","P","","86.0","1.02381682395935","0.8"
"Alex Trevino","1013180","Astros","C","223","","0.765913724899292","0.8"
"B.J. Surhoff","117","Brewers","C","541","","0.765173375606537","0.8"
"Luis Medina","1008715","Indians","1B","56","","0.76502650976181","0.8"
"Andy McGaffigan","1008497","Expos","P","","91.1","0.78093159198761","0.8"
"Eric Plunk","1010400","Athletics","P","","78.0","0.756589829921722","0.8"
"Mark McLemore","1088","Angels","2B","265","","0.752731263637543","0.8"
"Frank DiPino","1003320","Cubs","P","","90.1","0.812458693981171","0.8"
"Chris James","1006347","Phillies","RF","605","","0.74442195892334","0.7"
"Alan Ashby","1000336","Astros","C","261","","0.74409282207489","0.7"
"Shane Mack","1007928","Padres","CF","140","","0.743195116519928","0.7"
"Joel Skinner","1012039","Yankees","C","272","","0.741155207157135","0.7"
"Henry Cotto","1002664","Mariners","CF","418","","0.726903200149536","0.7"
"Tracy Jones","1006600","- - -","RF/LF","249","","0.71818869933486","0.7"
"Tim Crews","1002765","Dodgers","P","","71.2","0.695634782314301","0.7"
"Cris Carpenter","1001978","Cardinals","P","","47.2","0.738383412361145","0.7"
"Kent Tekulve","1012905","Phillies","P","","80.0","0.728930115699768","0.7"
