"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Jeff Bagwell","547","Astros","1B","479","","7.78314113616943","7.8"
"Greg Maddux","104","Braves","P","","202.0","7.43304014205933","7.7"
"Frank Thomas","255","White Sox","1B","517","","7.0112943649292","7.0"
"Ken Griffey Jr.","327","Mariners","CF","493","","6.83113384246826","6.8"
"Kenny Lofton","246","Indians","CF","523","","6.63281965255737","6.6"
"Barry Bonds","1109","Giants","LF","474","","6.00701141357422","6.0"
"Bret Saberhagen","1011355","Mets","P","","177.1","5.40069484710693","5.6"
"Albert Belle","1000802","Indians","LF","480","","5.27753782272339","5.3"
"Randy Johnson","60","Mariners","P","","172.0","5.19555711746216","5.2"
"Jack McDowell","1008473","White Sox","P","","181.0","4.91253185272217","4.9"
"Fred McGriff","293","Braves","1B","478","","4.83230257034302","4.8"
"Moises Alou","261","Expos","RF/LF","471","","4.66911315917969","4.7"
"Cal Ripken","1010978","Orioles","SS","484","","4.60030364990234","4.6"
"Rafael Palmeiro","1266","Orioles","1B","498","","4.55902862548828","4.6"
"Matt Williams","77","Giants","3B","483","","4.45900964736938","4.5"
"Craig Biggio","549","Astros","2B","511","","4.42947578430176","4.4"
"Larry Walker","455","Expos","1B/RF","452","","4.39585113525391","4.4"
"Tony Phillips","1010300","Tigers","LF","538","","4.3762583732605","4.4"
"Paul O'Neill","1009818","Yankees","RF","443","","4.34959173202515","4.3"
"Jose Rijo","349","Reds","P","","172.1","4.1318154335022","4.3"
"Wade Boggs","1001124","Yankees","3B","434","","4.17768907546997","4.2"
"Roger Clemens","815","Red Sox","P","","170.2","4.16644048690796","4.2"
"Kevin Mitchell","1009004","Reds","LF","380","","4.16404438018799","4.2"
"Andy Benes","1144","Padres","P","","172.1","4.15959405899048","4.1"
"Marquis Grissom","652","Expos","CF","521","","4.09794855117798","4.1"
"John Valentin","1375","Red Sox","SS","355","","4.0508279800415","4.1"
"Kevin Appier","3","Royals","P","","155.0","3.9739785194397","4.0"
"Danny Jackson","1006295","Phillies","P","","179.1","3.893559217453","4.0"
"Tony Gwynn","1005166","Padres","RF","475","","3.95948433876038","4.0"
"Jimmy Key","1006885","Yankees","P","","168.0","3.95088410377502","4.0"
"Ken Caminiti","1001863","Astros","3B","454","","3.8950674533844","3.9"
"Tom Glavine","90","Braves","P","","165.1","3.63045167922974","3.9"
"Sammy Sosa","302","Cubs","RF","458","","3.82210540771484","3.8"
"Shane Mack","1007928","Twins","CF/LF","347","","3.80113363265991","3.8"
"Mike Piazza","893","Dodgers","C","441","","3.79171824455261","3.8"
"David Cone","1680","Royals","P","","171.2","3.77635765075684","3.8"
"David Justice","923","Braves","RF","424","","3.69674634933472","3.7"
"Chuck Knoblauch","609","Twins","2B","499","","3.67692518234253","3.7"
"Barry Larkin","335","Reds","SS","501","","3.67329955101013","3.7"
"Jay Bell","48","Pirates","SS","487","","3.60264015197754","3.6"
"Dennis Martinez","1008161","Indians","P","","176.2","3.57059717178345","3.6"
"Kevin Gross","1005088","Dodgers","P","","157.1","3.42260193824768","3.6"
"Mike Stanley","1012416","Yankees","C","333","","3.54202628135681","3.5"
"Pat Hentgen","145","Blue Jays","P","","174.2","3.51171612739563","3.5"
"Charles Nagy","397","Indians","P","","169.1","3.49852848052979","3.5"
"Mike Mussina","837","Orioles","P","","176.1","3.42928171157837","3.4"
"Kevin Brown","642","Rangers","P","","170.0","3.42006778717041","3.4"
"Chuck Finley","384","Angels","P","","183.1","3.41516280174255","3.4"
"Jeff Conine","131","Marlins","1B/LF","496","","3.41242170333862","3.4"
"Kevin Tapani","1012824","Twins","P","","156.0","3.38557624816895","3.4"
"Paul Molitor","1009040","Blue Jays","DH","515","","3.35772609710693","3.4"
"Doug Drabek","1003473","Astros","P","","164.2","2.92654156684875","3.3"
"Chris Hoiles","1005935","Orioles","C","405","","3.307124376297","3.3"
"Bernie Williams","857","Yankees","CF","475","","3.28521227836609","3.3"
"Brett Butler","1001772","Dodgers","CF","496","","3.25353622436523","3.3"
"Reggie Sanders","1129","Reds","RF","447","","3.25016283988953","3.3"
"Pedro Martinez","200","Expos","P","","144.2","3.39532566070557","3.2"
"Kirby Puckett","1010557","Twins","RF","482","","3.11619210243225","3.1"
"Andy Ashby","637","Padres","P","","164.1","3.16327214241028","3.1"
"John Olerud","1093","Blue Jays","1B","453","","3.09605264663696","3.1"
"Julio Franco","87","White Sox","DH","505","","3.07918667793274","3.1"
"Erik Hanson","1005333","Reds","P","","122.2","3.14516448974609","3.1"
"Bobby Bonilla","1001168","Mets","3B","460","","3.0337495803833","3.0"
"Brady Anderson","364","Orioles","CF/LF","525","","3.02894520759583","3.0"
"Robin Ventura","854","White Sox","3B","474","","3.0234739780426","3.0"
"Ben McDonald","1008454","Orioles","P","","157.1","3.02054786682129","3.0"
"Edgar Martinez","1086","Mariners","3B/DH","387","","3.01521253585815","3.0"
"Ivan Rodriguez","1275","Rangers","C","405","","3.01212882995605","3.0"
"Chili Davis","1003041","Angels","DH","468","","3.00008940696716","3.0"
"John Smiley","1012084","Reds","P","","158.2","2.60965204238892","2.9"
"Will Clark","1002318","Rangers","1B","469","","2.86749386787415","2.9"
"Rickey Henderson","194","Athletics","LF","376","","2.81113409996033","2.8"
"Wilson Alvarez","1193","White Sox","P","","161.2","2.77307915687561","2.8"
"Leo Gomez","1004822","Orioles","3B","333","","2.75520515441895","2.8"
"Mark Whiten","1013886","Cardinals","RF","374","","2.74551606178284","2.7"
"Jeff Kent","1119","Mets","2B","452","","2.72896337509155","2.7"
"Darrin Jackson","1006296","White Sox","RF","403","","2.71570611000061","2.7"
"Terry Steinbach","1012473","Athletics","C","402","","2.70170259475708","2.7"
"Jerry Browne","1001525","Marlins","3B","388","","2.67531704902649","2.7"
"Mark Gubicza","1005115","Royals","P","","130.0","2.65785264968872","2.7"
"Jose Canseco","1001918","Rangers","DH","505","","2.65386009216309","2.7"
"Melido Perez","1010183","Yankees","P","","151.1","2.64702725410461","2.6"
"Darren Daulton","1003010","Phillies","C","292","","2.61679530143738","2.6"
"Jeff Fassero","279","Expos","P","","138.2","2.89797234535217","2.6"
"Mo Vaughn","899","Red Sox","1B","463","","2.58191394805908","2.6"
"Lenny Dykstra","1003619","Phillies","CF","386","","2.5591869354248","2.6"
"Shane Reynolds","574","Astros","P","","124.0","2.74090528488159","2.5"
"Al Leiter","883","Blue Jays","P","","111.2","2.52693891525269","2.5"
"Tom Candiotti","1001911","Dodgers","P","","153.0","2.5375702381134","2.5"
"Jay Buhner","1001638","Mariners","RF","436","","2.45410227775574","2.5"
"Ramon Martinez","1008193","Dodgers","P","","170.0","1.91014122962952","2.5"
"Kenny Rogers","1277","Rangers","P","","167.1","2.45189809799194","2.5"
"Ray Lankford","1044","Cardinals","CF","482","","2.44169926643372","2.4"
"Alex Fernandez","1003993","White Sox","P","","170.1","2.4211094379425","2.4"
"Aaron Sele","34","Red Sox","P","","143.1","2.42055487632751","2.4"
"Tim Wallach","1013554","Dodgers","3B","466","","2.41753244400024","2.4"
"Bob Hamelin","1005269","Royals","1B/DH","374","","2.39659118652344","2.4"
"John Smoltz","115","Braves","P","","134.2","2.10663247108459","2.4"
"Joe Hesketh","1005747","Red Sox","P","","114.0","2.34103584289551","2.3"
"Geronimo Berroa","1000900","Athletics","LF/DH","391","","2.33880662918091","2.3"
"Butch Henry","1005667","Expos","P","","107.1","1.88697719573975","2.3"
"Wil Cordero","770","Expos","SS","467","","2.30973267555237","2.3"
"Ken Hill","1005827","Expos","P","","154.2","2.3469295501709","2.3"
"David Wells","855","Tigers","P","","111.1","2.29762649536133","2.3"
"Steve Finley","54","Astros","CF","417","","2.28563261032104","2.3"
"Ron Darling","1002989","Athletics","P","","160.0","2.29796266555786","2.3"
"Ricky Bones","1001161","Brewers","P","","170.2","2.27760362625122","2.3"
"Hal Morris","1009209","Reds","1B","483","","2.27088046073914","2.3"
"Gary Sheffield","114","Marlins","RF","384","","2.25768733024597","2.3"
"Steve Ontiveros","1009826","Athletics","P","","115.1","2.25662302970886","2.3"
"Steve Avery","1706","Braves","P","","151.2","2.51592922210693","2.2"
"Jose Valentin","256","Brewers","SS","331","","2.24130368232727","2.2"
"Stan Javier","1006372","Athletics","CF","480","","2.24128437042236","2.2"
"Royce Clayton","226","Giants","SS","423","","2.23273062705994","2.2"
"Scott Erickson","137","Twins","P","","144.0","2.20763301849365","2.2"
"Tom Gordon","282","Royals","P","","155.1","2.19507312774658","2.2"
"Carlos Baerga","175","Indians","2B","469","","2.18527865409851","2.2"
"Bobby Ayala","1000384","Mariners","P","","56.2","2.17083358764648","2.2"
"Benito Santiago","1130","Marlins","C","369","","2.15459203720093","2.2"
"Bob Tewksbury","1012941","Cardinals","P","","155.2","1.99322104454041","2.1"
"Gary Gaetti","1004422","Royals","3B","352","","2.12433171272278","2.1"
"Mark Portugal","1010460","Giants","P","","137.1","1.22041046619415","2.1"
"Scott Sanders","1011423","Padres","P","","111.0","2.11788058280945","2.1"
