"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Bob Gibson","1004662","Cardinals","P","","294.0","9.82809638977051","11.3"
"Fergie Jenkins","1006388","Cubs","P","","313.0","9.47794532775879","9.0"
"Carl Yastrzemski","1014326","Red Sox","1B/LF","697","","8.85794544219971","8.9"
"Tom Seaver","1011708","Mets","P","","290.2","8.31091117858887","8.8"
"Tony Perez","1010188","Reds","3B","681","","8.20709800720215","8.2"
"Johnny Bench","1000826","Reds","C","671","","7.90222978591919","7.9"
"Jim Perry","1010213","Twins","P","","278.2","6.66247749328613","7.3"
"Willie McCovey","1008423","Giants","1B","638","","6.83001661300659","6.8"
"Jim Fregosi","1004330","Angels","SS","679","","6.8231143951416","6.8"
"Tommy Harper","1005383","Brewers","3B","692","","6.78459739685059","6.8"
"Rico Carty","1002025","Braves","LF","560","","6.73691034317017","6.7"
"Bill Hands","1005303","Cubs","P","","265.0","6.44597244262695","6.6"
"Billy Williams","1013975","Cubs","LF","714","","6.44103670120239","6.4"
"Tony Oliva","1009772","Twins","RF","674","","6.34924125671387","6.3"
"Reggie Smith","1012201","Red Sox","CF","640","","6.27053070068359","6.3"
"Sam McDowell","1008476","Indians","P","","305.0","7.58536338806152","6.1"
"Bobby Tolan","1013100","Reds","CF","675","","6.07433462142944","6.1"
"Billy Grabarkewitz","1004907","Dodgers","3B/SS","640","","6.07052707672119","6.1"
"Joe Torre","1013133","Cardinals","C/3B","704","","6.00712633132935","6.0"
"Ken Holtzman","1005989","Cubs","P","","287.2","5.7988600730896","6.0"
"Jim Palmer","1009973","Orioles","P","","305.0","6.20264959335327","6.0"
"Rusty Staub","1012440","Expos","RF","699","","5.90559959411621","5.9"
"Gaylord Perry","1010210","Giants","P","","328.2","6.32163906097412","5.7"
"Boog Powell","1010482","Orioles","1B","643","","5.73325824737549","5.7"
"Sal Bando","1000505","Athletics","3B","636","","5.70430469512939","5.7"
"Roy White","1013890","Yankees","LF","712","","5.66231966018677","5.7"
"Bernie Carbo","1001935","Reds","LF","467","","5.6411828994751","5.6"
"Bert Campaneris","1001868","Athletics","SS","650","","5.60000371932983","5.6"
"Bobby Bonds","1001157","Giants","RF","745","","5.52309560775757","5.5"
"Aurelio Rodriguez","1011100","- - -","3B","663","","5.51370918750763","5.5"
"Harmon Killebrew","1006905","Twins","3B","665","","5.50838470458984","5.5"
"Pat Jarvis","1006363","Braves","P","","254.0","5.49937963485718","5.5"
"Cito Gaston","1004566","Padres","CF","629","","5.45582151412964","5.5"
"Paul Blair","1001031","Orioles","CF","548","","5.35332298278809","5.4"
"Dave McNally","1008655","Orioles","P","","296.0","4.89580726623535","5.3"
"Mickey Lolich","1007712","Tigers","P","","272.2","5.12949466705322","5.2"
"Hank Aaron","1000001","Braves","RF","598","","5.22733974456787","5.2"
"Tommie Agee","1000080","Mets","CF","696","","5.17979860305786","5.2"
"Dick Dietz","1003290","Giants","C","612","","5.14358854293823","5.1"
"Wes Parker","1010009","Dodgers","1B","705","","5.12999820709229","5.1"
"Jim Hickman","1005777","Cubs","1B/CF","613","","5.0533881187439","5.1"
"Pete Rose","1011217","Reds","RF","728","","5.03303527832031","5.0"
"Thurman Munson","1009334","Yankees","C","526","","4.97238111495972","5.0"
"Frank Howard","1006080","Senators","1B/LF","706","","4.95036649703979","5.0"
"Fritz Peterson","1010227","Yankees","P","","260.1","4.37670946121216","4.9"
"Gary Peters","1010228","Red Sox","P","","221.2","4.10925436019897","4.9"
"Ray Culp","1002869","Red Sox","P","","251.1","5.27926731109619","4.8"
"Merv Rettenmund","1010846","Orioles","RF/CF/LF","385","","4.78017520904541","4.8"
"Graig Nettles","1009517","Indians","3B","633","","4.77216196060181","4.8"
"Willie Mays","1008315","Giants","CF","566","","4.75301170349121","4.8"
"Roberto Clemente","1002340","Pirates","RF","455","","4.70613384246826","4.7"
"Frank Robinson","1011066","Orioles","RF","553","","4.6848292350769","4.7"
"Tommy John","1006515","White Sox","P","","269.1","4.41420269012451","4.6"
"Rico Petrocelli","1010245","Red Sox","SS","664","","4.51253843307495","4.5"
"Bob Bailey","1000420","Expos","3B/LF","429","","4.43916320800781","4.4"
"Bob Johnson","1006430","Royals","P","","214.0","4.55534076690674","4.4"
"Orlando Cepeda","1002103","Braves","1B","627","","4.42686080932617","4.4"
"Ken Henderson","1005634","Giants","RF/LF","649","","4.42641544342041","4.4"
"Willie Davis","1003088","Dodgers","CF","637","","4.42448568344116","4.4"
"Ron Santo","1011447","Cubs","3B","655","","4.3634877204895","4.4"
"Jimmy Wynn","1014313","Astros","CF/LF","668","","4.31895303726196","4.3"
"Rick Wise","1014155","Phillies","P","","220.1","3.80143666267395","4.3"
"Don Buford","1001636","Orioles","LF","629","","4.26075410842896","4.3"
"Jim Merritt","1008789","Reds","P","","234.0","3.91472792625427","4.2"
"Ray Fosse","1004243","Indians","C","497","","4.21739482879639","4.2"
"Bob Robertson","1011024","Pirates","1B","451","","4.20483064651489","4.2"
"Mike Cuellar","1002853","Orioles","P","","297.2","4.81907844543457","4.2"
"Alex Johnson","1006418","Angels","LF","659","","4.13608551025391","4.1"
"Mel Stottlemyre","1012579","Yankees","P","","271.0","3.07417178153992","4.1"
"Tom Hall","1005262","Twins","P","","155.1","4.06171417236328","4.0"
"Ron Fairly","1003907","Expos","1B","471","","3.95510292053223","4.0"
"Marty Pattin","1010074","Brewers","P","","233.1","4.28672933578491","3.9"
"Brooks Robinson","1011055","Orioles","3B","673","","3.89878225326538","3.9"
"Steve Carlton","1001964","Cardinals","P","","253.2","3.63355541229248","3.9"
"Luis Aparicio","1000278","White Sox","SS","616","","3.86242651939392","3.9"
"Dick Bosman","1001215","Senators","P","","230.2","4.1450719833374","3.8"
"Manny Sanguillen","1011434","Pirates","C","510","","3.81481575965881","3.8"
"Bob Veale","1013391","Pirates","P","","202.0","3.69728946685791","3.8"
"Jim Bunning","1001653","Phillies","P","","219.0","4.11309957504272","3.8"
"Rick Monday","1009051","Athletics","CF","442","","3.75941848754883","3.8"
"Amos Otis","1009893","Royals","CF","700","","3.72661232948303","3.7"
"Bobby Murcer","1009338","Yankees","CF","680","","3.71183586120605","3.7"
"Davey Johnson","1006440","Orioles","2B","600","","3.65703105926514","3.7"
"Milt Pappas","1009989","- - -","P","","180.1","3.25398048758507","3.6"
"Denis Menke","1008766","Astros","SS","665","","3.57016658782959","3.6"
"Claude Osteen","1009878","Dodgers","P","","258.2","3.07611298561096","3.6"
"Jim Kaat","1006660","Twins","P","","230.1","3.18654823303223","3.5"
"Ed Brinkman","1001438","Senators","SS","695","","3.53301286697388","3.5"
"Larry Dierker","1003288","Astros","P","","269.2","3.6124792098999","3.5"
"Bob Moose","1009134","Pirates","P","","189.2","3.19721961021423","3.5"
"Catfish Hunter","1006199","Athletics","P","","262.1","3.06674718856812","3.5"
"Doug Rader","1010638","Astros","3B","644","","3.47796773910522","3.5"
