"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Wade Boggs","1001124","Red Sox","3B","667","","8.88735294342041","8.9"
"Roger Clemens","815","Red Sox","P","","281.2","8.39395523071289","8.4"
"Alan Trammell","1013157","Tigers","SS","668","","7.66857671737671","7.7"
"Tony Gwynn","1005166","Padres","RF","680","","7.42871427536011","7.4"
"Eric Davis","1003048","Reds","CF","562","","7.07830619812012","7.1"
"Dale Murphy","1009355","Braves","RF","693","","7.07262754440308","7.1"
"Teddy Higuera","1005799","Brewers","P","","261.2","6.74160861968994","6.7"
"Tim Raines","1406","Expos","LF","627","","6.69011545181274","6.7"
"Mark Langston","1007323","Mariners","P","","272.0","6.35258531570435","6.4"
"Ozzie Smith","1012186","Cardinals","SS","706","","6.257728099823","6.3"
"Orel Hershiser","1005741","Dodgers","P","","264.2","5.55016231536865","6.1"
"Mike Schmidt","1011586","Phillies","3B","613","","6.09153938293457","6.1"
"Paul Molitor","1009040","Brewers","3B/DH","542","","6.03638315200806","6.0"
"Nolan Ryan","1011348","Astros","P","","211.2","6.40273571014404","6.0"
"Jack Clark","1002288","Cardinals","1B","558","","5.65299272537231","5.7"
"Jimmy Key","1006885","Blue Jays","P","","261.0","5.61371517181396","5.6"
"Darryl Strawberry","1012606","Mets","RF","640","","5.49601364135742","5.5"
"Frank Viola","1013435","Twins","P","","251.2","5.42741346359253","5.4"
"Randy Ready","1010738","Padres","2B/3B","423","","5.36752367019653","5.4"
"Barry Bonds","1109","Pirates","CF/LF","611","","5.32836055755615","5.3"
"Don Mattingly","1008261","Yankees","1B","629","","5.29705190658569","5.3"
"George Bell","1000808","Blue Jays","LF","665","","5.27623558044434","5.3"
"Mike Scott","1011691","Astros","P","","247.2","5.41127824783325","5.3"
"Rick Reuschel","1010852","- - -","P","","227.0","4.96038401126862","5.2"
"Bret Saberhagen","1011355","Royals","P","","257.0","5.15983486175537","5.2"
"Mark McGwire","1008559","Athletics","1B","641","","5.13582181930542","5.1"
"Andy Van Slyke","1013363","Pirates","CF","630","","5.1323618888855","5.1"
"Kevin Seitzer","1011730","Royals","3B","725","","5.07724857330322","5.1"
