"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Bob Gibson","1004662","Cardinals","P","","314.0","8.84073257446289","9.8"
"Rico Petrocelli","1010245","Red Sox","SS","643","","9.63677978515625","9.6"
"Sam McDowell","1008476","Indians","P","","285.0","9.35457611083984","9.2"
"Reggie Jackson","1006308","Athletics","RF","677","","8.93074798583984","8.9"
"Fergie Jenkins","1006388","Cubs","P","","311.1","8.19343662261963","8.1"
"Willie McCovey","1008423","Giants","1B","623","","7.92911148071289","7.9"
"Sal Bando","1000505","Athletics","3B","734","","7.67563343048096","7.7"
"Hank Aaron","1000001","Braves","RF","639","","7.59602355957031","7.6"
"Juan Marichal","1008106","Giants","P","","299.2","7.7704381942749","7.6"
"Frank Robinson","1011066","Orioles","RF","643","","7.26362895965576","7.3"
"Harmon Killebrew","1006905","Twins","1B/3B","709","","7.1372389793396","7.1"
"Larry Dierker","1003288","Astros","P","","305.1","7.26502084732056","7.1"
"Paul Blair","1001031","Orioles","CF","685","","7.06884002685547","7.1"
"Roberto Clemente","1002340","Pirates","RF","570","","7.0238938331604","7.0"
"Denny McLain","1008603","Tigers","P","","325.0","6.99522256851196","6.8"
"Fritz Peterson","1010227","Yankees","P","","272.0","6.77535820007324","6.7"
"Jimmy Wynn","1014313","Astros","CF","653","","6.67565679550171","6.7"
"Phil Niekro","1009583","Braves","P","","284.1","6.3034462928772","6.6"
"Boog Powell","1010482","Orioles","1B","615","","6.36435556411743","6.4"
"Tony Perez","1010188","Reds","3B","704","","6.3473744392395","6.3"
"Cleon Jones","1006540","Mets","LF","558","","6.27469825744629","6.3"
"Claude Osteen","1009878","Dodgers","P","","321.0","5.53007316589355","6.2"
"Bobby Bonds","1001157","Giants","RF/CF","720","","6.15860319137573","6.2"
"Pete Rose","1011217","Reds","RF/CF","728","","6.13268184661865","6.1"
"Rusty Staub","1012440","Expos","RF","673","","6.08793687820435","6.1"
"Mike Cuellar","1002853","Orioles","P","","290.2","6.57120180130005","6.0"
"Ron Santo","1011447","Cubs","3B","687","","5.9512505531311","6.0"
"Bill Hands","1005303","Cubs","P","","300.0","6.50962495803833","5.8"
"Carl Yastrzemski","1014326","Red Sox","LF","707","","5.75076913833618","5.8"
"Mickey Lolich","1007712","Tigers","P","","280.2","6.03616523742676","5.6"
"Gaylord Perry","1010210","Giants","P","","325.1","5.91805171966553","5.6"
"Frank Howard","1006080","Senators","1B/LF","702","","5.62014579772949","5.6"
"Jim Perry","1010213","Twins","P","","261.2","5.51837253570557","5.6"
"Bill Singer","1012007","Dodgers","P","","315.2","6.13527679443359","5.6"
"Steve Carlton","1001964","Cardinals","P","","236.1","4.9289174079895","5.5"
"Dave Boswell","1001222","Twins","P","","256.1","5.2261815071106","5.5"
"Tommie Agee","1000080","Mets","CF","635","","5.42357301712036","5.4"
"Ken McMullen","1008650","Senators","3B","642","","5.39619779586792","5.4"
"Johnny Bench","1000826","Reds","C","592","","5.34341478347778","5.3"
"Bob Veale","1013391","Pirates","P","","225.2","5.99237823486328","5.3"
"Andy Messersmith","1008799","Angels","P","","250.0","4.98492193222046","5.2"
"Jim Northrup","1009641","Tigers","RF/CF","602","","5.17542028427124","5.2"
"Willie Stargell","1012426","Pirates","LF","594","","5.15756559371948","5.2"
"Bobby Tolan","1013100","Reds","RF/CF","691","","5.06447696685791","5.1"
"Leo Cardenas","1001938","Twins","SS","665","","4.98236322402954","5.0"
"Reggie Smith","1012201","Red Sox","CF","607","","4.96373128890991","5.0"
"Rod Carew","1001942","Twins","2B","504","","4.95926332473755","5.0"
"Ken Holtzman","1005989","Cubs","P","","261.1","5.07159471511841","4.9"
"Tony Oliva","1009772","Twins","RF","692","","4.72216749191284","4.7"
"Don Buford","1001636","Orioles","LF","663","","4.66804265975952","4.7"
"Luis Aparicio","1000278","White Sox","SS","681","","4.62094068527222","4.6"
"Rick Wise","1014155","Phillies","P","","220.0","3.71512532234192","4.6"
