"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Rogers Hornsby","1006030","Cardinals","2B","704","","10.6190919876099","10.6"
"George Sisler","1012021","Browns","1B","654","","8.3389310836792","8.3"
"Ken Williams","1014012","Browns","LF","678","","7.43308639526367","7.4"
"Urban Shocker","1011918","Browns","P","","348.0","6.88213300704956","7.1"
"Dave Bancroft","1000503","Giants","SS","745","","6.87819623947144","6.9"
"Tris Speaker","1012309","Indians","CF","516","","6.70490646362305","6.7"
"Red Faber","1003889","White Sox","P","","352.0","6.80803155899048","6.7"
"Babe Ruth","1011327","Yankees","RF/LF","495","","6.47198867797852","6.5"
"Wilbur Cooper","1002602","Pirates","P","","294.2","5.3845796585083","6.3"
"Ty Cobb","1002378","Tigers","CF","612","","6.27445411682129","6.3"
"Ray Grimes","1005065","Cubs","1B","596","","5.92635726928711","5.9"
"Max Carey","1001944","Pirates","CF","732","","5.62137126922607","5.6"
"Elam Vangilder","1013355","Browns","P","","245.0","3.8366334438324","5.4"
"Charlie Hollocher","1005964","Cubs","SS","692","","5.13474416732788","5.1"
"George Uhle","1013266","Indians","P","","287.1","4.13531732559204","5.1"
"Harry Heilmann","1005590","Tigers","RF","527","","5.01985692977905","5.0"
"Frankie Frisch","1004364","Giants","2B/3B","582","","4.90236663818359","4.9"
"Lee Meadows","1008705","Phillies","P","","237.0","4.18284749984741","4.7"
"George Kelly","1006799","Giants","1B","640","","4.60301351547241","4.6"
"Carson Bigbee","1000956","Pirates","LF","691","","4.58824062347412","4.6"
"Bob O'Farrell","1009740","Cubs","C","481","","4.56865978240967","4.6"
"Zack Wheat","1013828","Robins","LF","660","","4.56609058380127","4.6"
"Ross Youngs","1014390","Giants","RF","642","","4.52116727828979","4.5"
"Jake Daubert","1003005","Reds","1B","700","","4.50122356414795","4.5"
"Babe Adams","1000041","Pirates","P","","171.1","3.90973830223083","4.4"
"Eppa Rixey","1011008","Reds","P","","313.1","4.59431838989258","4.4"
"Wally Pipp","1010365","Yankees","1B","664","","4.35454368591309","4.4"
"Bobby Veach","1013388","Tigers","LF","704","","4.35316705703735","4.4"
"Pete Alexander","1000128","Cubs","P","","245.2","4.34598302841187","4.1"
"Curt Walker","1013510","Phillies","RF","655","","3.98356342315674","4.0"
"Irish Meusel","1008818","Giants","LF","676","","3.97974181175232","4.0"
"Dazzy Vance","1013342","Robins","P","","245.2","3.73026967048645","3.9"
"Marty McManus","1008637","Browns","2B","665","","3.84687685966492","3.8"
"Bing Miller","1008871","Athletics","RF/CF","582","","3.84392142295837","3.8"
"Bob Shawkey","1011825","Yankees","P","","299.2","4.14340925216675","3.8"
"Dutch Ruether","1011291","Robins","P","","267.1","3.1635594367981","3.7"
"Hooks Dauss","1003011","Tigers","P","","218.2","3.36424970626831","3.7"
"Johnny Morrison","1009217","Pirates","P","","286.1","4.07974529266357","3.7"
"Stan Coveleski","1002682","Indians","P","","276.2","4.39770030975342","3.6"
"Dolf Luque","1007843","Reds","P","","261.0","3.48536062240601","3.6"
"Jeff Pfeffer","1010264","Cardinals","P","","261.1","3.27460432052612","3.6"
"Eddie Collins","1002451","White Sox","2B","701","","3.53702449798584","3.5"
"Joe Bush","1001754","Yankees","P","","255.1","2.63479948043823","3.5"
"Waite Hoyt","1006115","Yankees","P","","265.0","3.42024660110474","3.5"
"Earl Sheely","1011850","White Sox","1B","620","","3.51447582244873","3.5"
"Sam Jones","1006589","Yankees","P","","260.0","2.59298634529114","3.5"
"Harry Hooper","1006002","White Sox","RF","685","","3.47234845161438","3.5"
"Vic Aldridge","1000118","Cubs","P","","258.1","3.14053297042847","3.4"
"Baby Doll Jacobson","1006316","Browns","CF","629","","3.41323280334473","3.4"
"Cy Williams","1013981","Phillies","CF","676","","3.40509057044983","3.4"
"Charlie Robertson","1011025","White Sox","P","","272.0","3.53290772438049","3.4"
"Tilly Walker","1013534","Athletics","LF","645","","3.36714220046997","3.4"
"Pete Donohue","1003390","Reds","P","","242.0","3.73112726211548","3.3"
"Casey Stengel","1012481","Giants","CF","283","","3.34399795532227","3.3"
"Bob Meusel","1008817","Yankees","RF/LF","527","","3.28429079055786","3.3"
"Jack Quinn","1010605","Red Sox","P","","256.0","3.89719247817993","3.3"
"Lu Blue","1001093","Tigers","1B","681","","3.25858378410339","3.3"
"Pat Duncan","1003555","Reds","LF","670","","3.2315628528595","3.2"
"Walter Johnson","1006511","Senators","P","","280.0","3.32852721214294","3.2"
"Johnny Mostil","1009255","White Sox","CF","523","","3.19840908050537","3.2"
"Hack Miller","1008899","Cubs","LF","500","","3.19477844238281","3.2"
"Steve O'Neill","1009820","Indians","C","477","","3.165123462677","3.2"
"Whitey Glazner","1004763","Pirates","P","","193.0","2.88406848907471","3.2"
"Ray Kolp","1007088","Browns","P","","169.2","2.53039503097534","3.1"
"Wally Schang","1011521","Yankees","C","490","","3.08195400238037","3.1"
"Lew Fonseca","1004205","Reds","2B","318","","3.05412173271179","3.1"
"Burleigh Grimes","1005061","Robins","P","","259.0","2.55060744285583","3.0"
"George Harper","1005378","Reds","RF","482","","2.96885514259338","3.0"
"Herman Pillette","1010351","Tigers","P","","274.2","3.32794690132141","2.9"
"Butch Henline","1005653","Phillies","C","481","","2.92116975784302","2.9"
"Ray Schalk","1011517","White Sox","C","534","","2.90897846221924","2.9"
"Cotton Tierney","1013061","Pirates","2B","488","","2.90718007087708","2.9"
"Carl Mays","1008313","Yankees","P","","240.0","2.74766325950623","2.9"
"Reb Russell","1011321","Pirates","RF","250","","2.86954593658447","2.9"
"Bubbles Hargrave","1005359","Reds","C","358","","2.84807848930359","2.8"
"Art Nehf","1009485","Giants","P","","268.1","2.52999973297119","2.8"
"Johnny Bassler","1000646","Tigers","C","453","","2.81320118904114","2.8"
"Tom Zachary","1014405","Senators","P","","184.2","2.18438601493835","2.8"
"Frank Snyder","1012245","Giants","C","354","","2.75515794754028","2.8"
"Bill Sherdel","1011869","Cardinals","P","","242.0","2.78983807563782","2.7"
"Jimmy Ring","1010972","Phillies","P","","249.1","3.33414769172668","2.7"
"Babe Pinelli","1010355","Reds","3B","622","","2.65573000907898","2.7"
"Whitey Witt","1014175","Yankees","CF","628","","2.64948225021362","2.6"
"Jesse Barnes","1000566","Giants","P","","212.2","2.73525309562683","2.6"
"George Mogridge","1009029","Senators","P","","251.2","2.08915019035339","2.6"
"Charlie Jamieson","1006355","Indians","LF","641","","2.60645604133606","2.6"
"Jack Tobin","1013088","Browns","RF","699","","2.58420872688293","2.6"
"Guy Morton","1009232","Indians","P","","202.2","2.79151248931885","2.6"
"Jack Smith","1012160","Cardinals","RF/CF","578","","2.53210854530334","2.5"
"Riggs Stephenson","1012500","Indians","2B/3B","267","","2.464022397995","2.5"
"Del Pratt","1010512","Red Sox","2B","673","","2.45146942138672","2.5"
"Sam Bohne","1001130","Reds","2B","435","","2.44531083106995","2.4"
"Jimmie Dykes","1003617","Athletics","3B","581","","2.44187355041504","2.4"
"Eddie Rommel","1011174","Athletics","P","","294.0","2.74091863632202","2.4"
"Red Oldham","1009762","Tigers","P","","212.0","1.91958034038544","2.4"
"Dixie Leverett","1007564","White Sox","P","","223.2","1.98391091823578","2.3"
