"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Ted Williams","1014040","Red Sox","LF","672","","11.752890586853","11.8"
"Bob Feller","1003975","Indians","P","","371.1","9.97175025939941","9.6"
"Hal Newhouser","1009535","Tigers","P","","292.2","9.53838539123535","9.3"
"Stan Musial","1009405","Cardinals","1B/LF","702","","8.76177215576172","8.8"
"Hank Greenberg","1004996","Tigers","1B","604","","7.170729637146","7.2"
"Johnny Pesky","1010219","Red Sox","SS","703","","6.91001605987549","6.9"
"Tex Hughson","1006169","Red Sox","P","","278.0","7.1759991645813","6.9"
"Charlie Keller","1006768","Yankees","LF","655","","6.62378931045532","6.6"
"Johnny Mize","1009014","Giants","1B","445","","6.00447988510132","6.0"
"Johnny Sain","1011373","Braves","P","","265.0","5.18199586868286","5.9"
"Bobby Doerr","1003355","Red Sox","2B","659","","5.85349655151367","5.9"
"Luke Appling","1000284","White Sox","SS","659","","5.83358526229858","5.8"
"Mickey Vernon","1013416","Senators","1B","638","","5.72426795959473","5.7"
"Dizzy Trout","1013196","Tigers","P","","276.1","5.3036732673645","5.6"
"Eddie Stanky","1012406","Dodgers","2B","642","","5.56021642684937","5.6"
"Pee Wee Reese","1010776","Dodgers","SS","644","","5.55224895477295","5.6"
"Roy Cullenbine","1002861","Tigers","RF","419","","5.45741891860962","5.5"
"Joe DiMaggio","1003311","Yankees","CF","567","","5.23322486877441","5.2"
"Spud Chandler","1002133","Yankees","P","","257.1","5.36533117294312","5.2"
"Fred Hutchinson","1006238","Tigers","P","","207.0","4.03888511657715","5.0"
"Stan Spence","1012328","Senators","CF","652","","4.9053840637207","4.9"
"Dave Ferriss","1004012","Red Sox","P","","274.0","4.63385629653931","4.9"
"Phil Cavarretta","1002093","Cubs","1B/RF","602","","4.7430534362793","4.7"
"Dom DiMaggio","1003310","Red Sox","CF","610","","4.73324584960938","4.7"
"Whitey Kurowski","1007215","Cardinals","3B","601","","4.68105268478394","4.7"
"Fritz Ostermueller","1009883","Pirates","P","","193.1","3.56039142608643","4.4"
"Enos Slaughter","1012060","Cardinals","RF","685","","4.40994739532471","4.4"
"Del Ennis","1003786","Phillies","LF","583","","4.37584066390991","4.4"
