"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Mickey Mantle","1008082","Yankees","CF","623","","11.4314088821411","11.4"
"Ted Williams","1014040","Red Sox","LF","546","","9.74544715881348","9.7"
"Willie Mays","1008315","Giants","CF","668","","8.43143558502197","8.4"
"Hank Aaron","1000001","Braves","RF/CF","675","","7.55100679397583","7.6"
"Eddie Mathews","1008236","Braves","3B","666","","7.29086971282959","7.3"
"Nellie Fox","1004281","White Sox","2B","718","","6.99522304534912","7.0"
"Frank Robinson","1011066","Redlegs","LF","677","","6.61360311508179","6.6"
"Gil McDougald","1008471","Yankees","SS","624","","6.16074085235596","6.2"
"Frank Sullivan","1012691","Red Sox","P","","240.2","6.41371536254883","6.2"
"Ernie Banks","1000512","Cubs","3B/SS","674","","6.11907482147217","6.1"
"Stan Musial","1009405","Cardinals","1B","579","","6.10072898864746","6.1"
"Billy Pierce","1010326","White Sox","P","","257.0","5.91365528106689","5.7"
"Willard Nixon","1009610","Red Sox","P","","191.0","4.66408443450928","5.3"
"Minnie Minoso","1008984","White Sox","LF","678","","5.19501924514771","5.2"
"Richie Ashburn","1000335","Phillies","CF","729","","5.18366527557373","5.2"
"Duke Snider","1012230","Dodgers","CF","592","","5.17405891418457","5.2"
"Red Schoendienst","1011600","- - -","2B","694","","5.11099278926849","5.1"
"Curt Simmons","1011980","Phillies","P","","212.0","4.59366130828857","5.0"
"Don Drysdale","1003516","Dodgers","P","","221.0","5.07077121734619","5.0"
"Connie Johnson","1006438","Orioles","P","","242.0","5.41268444061279","4.9"
"Charlie Maxwell","1008287","Tigers","LF","580","","4.8932900428772","4.9"
"Roy Sievers","1011959","Senators","LF","657","","4.73682928085327","4.7"
"Al Kaline","1006678","Tigers","RF","636","","4.727698802948","4.7"
"Johnny Podres","1010406","Dodgers","P","","196.0","4.53323411941528","4.6"
"Harvey Haddix","1005184","Phillies","P","","170.2","3.84041428565979","4.6"
"Gene Woodling","1014228","Indians","LF","506","","4.51349496841431","4.5"
"Jim Bunning","1001653","Tigers","P","","267.1","3.91676306724548","4.3"
"Bob Friend","1004355","Pirates","P","","277.0","4.1863374710083","4.3"
"Ed Bouchee","1001232","Phillies","1B","675","","4.17093181610107","4.2"
"Gil Hodges","1005883","Dodgers","1B","654","","4.07624769210815","4.1"
"Don Blasingame","1001056","Cardinals","2B","728","","4.00991535186768","4.0"
"Jack Sanford","1011432","Phillies","P","","236.2","4.24624109268188","4.0"
"Johnny Logan","1007705","Braves","SS","541","","3.94066143035889","3.9"
"Billy Hoeft","1005893","Tigers","P","","207.0","3.71628952026367","3.9"
"Dick Donovan","1003395","White Sox","P","","220.2","3.67060780525208","3.9"
"Dick Groat","1005075","Pirates","SS","551","","3.90107440948486","3.9"
"Ed Bailey","1000421","Redlegs","C","472","","3.87809014320374","3.9"
"Mike Fornieles","1004232","- - -","P","","182.1","3.99796307086945","3.9"
"Moe Drabowsky","1003474","Cubs","P","","239.2","3.67709279060364","3.8"
"Lindy McDaniel","1008441","Cardinals","P","","191.0","3.34949898719788","3.8"
"Don Hoak","1005866","Redlegs","3B","616","","3.75203824043274","3.8"
"Billy Gardner","1004520","Orioles","2B","718","","3.67505145072937","3.7"
"Wally Moon","1009085","Cardinals","RF/LF","586","","3.5229549407959","3.5"
"Rocky Colavito","1002404","Indians","RF","544","","3.47706961631775","3.5"
"Bob Rush","1011307","Cubs","P","","205.1","3.34351539611816","3.5"
"Sam Jones","1006590","Cardinals","P","","182.2","3.67471289634705","3.4"
"Johnny Antonelli","1000277","Giants","P","","212.1","3.1043586730957","3.4"
"Joe Cunningham","1002881","Cardinals","1B/RF","329","","3.40775609016418","3.4"
"Gus Triandos","1013182","Orioles","C","467","","3.38498973846436","3.4"
"Tom Brewer","1001409","Red Sox","P","","238.1","3.51092076301575","3.4"
"Yogi Berra","1000898","Yankees","C","545","","3.29369401931763","3.3"
"Brooks Lawrence","1007398","Redlegs","P","","250.1","3.33473801612854","3.3"
"Mike Garcia","1004505","Indians","P","","211.1","3.38390612602234","3.3"
"Bill Skowron","1012043","Yankees","1B","501","","3.1647036075592","3.2"
"Vic Wertz","1013795","Indians","1B","606","","3.16353297233582","3.2"
"Don Newcombe","1009529","Dodgers","P","","198.2","2.57153749465942","3.2"
"Tom Sturdivant","1012654","Yankees","P","","201.2","2.9665367603302","3.1"
"Frank Malzone","1008048","Red Sox","3B","672","","3.04340505599976","3.0"
"Camilo Pascual","1010039","Senators","P","","175.2","3.17298698425293","3.0"
"Danny O'Connell","1009711","- - -","2B","612","","2.96177017688751","3.0"
"Bob Nieman","1009587","Orioles","LF","521","","2.93848991394043","2.9"
"Charlie Neal","1009473","Dodgers","SS","514","","2.91900849342346","2.9"
"Bob Skinner","1012037","Pirates","LF","431","","2.86243224143982","2.9"
"Bob Boyd","1001275","Orioles","1B","552","","2.85820937156677","2.9"
"Billy Loes","1007699","Orioles","P","","155.1","3.2016875743866","2.8"
"Luis Aparicio","1000278","White Sox","SS","640","","2.84298920631409","2.8"
