"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Ty Cobb","1002378","Tigers","CF","590","","10.3330125808716","10.3"
"Walter Johnson","1006511","Senators","P","","370.0","9.60923290252686","9.9"
"Eddie Collins","1002451","Athletics","2B","658","","9.6944637298584","9.7"
"Nap Lajoie","1007259","Naps","2B","677","","9.31658458709717","9.3"
"Ed Walsh","1013570","White Sox","P","","369.2","8.12774276733398","8.7"
"Christy Mathewson","1008235","Giants","P","","318.1","7.47662305831909","8.3"
"Sherry Magee","1007965","Phillies","LF","647","","7.5344500541687","7.5"
"Tris Speaker","1012309","Red Sox","CF","608","","7.45866775512695","7.5"
"Russ Ford","1004223","Highlanders","P","","299.2","6.59627771377563","7.2"
"Honus Wagner","1013485","Pirates","SS","640","","6.22889995574951","6.2"
"Jack Coombs","1002583","Athletics","P","","353.0","5.40101003646851","5.9"
"Chief Bender","1000827","Athletics","P","","250.0","4.88301086425781","5.8"
"Solly Hofman","1005917","Cubs","CF","572","","5.77347946166992","5.8"
"Mordecai Brown","1001547","Cubs","P","","295.1","5.60815238952637","5.5"
"Donie Bush","1001749","Tigers","SS","606","","5.3729681968689","5.4"
"Bobby Byrne","1001797","Pirates","3B","679","","5.2475962638855","5.2"
"Ed Konetchy","1007093","Cardinals","1B","613","","5.17015695571899","5.2"
"Fred Snodgrass","1012234","Giants","CF/LF","493","","5.13160085678101","5.1"
"Frank Baker","1000453","Athletics","3B","620","","4.77207899093628","4.8"
"Dode Paskert","1010042","Reds","CF","595","","4.76530647277832","4.8"
"Johnny Bates","1000662","Phillies","CF","582","","4.65550518035889","4.7"
"Nap Rucker","1011281","Superbas","P","","320.1","4.75149059295654","4.6"
"Ray Collins","1002462","Red Sox","P","","244.2","4.42827844619751","4.4"
"Rube Oldring","1009764","Athletics","CF","594","","4.32923412322998","4.3"
"Howie Camnitz","1001866","Pirates","P","","260.0","4.72834920883179","4.3"
"Earl Moore","1009103","Phillies","P","","283.0","4.01654243469238","4.3"
"John Knight","1007041","Highlanders","SS","473","","4.2939281463623","4.3"
"Larry Doyle","1003467","Giants","2B","670","","4.28078126907349","4.3"
"Joe Tinker","1013075","Cubs","SS","515","","4.27941179275513","4.3"
"Clyde Milan","1008856","Senators","CF","624","","4.26838207244873","4.3"
"Sam Frock","1004372","- - -","P","","257.1","4.6117986664176","4.2"
"Danny Murphy","1009352","Athletics","RF","613","","4.17335987091064","4.2"
"Louis Drucke","1003512","Giants","P","","215.1","3.68143701553345","4.1"
"Jack Barry","1000616","Athletics","SS","566","","4.10773801803589","4.1"
"Frank Schulte","1011631","Cubs","RF","628","","4.08881282806396","4.1"
"Johnny Evers","1003876","Cubs","2B","556","","4.07194471359253","4.1"
"Mickey Doolan","1003402","Phillies","SS","589","","4.04960346221924","4.0"
"Jake Stahl","1012382","Red Sox","1B","598","","3.99803352355957","4.0"
"George McBride","1008342","Senators","SS","609","","3.91239142417908","3.9"
"Babe Adams","1000041","Pirates","P","","245.0","3.76695656776428","3.9"
