"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Mel Ott","1009904","Giants","3B","652","","8.6956090927124","8.7"
"Arky Vaughan","1013377","Pirates","SS","650","","8.52875709533691","8.5"
"Jimmie Foxx","1004285","Red Sox","1B","685","","8.29747676849365","8.3"
"Hank Greenberg","1004996","Tigers","1B","681","","7.81709098815918","7.8"
"Joe Cronin","1002796","Red Sox","SS","637","","6.67162990570068","6.7"
"Johnny Mize","1009014","Cardinals","1B","609","","6.6279411315918","6.6"
"Harlond Clift","1002352","Browns","3B","658","","6.0519814491272","6.1"
"Joe DiMaggio","1003311","Yankees","CF","660","","5.93470764160156","5.9"
"Stan Hack","1005183","Cubs","3B","707","","5.75627136230469","5.8"
"Ival Goodman","1004857","Reds","RF","648","","5.68676996231079","5.7"
"Red Ruffing","1011296","Yankees","P","","247.1","4.58375597000122","5.6"
"Bill Dickey","1003271","Yankees","C","532","","5.51397275924683","5.5"
"Buddy Myer","1009415","Senators","2B","534","","5.2242751121521","5.2"
"Charlie Gehringer","1004596","Tigers","2B","688","","5.22103357315063","5.2"
"Ernie Lombardi","1007718","Reds","C","529","","5.18668556213379","5.2"
"Rudy York","1014354","Tigers","C","557","","5.10954284667969","5.1"
"Earl Averill","1000378","Indians","CF","567","","5.10327911376953","5.1"
"Paul Derringer","1003224","Reds","P","","307.0","5.07830286026001","5.0"
"Lou Gehrig","1004598","Yankees","1B","689","","4.93671751022339","4.9"
"Bobo Newsom","1009546","Browns","P","","329.2","4.74329948425293","4.8"
"Cecil Travis","1013162","Senators","SS","642","","4.76534032821655","4.8"
"Lefty Gomez","1004821","Yankees","P","","239.0","5.12774801254272","4.7"
"Bob Johnson","1006428","Athletics","CF","652","","4.69139242172241","4.7"
"Thornton Lee","1007468","White Sox","P","","245.1","4.07054901123047","4.6"
"Clay Bryant","1001603","Cubs","P","","270.1","4.13269472122192","4.6"
"Joe Medwick","1008719","Cardinals","LF","634","","4.56620597839355","4.6"
"Jeff Heath","1005560","Indians","LF","538","","4.48303079605103","4.5"
"Bill Lee","1007447","Cubs","P","","291.0","4.36631059646606","4.5"
"Bob Feller","1003975","Indians","P","","277.2","4.3735294342041","4.5"
"Red Rolfe","1011157","Yankees","3B","714","","4.43187761306763","4.4"
"Hal Trosky","1013190","Indians","1B","626","","4.40048122406006","4.4"
"Dolph Camilli","1001860","Dodgers","1B","629","","4.35738277435303","4.4"
"Frankie Crosetti","1002802","Yankees","SS","757","","4.3002142906189","4.3"
"Lefty Grove","1005099","Red Sox","P","","163.2","4.34868764877319","4.2"
"Bill McGee","1008507","Cardinals","P","","216.0","4.04854345321655","4.2"
"Dutch Leonard","1007533","Senators","P","","223.1","3.94183135032654","4.2"
"Pep Young","1014387","Pirates","2B","610","","4.07046890258789","4.1"
"Russ Bauers","1000681","Pirates","P","","243.0","3.5354597568512","4.0"
"Dick Bartell","1000621","Giants","SS","553","","3.94846343994141","3.9"
"Mel Harder","1005339","Indians","P","","240.0","4.58776473999023","3.9"
"Joe Gordon","1004874","Yankees","2B","520","","3.84842228889465","3.8"
"Johnny Rizzo","1011009","Pirates","LF","617","","3.80976867675781","3.8"
"Ben Chapman","1002141","Red Sox","RF","553","","3.73781299591064","3.7"
"Tommy Henrich","1005664","Yankees","RF","575","","3.73194289207458","3.7"
"Johnny Allen","1000150","Indians","P","","200.0","3.32756590843201","3.7"
"George Caster","1002055","Athletics","P","","281.1","3.40679407119751","3.5"
"Billy Herman","1005692","Cubs","2B","696","","3.43470335006714","3.4"
"Gus Suhr","1012674","Pirates","1B","625","","3.43352937698364","3.4"
"Bob Weiland","1013735","Cardinals","P","","228.1","3.68000960350037","3.3"
"Ted Lyons","1007887","White Sox","P","","194.2","3.44047951698303","3.3"
"Luke Hamlin","1005280","Dodgers","P","","237.1","3.59861707687378","3.2"
"Monty Stratton","1012602","White Sox","P","","186.1","2.67598056793213","3.2"
"Elbie Fletcher","1004150","Bees","1B","596","","3.18426251411438","3.2"
"Lon Warneke","1013637","Cardinals","P","","197.0","2.47255682945251","3.1"
