"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Honus Wagner","1013485","Pirates","SS","641","","11.8017234802246","11.8"
"Christy Mathewson","1008235","Giants","P","","390.2","10.7937726974487","10.8"
"Ed Walsh","1013570","White Sox","P","","464.0","9.14392757415771","9.7"
"Joe Tinker","1013075","Cubs","SS","609","","7.47800445556641","7.5"
"Nap Lajoie","1007259","Naps","2B","667","","7.01670742034912","7.0"
"Cy Young","1014369","Red Sox","P","","299.0","6.38679313659668","6.6"
"Mike Donlin","1003380","Giants","RF","654","","6.55304527282715","6.6"
"Ty Cobb","1002378","Tigers","RF","635","","6.34813642501831","6.3"
"Addie Joss","1006630","Naps","P","","325.0","5.84386396408081","6.3"
"Matty McIntyre","1008573","Tigers","LF","672","","5.87790775299072","5.9"
"Johnny Evers","1003876","Cubs","2B","509","","5.76182842254639","5.8"
"Mordecai Brown","1001547","Cubs","P","","312.1","5.65893363952637","5.7"
"Rube Waddell","1013467","Browns","P","","285.2","5.60895776748657","5.6"
"Bobby Wallace","1013542","Browns","SS","560","","5.47651815414429","5.5"
"Roger Bresnahan","1001396","Giants","C","562","","5.42424964904785","5.4"
"Hans Lobert","1007684","Reds","3B","650","","5.28623580932617","5.3"
"Sherry Magee","1007965","Phillies","LF","587","","5.2234058380127","5.2"
"Sam Crawford","1002748","Tigers","CF","654","","5.13068342208862","5.1"
"Hooks Wiltse","1014116","Giants","P","","330.0","4.28575229644775","5.0"
"Tommy Leach","1007428","Pirates","3B","666","","5.00252819061279","5.0"
"Walter Johnson","1006511","Senators","P","","256.1","4.51196670532227","4.9"
"George Mullin","1009302","Tigers","P","","290.2","3.81830310821533","4.9"
"Fielder Jones","1006555","White Sox","CF","651","","4.89508819580078","4.9"
"Rube Vickers","1013422","Athletics","P","","317.0","4.83127117156982","4.9"
"Al Bridwell","1001422","Giants","SS","545","","4.71397304534912","4.7"
"Doc Gessler","1004642","Red Sox","RF","507","","4.70647573471069","4.7"
"Fred Clarke","1002280","Pirates","LF","644","","4.70333576202393","4.7"
"Bill Donovan","1003393","Tigers","P","","242.2","4.52032613754272","4.6"
"Eddie Plank","1010385","Athletics","P","","244.2","4.49112319946289","4.5"
"George Stone","1012564","Browns","LF","659","","4.44802904129028","4.4"
"Art Devlin","1003248","Giants","3B","629","","4.3608570098877","4.4"
"Bill Dahlen","1002924","Doves","SS","588","","4.10333681106567","4.1"
"Red Murray","1009397","Cardinals","RF/CF","642","","4.10314607620239","4.1"
"George McQuillan","1008682","Phillies","P","","359.2","4.25687980651855","4.1"
"Orval Overall","1009910","Cubs","P","","225.0","4.13912200927734","4.0"
"George Stovall","1012584","Naps","1B","584","","3.95398116111755","4.0"
"Bugs Raymond","1010731","Cardinals","P","","324.1","3.85089635848999","3.9"
"Kitty Bransfield","1001356","Phillies","1B","568","","3.90010261535645","3.9"
"Frank Chance","1002131","Cubs","1B","513","","3.86958718299866","3.9"
"Bob Ewing","1003880","Reds","P","","293.2","3.91975259780884","3.8"
"John Titus","1013085","Phillies","RF","637","","3.80398464202881","3.8"
"Hobe Ferris","1004013","Browns","3B","601","","3.72985076904297","3.7"
"Vic Willis","1014042","Pirates","P","","304.2","3.97067809104919","3.7"
"Tom Hughes","1006163","Senators","P","","276.1","3.28825306892395","3.6"
"Ed Abbaticchio","1000005","Pirates","2B","590","","3.58647322654724","3.6"
"Nap Rucker","1011281","Superbas","P","","333.1","3.71836996078491","3.6"
"Charlie Hemphill","1005624","Highlanders","CF","581","","3.56119275093079","3.6"
"Johnny Kling","1007008","Cubs","C","461","","3.55816268920898","3.6"
