"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Carl Yastrzemski","1014326","Red Sox","LF","664","","9.2615795135498","9.3"
"Bob Gibson","1004662","Cardinals","P","","304.2","8.58814716339111","9.1"
"Hank Aaron","1000001","Braves","RF","676","","7.13904142379761","7.1"
"Denny McLain","1008603","Tigers","P","","336.0","7.20700120925903","7.1"
"Brooks Robinson","1011055","Orioles","3B","667","","7.0745964050293","7.1"
"Bill Freehan","1004315","Tigers","C","635","","7.0153660774231","7.0"
"Willie McCovey","1008423","Giants","1B","608","","6.97522878646851","7.0"
"Dean Chance","1002130","Twins","P","","292.0","7.7089147567749","6.8"
"Sam McDowell","1008476","Indians","P","","269.0","6.81549167633057","6.7"
"Willie Mays","1008315","Giants","CF","573","","6.68680906295776","6.7"
"Roberto Clemente","1002340","Pirates","RF","557","","6.66163730621338","6.7"
"Luis Tiant","1013054","Indians","P","","258.1","7.36708116531372","6.6"
"Fergie Jenkins","1006388","Cubs","P","","308.0","6.25533437728882","6.6"
"Felipe Alou","1000177","Braves","CF","718","","6.23997449874878","6.2"
"Ron Santo","1011447","Cubs","3B","682","","6.12195920944214","6.1"
"Juan Marichal","1008106","Giants","P","","326.0","5.86412763595581","6.0"
"Bert Campaneris","1001868","Athletics","SS","707","","5.99918842315674","6.0"
"Tom Seaver","1011708","Mets","P","","277.2","5.76718664169312","5.8"
"Pete Rose","1011217","Reds","RF","692","","5.47797918319702","5.5"
"Jim Northrup","1009641","Tigers","RF/CF","643","","5.33280277252197","5.3"
"Lou Brock","1001458","Cardinals","LF","712","","5.32234191894531","5.3"
"Jimmy Wynn","1014313","Astros","CF/LF","646","","5.30122041702271","5.3"
"Willie Horton","1006038","Tigers","LF","578","","5.24839544296265","5.2"
"Tony Perez","1010188","Reds","3B","690","","5.19612455368042","5.2"
"Dick McAuliffe","1008331","Tigers","2B","658","","5.18521451950073","5.2"
"Gaylord Perry","1010210","Giants","P","","291.0","5.53008604049683","5.1"
"Billy Williams","1013975","Cubs","RF/LF","699","","4.99048566818237","5.0"
"Frank Howard","1006080","Senators","1B/LF","663","","4.98080015182495","5.0"
"Tom Haller","1005244","Dodgers","C","534","","4.92163276672363","4.9"
"Dave McNally","1008655","Orioles","P","","273.0","4.4764986038208","4.9"
"Earl Wilson","1014073","Tigers","P","","224.1","3.58829259872437","4.9"
"Ken Harrelson","1005389","Red Sox","RF","612","","4.82865810394287","4.8"
"Reggie Jackson","1006308","Athletics","RF","614","","4.67313623428345","4.7"
"Tom Phoebus","1010301","Orioles","P","","240.2","4.22335147857666","4.6"
"Bill Singer","1012007","Dodgers","P","","256.1","4.15977096557617","4.6"
"Don Buford","1001636","Orioles","2B/CF","494","","4.54774856567383","4.5"
"Johnny Bench","1000826","Reds","C","607","","4.48753452301025","4.5"
"Gene Alley","1000160","Pirates","SS","530","","4.43812370300293","4.4"
