"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Bob Feller","1003975","Indians","P","","320.1","7.63831520080566","7.8"
"Hank Greenberg","1004996","Tigers","LF","670","","7.71664142608643","7.7"
"Joe DiMaggio","1003311","Yankees","CF","572","","7.48219728469849","7.5"
"Johnny Mize","1009014","Cardinals","1B","666","","7.21400594711304","7.2"
"Ted Williams","1014040","Red Sox","LF","661","","6.68274164199829","6.7"
"Claude Passeau","1010046","Cubs","P","","280.2","5.99808025360107","6.6"
"Lou Boudreau","1001234","Indians","SS","706","","6.53786468505859","6.5"
"Lonny Frey","1004343","Reds","2B","663","","6.1503529548645","6.2"
"Arky Vaughan","1013377","Pirates","SS","689","","6.10986804962158","6.1"
"Joe Gordon","1004874","Yankees","2B","677","","6.10607719421387","6.1"
"Rudy York","1014354","Tigers","1B","685","","5.83842420578003","5.8"
"Charlie Keller","1006768","Yankees","RF/LF","609","","5.63017082214355","5.6"
"Jimmie Foxx","1004285","Red Sox","C/1B","618","","5.53175210952759","5.5"
"Frank McCormick","1008413","Reds","1B","676","","5.48748826980591","5.5"
"Bobo Newsom","1009546","Tigers","P","","264.0","5.55619287490845","5.5"
"Dolph Camilli","1001860","Dodgers","1B","606","","5.45467519760132","5.5"
"Luke Appling","1000284","White Sox","SS","639","","5.42782258987427","5.4"
"Stan Hack","1005183","Cubs","3B","686","","5.35742378234863","5.4"
"Paul Derringer","1003224","Reds","P","","296.2","5.48414945602417","5.2"
"Mel Ott","1009904","Giants","3B/RF","647","","5.01585817337036","5.0"
"Thornton Lee","1007468","White Sox","P","","228.0","4.33016347885132","4.9"
"Elbie Fletcher","1004150","Pirates","1B","641","","4.83002233505249","4.8"
"Billy Werber","1013783","Reds","3B","663","","4.669189453125","4.7"
"Hal Trosky","1013190","Indians","1B","608","","4.65430879592896","4.7"
"Johnny Rigney","1010961","White Sox","P","","280.2","4.40901803970337","4.5"
"Eddie Miller","1008892","Bees","SS","617","","4.38573455810547","4.4"
"Terry Moore","1009128","Cardinals","CF","585","","4.35337018966675","4.4"
"Barney McCosky","1008422","Tigers","CF","660","","4.33055782318115","4.3"
"Tommy Bridges","1001421","Tigers","P","","197.2","4.49487352371216","4.3"
"Dutch Leonard","1007533","Senators","P","","289.0","4.81549644470215","4.3"
"Harlond Clift","1002352","Browns","3B","631","","4.18769931793213","4.2"
"Larry French","1004338","Cubs","P","","246.0","4.06373119354248","4.1"
"Joe Cronin","1002796","Red Sox","SS","645","","4.11493349075317","4.1"
"Elden Auker","1000366","Browns","P","","263.2","3.75150156021118","4.1"
"Lon Warneke","1013637","Cardinals","P","","232.0","3.8797881603241","4.1"
