"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Jimmie Foxx","1004285","Athletics","1B","670","","9.87603378295898","9.9"
"Chuck Klein","1006991","Phillies","RF","667","","7.50278568267822","7.5"
"Joe Cronin","1002796","Senators","SS","696","","7.38293123245239","7.4"
"Charlie Gehringer","1004596","Tigers","2B","705","","7.26815748214722","7.3"
"Lou Gehrig","1004598","Yankees","1B","687","","7.15346908569336","7.2"
"Dizzy Dean","1003106","Cardinals","P","","293.0","6.92116498947144","7.0"
"Carl Hubbell","1006123","Giants","P","","308.2","6.81977987289429","6.9"
"Babe Ruth","1011327","Yankees","RF/LF","575","","6.71939134597778","6.8"
"Arky Vaughan","1013377","Pirates","SS","655","","6.53214263916016","6.5"
"Wally Berger","1000875","Braves","CF","574","","6.44253921508789","6.4"
"Mickey Cochrane","1002384","Athletics","C","542","","6.20430088043213","6.2"
"Lon Warneke","1013637","Cubs","P","","287.1","4.66931772232056","5.9"
"Pepper Martin","1008189","Cardinals","3B","669","","5.71030426025391","5.7"
"Mel Ott","1009904","Giants","RF","661","","5.44500637054443","5.4"
"Billy Rogell","1011128","Tigers","SS","675","","5.27776098251343","5.3"
"Al Simmons","1011978","White Sox","LF","648","","4.79777097702026","4.8"
"Ben Chapman","1002141","Yankees","RF/LF","651","","4.73523378372192","4.7"
"Alvin Crowder","1002820","Senators","P","","299.1","4.515944480896","4.6"
"Luke Appling","1000284","White Sox","SS","670","","4.54519748687744","4.5"
"Bill Dickey","1003271","Yankees","C","532","","4.54395437240601","4.5"
"Mel Harder","1005339","Indians","P","","253.0","4.53056478500366","4.5"
"Bump Hadley","1005186","Browns","P","","316.2","4.83678913116455","4.4"
"Buddy Myer","1009415","Senators","2B","601","","4.41067409515381","4.4"
"Red Ruffing","1011296","Yankees","P","","235.0","3.5997200012207","4.4"
"Paul Waner","1013597","Pirates","RF","694","","4.32307100296021","4.3"
"Spud Davis","1003078","Phillies","C","540","","4.25342559814453","4.3"
"Tony Lazzeri","1007422","Yankees","2B","602","","4.2290301322937","4.2"
"Larry French","1004338","Pirates","P","","291.1","4.47252416610718","4.2"
"Babe Herman","1005691","Cubs","RF","565","","4.11177539825439","4.1"
"Heinie Manush","1008089","Senators","LF","704","","4.06602811813354","4.1"
"Red Lucas","1007808","Reds","P","","219.2","2.49990344047546","4.0"
"Billy Jurges","1006653","Cubs","SS","526","","3.9505410194397","4.0"
"Ed Brandt","1001348","Braves","P","","287.2","2.93796682357788","3.9"
"Freddie Lindstrom","1007631","Pirates","CF","596","","3.92892503738403","3.9"
"Earl Averill","1000378","Indians","CF","658","","3.89783811569214","3.9"
"Ted Lyons","1007887","White Sox","P","","228.0","3.24550867080688","3.9"
"Bob Johnson","1006428","Athletics","LF","625","","3.8852424621582","3.9"
"Lefty Grove","1005099","Athletics","P","","275.1","4.74041128158569","3.9"
"Bill Terry","1012927","Giants","1B","524","","3.84425568580627","3.8"
"Paul Derringer","1003224","- - -","P","","248.0","4.03315901756287","3.8"
"Joe Medwick","1008719","Cardinals","LF","626","","3.78388786315918","3.8"
"Tommy Bridges","1001421","Tigers","P","","233.0","3.4587676525116","3.7"
"Fred Schulte","1011632","Senators","CF","623","","3.69620776176453","3.7"
"Joe Kuhel","1007202","Senators","1B","674","","3.69084191322327","3.7"
"Tex Carleton","1001953","Cardinals","P","","277.0","3.53538036346436","3.7"
"Wes Ferrell","1004010","Indians","P/LF","161","","0.974768996238708","3.6"
"Pinky Higgins","1005793","Athletics","3B","635","","3.58075141906738","3.6"
"Max Bishop","1000994","Athletics","2B","505","","3.50504517555237","3.5"
"Lloyd Brown","1001540","- - -","P","","202.1","2.68485337495804","3.5"
"Roy Johnson","1006498","Red Sox","RF","547","","3.46762275695801","3.5"
"Oral Hildebrand","1005804","Indians","P","","220.1","3.62878370285034","3.4"
"Johnny Vergez","1013413","Giants","3B","507","","3.41818952560425","3.4"
"Gordon Rhodes","1010885","Red Sox","P","","232.0","2.79843354225159","3.3"
"Hughie Critz","1002780","Giants","2B","605","","3.28819274902344","3.3"
"Randy Moore","1009124","Braves","RF","548","","3.28177118301392","3.3"
"Goose Goslin","1004893","Senators","RF","599","","3.28107118606567","3.3"
"Earl Whitehill","1013866","Senators","P","","270.0","3.77343463897705","3.3"
"Gabby Hartnett","1005458","Cubs","C","535","","3.25593400001526","3.3"
"Firpo Marberry","1008100","Tigers","P","","238.1","3.88792109489441","3.2"
"Ripper Collins","1002464","Cardinals","1B","542","","3.16330885887146","3.2"
"Bill Swift","1012787","Pirates","P","","218.1","2.8419713973999","3.1"
"Bill Hallahan","1005229","Cardinals","P","","244.1","3.14143514633179","3.1"
"Chick Hafey","1005191","Reds","CF/LF","612","","3.10506081581116","3.1"
"Billy Herman","1005692","Cubs","2B","681","","3.08069086074829","3.1"
"Evar Swanson","1012760","White Sox","RF","650","","3.0767776966095","3.1"
"Riggs Stephenson","1012500","Cubs","LF","388","","3.05898380279541","3.1"
"Van Mungo","1009321","Dodgers","P","","248.0","3.12366271018982","3.0"
"Dusty Cooke","1002568","Red Sox","RF/CF/LF","531","","3.02903628349304","3.0"
"Roy Parmelee","1010016","Giants","P","","218.1","2.55875897407532","3.0"
"Danny Taylor","1012865","Dodgers","CF","410","","2.8835780620575","2.9"
"George Blaeholder","1001025","Browns","P","","255.2","2.87294912338257","2.9"
"Frankie Frisch","1004364","Cardinals","2B","646","","2.86747026443481","2.9"
"Gus Suhr","1012674","Pirates","1B","655","","2.86711168289185","2.9"
"Hank Greenberg","1004996","Tigers","1B","498","","2.83254551887512","2.8"
"Guy Bush","1001752","Cubs","P","","259.0","2.95786333084106","2.8"
"Clint Brown","1001504","Indians","P","","185.0","3.13878846168518","2.8"
"Pie Traynor","1013165","Pirates","3B","676","","2.78328990936279","2.8"
"Sam West","1013813","Browns","CF","582","","2.77004098892212","2.8"
"Rick Ferrell","1004007","- - -","C","580","","2.74914690852165","2.7"
"Hal Schumacher","1011648","Giants","P","","258.2","2.62501168251038","2.7"
"Boom-Boom Beck","1000738","Dodgers","P","","257.0","2.71497440338135","2.7"
"Ed Wells","1013766","Browns","P","","203.2","2.79544138908386","2.7"
"Schoolboy Rowe","1011259","Tigers","P","","123.1","2.69475245475769","2.7"
"Lefty O'Doul","1009734","- - -","RF/LF","436","","2.66693660616875","2.7"
"Roy Mahaffey","1007981","Athletics","P","","179.1","2.63658547401428","2.6"
"George Pipgras","1010363","- - -","P","","161.1","2.70887559652328","2.6"
"Carl Fischer","1004067","Tigers","P","","182.2","2.87541151046753","2.5"
"Lefty Gomez","1004821","Yankees","P","","234.2","2.88324332237244","2.5"
"Tony Piet","1010342","Pirates","2B","397","","2.45097851753235","2.5"
"Earle Combs","1002478","Yankees","CF","468","","2.42326641082764","2.4"
"Al Lopez","1007751","Dodgers","C","403","","2.40662622451782","2.4"
"Wes Schulmerich","1011646","- - -","LF","494","","2.40015811473131","2.4"
"Buck Jordan","1006605","Braves","1B","643","","2.3675799369812","2.4"
