"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Babe Ruth","1011327","Yankees","RF/LF","684","","10.5888757705688","10.6"
"Lou Gehrig","1004598","Yankees","1B","677","","9.67916774749756","9.7"
"Rogers Hornsby","1006030","Braves","2B","619","","9.02086067199707","9.0"
"Goose Goslin","1004893","Senators","LF","527","","7.31938600540161","7.3"
"Burleigh Grimes","1005061","Pirates","P","","330.2","6.15097141265869","7.3"
"Dazzy Vance","1013342","Robins","P","","280.1","7.04293584823608","7.2"
"Paul Waner","1013597","Pirates","RF","697","","7.09994411468506","7.1"
"Heinie Manush","1008089","Browns","LF","697","","6.93460655212402","6.9"
"Freddie Lindstrom","1007631","Giants","3B","687","","6.82766008377075","6.8"
"Lefty Grove","1005099","Athletics","P","","261.2","6.61981344223022","6.8"
"Jim Bottomley","1001228","Cardinals","1B","667","","5.85649061203003","5.9"
"Red Ruffing","1011296","Red Sox","P","","289.1","4.16788673400879","5.6"
"Travis Jackson","1006314","Giants","SS","626","","5.59072542190552","5.6"
"Hack Wilson","1014083","Cubs","CF","623","","5.53805923461914","5.5"
"Chick Hafey","1005191","Cardinals","LF","584","","5.42936706542969","5.4"
"Max Bishop","1000994","Athletics","2B","586","","4.96010255813599","5.0"
"Joe Sewell","1011766","Indians","SS","678","","4.8230152130127","4.8"
"Jimmie Foxx","1004285","Athletics","1B/3B","473","","4.73935651779175","4.7"
"Del Bissonette","1000997","Robins","1B","669","","4.71976280212402","4.7"
"George Pipgras","1010363","Yankees","P","","300.2","5.02949571609497","4.7"
"Tommy Thomas","1012996","White Sox","P","","283.0","4.2313985824585","4.7"
"Tony Lazzeri","1007422","Yankees","2B","463","","4.63661289215088","4.6"
"Eppa Rixey","1011008","Reds","P","","291.1","4.83774757385254","4.6"
"Pete Alexander","1000128","Cardinals","P","","243.2","3.93056535720825","4.5"
"George Uhle","1013266","Indians","P","","214.1","3.57245492935181","4.5"
"Earle Combs","1002478","Yankees","CF","709","","4.50525188446045","4.5"
"Frankie Frisch","1004364","Cardinals","2B","631","","4.48429346084595","4.5"
"Al Simmons","1011978","Athletics","LF","509","","4.47854948043823","4.5"
"Gabby Hartnett","1005458","Cubs","C","464","","4.42803287506104","4.4"
"Bill Terry","1012927","Giants","1B","649","","4.37965202331543","4.4"
"Lu Blue","1001093","Browns","1B","678","","4.37315511703491","4.4"
"Joe Shaute","1011813","Indians","P","","253.2","3.853107213974","4.3"
"Larry Benton","1000855","Giants","P","","310.1","4.90930700302124","4.3"
"Lance Richbourg","1010921","Braves","RF","685","","4.07273149490356","4.1"
"Mel Ott","1009904","Giants","RF","499","","4.0703330039978","4.1"
"Charlie Gehringer","1004596","Tigers","2B","691","","4.03802633285522","4.0"
"Dolly Gray","1004969","Browns","P","","262.2","4.1700496673584","4.0"
"Riggs Stephenson","1012500","Cubs","LF","591","","3.96645164489746","4.0"
"Harvey Hendrick","1005643","Robins","3B","493","","3.93737006187439","3.9"
"Shanty Hogan","1005924","Giants","C","470","","3.91529965400696","3.9"
"Ossie Bluege","1001090","Senators","3B","588","","3.89567804336548","3.9"
"Taylor Douthit","1003438","Cardinals","CF","752","","3.80784749984741","3.8"
"Herb Pennock","1010161","Yankees","P","","211.0","3.86095190048218","3.8"
"Jack Quinn","1010605","Athletics","P","","211.1","4.06823205947876","3.7"
"Pie Traynor","1013165","Pirates","3B","640","","3.74398469924927","3.7"
"Bill Sherdel","1011869","Cardinals","P","","248.2","3.27852630615234","3.7"
"Harry Heilmann","1005590","Tigers","RF","633","","3.69893646240234","3.7"
"Mickey Cochrane","1002384","Athletics","C","568","","3.69651293754578","3.7"
"Willie Kamm","1006683","White Sox","3B","655","","3.67394733428955","3.7"
"Garland Braxton","1001368","Senators","P","","218.1","4.07073640823364","3.7"
"Sam Jones","1006589","Senators","P","","224.2","2.8729567527771","3.6"
"Watty Clark","1002315","Robins","P","","194.2","3.94917559623718","3.6"
"Pat Malone","1008044","Cubs","P","","250.2","3.64521384239197","3.5"
"Joe Judge","1006644","Senators","1B","646","","3.53562712669373","3.5"
"Ed Morris","1009205","Red Sox","P","","257.2","3.86185598373413","3.5"
"Buddy Myer","1009415","Red Sox","3B","619","","3.47551274299622","3.5"
"George Grantham","1004947","Pirates","1B","522","","3.45037055015564","3.5"
"Sheriff Blake","1001038","Cubs","P","","240.2","3.53105592727661","3.4"
"Babe Herman","1005691","Robins","RF","542","","3.39612412452698","3.4"
"Kiki Cuyler","1002914","Cubs","RF","581","","3.38352417945862","3.4"
"Charley Root","1011188","Cubs","P","","237.0","3.56048703193665","3.4"
"Freddie Fitzsimmons","1004122","Giants","P","","261.1","3.41234445571899","3.3"
"Bing Miller","1008871","Athletics","RF/CF","564","","3.31918144226074","3.3"
"Red Barnes","1000570","Senators","CF","485","","3.30427813529968","3.3"
"Alvin Crowder","1002820","Browns","P","","244.0","3.39040589332581","3.2"
"Alex Metzler","1008814","White Sox","RF/CF/LF","567","","3.10294508934021","3.1"
"Art Nehf","1009485","Cubs","P","","176.2","2.88603138923645","3.1"
"Rube Bressler","1001398","Robins","LF","609","","2.99530291557312","3.0"
"Sam Rice","1010900","Senators","RF","681","","2.98319959640503","3.0"
"Rube Walberg","1013501","Athletics","P","","235.2","2.86208772659302","3.0"
"George Harper","1005378","- - -","RF","408","","2.93122673034668","2.9"
"Bump Hadley","1005186","Senators","P","","231.2","2.62490320205688","2.9"
"Hughie Critz","1002780","Reds","2B","698","","2.85619831085205","2.9"
"Earl Whitehill","1013866","Tigers","P","","196.1","2.90588140487671","2.8"
"Jesse Haines","1005209","Cardinals","P","","240.1","3.05477857589722","2.8"
"Wally Schang","1011521","Browns","C","325","","2.79480814933777","2.8"
"Woody English","1003785","Cubs","SS","522","","2.73814415931702","2.7"
"Carmen Hill","1005809","Pirates","P","","237.0","2.6212100982666","2.7"
"Ray Kolp","1007088","Reds","P","","209.0","2.44475507736206","2.7"
"Waite Hoyt","1006115","Yankees","P","","273.0","2.42941474914551","2.7"
"Jack Russell","1011313","Red Sox","P","","201.1","2.55886220932007","2.6"
