"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Babe Ruth","1011327","Yankees","LF","693","","13.8730716705322","13.7"
"Rogers Hornsby","1006030","Cardinals","2B","674","","11.1614503860474","11.2"
"Dave Bancroft","1000503","Giants","SS","698","","7.56175327301025","7.6"
"Frankie Frisch","1004364","Giants","2B/3B","687","","7.16075134277344","7.2"
"Harry Heilmann","1005590","Tigers","RF","672","","6.83084583282471","6.8"
"Ty Cobb","1002378","Tigers","CF","581","","6.63624715805054","6.6"
"Tris Speaker","1012309","Indians","CF","588","","6.30158424377441","6.3"
"Sam Jones","1006589","Red Sox","P","","298.2","5.67906475067139","6.3"
"Carl Mays","1008313","Yankees","P","","336.2","4.59990978240967","6.0"
"George Sisler","1012021","Browns","1B","635","","5.73588418960571","5.7"
"Burleigh Grimes","1005061","Robins","P","","302.1","5.43512916564941","5.6"
"Wilbur Cooper","1002602","Pirates","P","","327.0","5.22814702987671","5.6"
"Ken Williams","1014012","Browns","LF","646","","5.48617887496948","5.5"
"Urban Shocker","1011918","Browns","P","","326.2","4.7398886680603","5.5"
"Bobby Veach","1013388","Tigers","LF","688","","5.30146598815918","5.3"
"Red Faber","1003889","White Sox","P","","330.2","5.55671310424805","5.3"
"Austin McHenry","1008564","Cardinals","LF","628","","5.09121084213257","5.1"
"Stan Coveleski","1002682","Indians","P","","315.0","5.80055904388428","5.1"
"Walter Johnson","1006511","Senators","P","","264.0","4.51003837585449","5.0"
"Waite Hoyt","1006115","Yankees","P","","282.1","5.20823907852173","5.0"
"Pete Alexander","1000128","Cubs","P","","252.0","4.2093391418457","4.8"
"Max Carey","1001944","Pirates","CF","625","","4.48643350601196","4.5"
"Joe Sewell","1011766","Indians","SS","683","","4.46094131469727","4.5"
"Jack Fournier","1004264","Cardinals","1B","661","","4.44837808609009","4.4"
"Rabbit Maranville","1008099","Pirates","SS","685","","4.39527463912964","4.4"
"Bob Meusel","1008817","Yankees","RF","646","","4.3629355430603","4.4"
