"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Honus Wagner","1013485","Pirates","SS","616","","10.7812528610229","10.8"
"Cy Seymour","1011777","Reds","CF","643","","8.65110778808594","8.7"
"Christy Mathewson","1008235","Giants","P","","338.2","7.43323278427124","8.4"
"Cy Young","1014369","Americans","P","","320.2","7.96303033828735","7.9"
"Mike Donlin","1003380","Giants","CF","676","","7.39818477630615","7.4"
"Rube Waddell","1013467","Athletics","P","","328.2","6.9754376411438","6.9"
"George Davis","1003049","White Sox","SS","654","","6.85571432113647","6.9"
"Frank Chance","1002131","Cubs","1B","502","","6.31975698471069","6.3"
"Eddie Plank","1010385","Athletics","P","","346.2","5.72355794906616","6.3"
"Roy Thomas","1012992","Phillies","CF","675","","5.78167247772217","5.8"
"Elmer Flick","1004158","Naps","RF","573","","5.66650247573853","5.7"
"Bill Dahlen","1002924","Giants","SS","601","","5.6625337600708","5.7"
"Harry Davis","1003053","Athletics","1B","657","","5.62787961959839","5.6"
"Sherry Magee","1007965","Phillies","LF","669","","5.49230289459229","5.5"
"John Titus","1013085","Phillies","RF","635","","5.47051763534546","5.5"
"Bob Ewing","1003880","Reds","P","","311.2","5.50070762634277","5.4"
"Dan McGann","1008501","Giants","1B","584","","5.34319591522217","5.3"
"Jack Chesbro","1002179","Highlanders","P","","303.1","5.08809471130371","5.3"
"Deacon Phillippe","1010287","Pirates","P","","279.0","5.60668659210205","5.0"
"Sam Crawford","1002748","Tigers","1B/RF","631","","4.9362907409668","4.9"
"George Stone","1012564","Browns","LF","694","","4.92688846588135","4.9"
"Topsy Hartsel","1005464","Athletics","LF","674","","4.84024477005005","4.8"
"Danny Murphy","1009352","Athletics","2B","608","","4.83361721038818","4.8"
"Bill Bradley","1001304","Naps","3B","604","","4.68210029602051","4.7"
"Jiggs Donahue","1003370","White Sox","1B","608","","4.67101192474365","4.7"
"Irv Young","1014380","Beaneaters","P","","378.0","5.64561700820923","4.6"
"Joe Tinker","1013075","Cubs","SS","611","","4.56803321838379","4.6"
"Miller Huggins","1006148","Reds","2B","683","","4.52180671691895","4.5"
"Joe McGinnity","1008527","Giants","P","","320.1","3.85486078262329","4.5"
"Fielder Jones","1006555","White Sox","CF","661","","4.48080778121948","4.5"
"Red Ames","1000210","Giants","P","","262.2","4.68213510513306","4.4"
"Bobby Wallace","1013542","Browns","SS","641","","4.40374994277954","4.4"
"Art Devlin","1003248","Giants","3B","616","","4.38274383544922","4.4"
"Jimmy Sheckard","1011843","Superbas","LF","563","","4.12098836898804","4.1"
"Fred Clarke","1002280","Pirates","LF","604","","4.08246755599976","4.1"
"Harry Bay","1000698","Naps","CF","623","","4.05926561355591","4.1"
"George Winter","1014145","Americans","P","","264.1","3.45985317230225","4.1"
"Addie Joss","1006630","Naps","P","","286.0","3.83969211578369","4.0"
"Sam Mertes","1008794","Giants","LF","627","","4.01576709747314","4.0"
"Jimmy Collins","1002455","Americans","3B","558","","4.00816869735718","4.0"
"Fred Tenney","1012916","Beaneaters","1B","632","","3.89524126052856","3.9"
