"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Eddie Smith","1012132","- - -","P","","180.1","1.6190899387002","1.5"
"Boom-Boom Beck","1000738","Phillies","P","","182.2","1.90602171421051","1.5"
"Bob Harris","1005400","- - -","P","","144.0","1.45947466045618","1.5"
"Dizzy Dean","1003106","Cubs","P","","96.1","1.63163578510284","1.5"
"Chet Laabs","1007229","- - -","CF","374","","1.49923405796289","1.5"
"Chuck Klein","1006991","- - -","RF/LF","361","","1.48137320205569","1.5"
"Leo Durocher","1003596","Dodgers","SS","421","","1.46242773532867","1.5"
"Pinky May","1008309","Phillies","3B","531","","1.45653927326202","1.5"
"Larry Rosenthal","1011211","White Sox","RF","387","","1.44770073890686","1.4"
"Al Lopez","1007751","Bees","C","463","","1.44387066364288","1.4"
"Hersh Martin","1008169","Phillies","CF","442","","1.42574191093445","1.4"
"Milt Shoffner","1011920","- - -","P","","170.0","1.52237035892904","1.4"
"Bobby Estalella","1003837","Senators","LF","324","","1.38695859909058","1.4"
"Buddy Hassett","1005478","Bees","1B","638","","1.37935376167297","1.4"
"Alex Carrasquel","1001983","Senators","P","","159.1","1.30211091041565","1.4"
"Babe Phelps","1010275","Dodgers","C","356","","1.33258879184723","1.3"
"Bill Beckmann","1000755","Athletics","P","","155.1","1.18879103660583","1.3"
"Benny McCoy","1008425","Tigers","2B/SS","227","","1.29452884197235","1.3"
"Charlie Gelbert","1004607","Senators","3B/SS","222","","1.28288221359253","1.3"
"Stu Martin","1008198","Cardinals","2B","472","","1.27712917327881","1.3"
"Dixie Walker","1013512","- - -","CF","429","","1.25970733165741","1.3"
"Willard Hershberger","1005742","Reds","C","195","","1.25881636142731","1.3"
"Earle Brucker","1001576","Athletics","C","199","","1.25760900974274","1.3"
"Syl Johnson","1006505","Phillies","P","","111.0","1.37602460384369","1.2"
"Hank Majeski","1008006","Bees","3B","394","","1.2463926076889","1.2"
"Odell Hale","1005224","Indians","2B","286","","1.24284934997559","1.2"
"Bob Elliott","1003733","Pirates","CF","140","","1.24203526973724","1.2"
"Joe Sullivan","1012701","Bees","P","","113.2","0.830901205539703","1.2"
"Rip Sewell","1011768","Pirates","P","","176.1","1.1117399930954","1.2"
"Oral Hildebrand","1005804","Yankees","P","","126.2","1.31663358211517","1.2"
"Bill Trotter","1013193","Browns","P","","156.2","1.31873178482056","1.2"
"Alex Kampouris","1006685","Giants","2B","238","","1.17495012283325","1.2"
"Wally Moses","1009244","Athletics","RF","486","","1.17113971710205","1.2"
"Jim Turner","1013229","Bees","P","","157.2","0.932567119598389","1.2"
"Woody Rich","1010933","Red Sox","P","","77.0","1.0749214887619","1.1"
"Tom Sunkel","1012727","Cardinals","P","","85.1","0.841433048248291","1.1"
"Jim Bagby","1000412","Red Sox","P","","80.0","0.758250594139099","1.1"
"Spud Davis","1003078","Phillies","C","234","","1.07414662837982","1.1"
"Fern Bell","1000804","Pirates","CF","309","","1.07028746604919","1.1"
"Clint Brown","1001504","White Sox","P","","118.1","0.901866018772125","1.0"
"Steve Sundra","1012726","Yankees","P","","120.2","0.643729388713837","1.0"
"Billy Sullivan","1012684","Browns","RF/LF","374","","1.00977623462677","1.0"
"George Caster","1002055","Athletics","P","","136.0","1.11250972747803","1.0"
"Wally Berger","1000875","Reds","CF/LF","374","","0.990185737609863","1.0"
"Max Butcher","1001763","- - -","P","","191.0","1.39462266117334","1.0"
"Bill Nicholson","1009554","Cubs","RF","243","","0.978318929672241","1.0"
"Danny MacFayden","1007904","Bees","P","","191.2","1.08299899101257","1.0"
"Oscar Grimes","1005064","Indians","1B/2B/SS","432","","0.965869665145874","1.0"
"Pete Fox","1004283","Tigers","RF","561","","0.954330265522003","1.0"
"Joe Heving","1005758","Red Sox","P","","107.0","1.0719907283783","0.9"
"Lee Handley","1005300","Pirates","3B","421","","0.944109380245209","0.9"
"Mickey Owen","1009919","Cardinals","C","402","","0.937063336372375","0.9"
"Johnny Hudson","1006137","Dodgers","2B/SS","379","","0.933713495731354","0.9"
"Bump Hadley","1005186","Yankees","P","","154.0","0.967412650585175","0.9"
"Harry Craft","1002718","Reds","CF","537","","0.927322745323181","0.9"
"Lou Boudreau","1001234","Indians","SS","256","","0.915097117424011","0.9"
"Max Lanier","1007325","Cardinals","P","","37.2","0.816421627998352","0.9"
"Al Simmons","1011978","- - -","LF","381","","0.900493010878563","0.9"
"Jack Kramer","1007137","Browns","P","","211.2","0.997985064983368","0.9"
"Lynn Nelson","1009505","Athletics","P","","197.2","1.05424833297729","0.9"
"Al Hollingsworth","1005955","- - -","P","","87.1","1.07694110274315","0.8"
"Heinie Mueller","1009281","Phillies","2B","380","","0.836538851261139","0.8"
"Earl Averill","1000378","- - -","LF","425","","0.825325421988964","0.8"
"Kirby Higbe","1005782","- - -","P","","210.0","1.0644772797823","0.8"
"Harry Kelley","1006773","Senators","P","","53.2","0.711951911449432","0.8"
"Jimmy Bloodworth","1001084","Senators","2B","334","","0.793168663978577","0.8"
"Bill Dietrich","1003289","White Sox","P","","127.2","0.516101479530334","0.8"
"Cotton Pippen","1010364","- - -","P","","132.2","0.972374632954597","0.8"
"Rick Ferrell","1004007","Senators","C","323","","0.751736879348755","0.8"
"Mike Tresh","1013178","White Sox","C","430","","0.74531364440918","0.7"
"Ollie Bejma","1000785","White Sox","2B","354","","0.743033468723297","0.7"
"Pep Young","1014387","Pirates","2B","327","","0.73924195766449","0.7"
"Roxie Lawson","1007406","- - -","P","","162.0","0.958716422319412","0.7"
"Clyde Shoun","1011934","Cardinals","P","","103.0","0.882477164268494","0.7"
"Rabbit Warstler","1013643","Bees","2B/SS","370","","0.724392116069794","0.7"
"Gibby Brack","1001294","Phillies","1B/RF","300","","0.716996192932129","0.7"
"Johnny Rizzo","1011009","Pirates","LF","384","","0.708371341228485","0.7"
"Fred Hutchinson","1006238","Tigers","P","","84.2","0.263148367404938","0.7"
"Bill McGee","1008507","Cardinals","P","","156.0","1.00710594654083","0.7"
"Red Evans","1003868","Dodgers","P","","64.1","0.555256724357605","0.7"
"Tony Lazzeri","1007422","- - -","2B/3B","102","","0.674892544746399","0.7"
"Van Mungo","1009321","Dodgers","P","","77.1","0.455293238162994","0.7"
"Johnny Marcum","1008103","- - -","P","","137.2","-0.144154503941536","0.6"
"Johnny Vander Meer","1013350","Reds","P","","129.0","0.778258502483368","0.6"
"Dick Siebert","1011948","Athletics","1B","433","","0.546669960021973","0.5"
"Al Todd","1013094","Dodgers","C","265","","0.540484726428986","0.5"
"Frankie Pytlak","1010585","Indians","C","210","","0.509377658367157","0.5"
"Johnny Murphy","1009368","Yankees","P","","61.1","0.417149156332016","0.5"
"Sam Chapman","1002152","Athletics","CF","554","","0.496762961149216","0.5"
"Emil Bildilli","1000965","Browns","P","","19.0","0.556713700294495","0.5"
"Jumbo Brown","1001533","Giants","P","","56.1","0.318677991628647","0.5"
"Burgess Whitehead","1013856","Giants","2B","370","","0.461459845304489","0.5"
"Dick Bartell","1000621","Cubs","SS","395","","0.453238010406494","0.5"
"Johnny Niggeling","1009596","Reds","P","","40.1","0.486642956733704","0.5"
"Johnny Gee","1004594","Pirates","P","","19.2","0.506881833076477","0.4"
"Doc Cramer","1002727","Red Sox","CF","642","","0.441299229860306","0.4"
"Tommy Thompson","1013029","- - -","RF","114","","0.439861532300711","0.4"
"Oad Swigart","1012790","Pirates","P","","24.1","0.415709376335144","0.4"
"Pinky Higgins","1005793","Tigers","3B","561","","0.427032887935638","0.4"
"Mel Mazzera","1008317","Browns","RF/LF","123","","0.414696753025055","0.4"
"Gene Lillard","1007605","Cubs","P","","55.0","0.254452377557755","0.4"
"Whitey Moore","1009131","Reds","P","","187.2","0.903366148471832","0.4"
"Buddy Rosar","1011194","Yankees","C","121","","0.374520808458328","0.4"
"Cy Blanton","1001055","Pirates","P","","42.0","0.285119146108627","0.4"
"Sam Page","1009956","Athletics","P","","22.0","0.21048167347908","0.4"
"Vern Kennedy","1006851","- - -","P","","212.2","0.639794189482927","0.4"
"Johnny Peacock","1010098","Red Sox","C","312","","0.356156378984451","0.4"
"Jack Bolling","1001148","Phillies","1B","222","","0.347941070795059","0.3"
"Phil Masi","1008212","Bees","C","124","","0.347002983093262","0.3"
"Buck Ross","1011224","Athletics","P","","174.0","0.418691992759705","0.3"
"Babe Young","1014363","Giants","1B","84","","0.343055069446564","0.3"
"George Gill","1004719","- - -","P","","103.2","0.568612977862358","0.3"
"Dick Errickson","1003815","Bees","P","","128.1","0.27728146314621","0.3"
"Joe Callahan","1001843","Bees","P","","17.1","0.35035252571106","0.3"
"Joe Glenn","1004782","Browns","C","320","","0.315313309431076","0.3"
"Vic Frazier","1004307","White Sox","P","","23.2","0.282434374094009","0.3"
"Bill Lefebvre","1007472","Red Sox","P","","26.1","0.183540910482407","0.3"
"Roy Weatherly","1013692","Indians","CF/LF","344","","0.298548698425293","0.3"
"Bobby Mattick","1008260","Cubs","SS","189","","0.29617777466774","0.3"
"Charlie Wagner","1013480","Red Sox","P","","38.1","0.468260020017624","0.3"
"Jimmy Ripple","1010983","- - -","RF/LF","256","","0.275990724563599","0.3"
"Fred Sington","1012012","Dodgers","RF/LF","99","","0.275439977645874","0.3"
"Steve Mesner","1008798","Cubs","SS","48","","0.275144159793854","0.3"
"Lefty Mills","1008959","Browns","P","","144.1","0.124304503202438","0.3"
"Jennings Poindexter","1010413","Phillies","P","","30.1","0.287797063589096","0.3"
"Joe Vosmik","1013456","Red Sox","LF","640","","0.240106448531151","0.2"
"Pete Appleton","1000283","Senators","P","","102.2","0.312199205160141","0.2"
"Chet Ross","1011225","Bees","RF","33","","0.228435024619102","0.2"
"Lee Grissom","1005073","Reds","P","","153.2","0.509527266025543","0.2"
"Gene Desautels","1003227","Red Sox","C","269","","0.227136343717575","0.2"
"Jim Shilling","1011897","- - -","2B","140","","0.225590571761131","0.2"
"Dick Coffman","1002391","Giants","P","","38.0","0.292436927556992","0.2"
"Lou Chiozza","1002194","Giants","3B","153","","0.21900500357151","0.2"
"Spud Chandler","1002133","Yankees","P","","19.0","0.090739794075489","0.2"
"Early Wynn","1014309","Senators","P","","20.1","0.204824700951576","0.2"
"Joe Gallagher","1004455","- - -","RF/LF","337","","0.211547650396824","0.2"
"Jo-Jo Moore","1009117","Giants","LF","612","","0.209937989711761","0.2"
"Ed Leip","1007497","Senators","2B","35","","0.206392243504524","0.2"
"Art Parks","1010012","Dodgers","RF/LF","272","","0.203238129615784","0.2"
"Paul Dean","1003110","Cardinals","P","","43.0","0.285975724458694","0.2"
"Al Evans","1003857","Senators","C","26","","0.186050534248352","0.2"
"Elmer Burkart","1001673","Phillies","P","","8.1","0.093519538640976","0.2"
"Johnny Cooney","1002588","Bees","CF","402","","0.171886965632439","0.2"
"Ken Heintzelman","1005596","Pirates","P","","35.2","0.145617887377739","0.2"
"Manny Salvo","1011391","Giants","P","","136.0","0.416235953569412","0.2"
"Le Grant Scott","1011687","Phillies","RF","260","","0.160903513431549","0.2"
"Hal Schumacher","1011648","Giants","P","","181.2","0.637316703796387","0.2"
"Skeeter Scalzi","1011488","Giants","SS","21","","0.154961258172989","0.2"
"Carl Doyle","1003457","Dodgers","P","","17.2","0.143695876002312","0.2"
"Bill Crouch","1002814","Dodgers","P","","38.1","0.231400400400162","0.2"
"Bill Cox","1002691","Browns","P","","9.1","0.169592097401619","0.2"
"Goody Rosen","1011209","Dodgers","CF","208","","0.148561522364616","0.1"
"Hugh Mulcahy","1009289","Phillies","P","","225.2","0.477560788393021","0.1"
"Les Powers","1010501","Phillies","1B","60","","0.146430432796478","0.1"
"Eddie Joost","1006604","Reds","2B","165","","0.139759376645088","0.1"
"Bill Lillard","1007604","Athletics","SS","23","","0.138310879468918","0.1"
"Loy Hanning","1005321","Browns","P","","10.0","0.156502887606621","0.1"
"Jack Russell","1011313","Cubs","P","","68.2","0.416198521852493","0.1"
"George Barnicle","1000582","Bees","P","","18.1","0.206271931529045","0.1"
"Jake Early","1003632","Senators","C","91","","0.12053494900465","0.1"
"Al Glossop","1004787","Giants","2B","37","","0.116784855723381","0.1"
"Pep Rambert","1010665","Pirates","P","","3.2","0.109471157193184","0.1"
"Johnny Hopp","1006022","Cardinals","1B","5","","0.101275861263275","0.1"
"Johnny Gerlach","1004635","White Sox","3B","2","","0.097889319062233","0.1"
"Joe Schultz","1011641","Pirates","C","16","","0.0928346365690231","0.1"
"Lyn Lary","1007365","- - -","SS","144","","0.0922622941434383","0.1"
"Hal Newhouser","1009535","Tigers","P","","5.0","0.108580403029919","0.1"
"Hank Johnson","1006461","Reds","P","","31.1","0.026251083239913","0.1"
"Johnny Welaj","1013749","Senators","RF/CF","219","","0.074158601462841","0.1"
"Monte Weaver","1013702","Red Sox","P","","20.1","0.14273165166378","0.1"
"Bucky Jacobs","1006319","Senators","P","","3.0","0.0690054446458817","0.1"
"George Susce","1012730","Pirates","C","89","","0.0687254071235657","0.1"
"Boze Berger","1000868","Red Sox","3B/SS","33","","0.0651798397302628","0.1"
"Tom Gorman","1004885","Giants","P","","5.0","0.0820521712303162","0.1"
"Chris Hartje","1005447","Dodgers","C","17","","0.0611239299178123","0.1"
"Frank Barrett","1000595","Cardinals","P","","1.2","0.0598783381283283","0.1"
"Jim Weaver","1013699","Reds","P","","3.0","0.0727806314826012","0.1"
"Oliver Hill","1005832","Bees","PH/PR","2","","0.0555818229913712","0.1"
"Bill Clemensen","1002331","Pirates","P","","27.0","-0.0192996077239513","0.1"
"George Jeffcoat","1006376","Dodgers","P","","2.0","0.0528480783104897","0.1"
"Murry Dickson","1003282","Cardinals","P","","3.2","0.0703910887241364","0.1"
"Bill Zuber","1014460","Indians","P","","31.2","0.00965341180562973","0.1"
"Moe Berg","1000880","Red Sox","C","35","","0.0473236218094826","0.0"
"Fred Johnson","1006457","Browns","P","","14.0","0.132755100727081","0.0"
"Gene Schott","1011607","- - -","P","","11.0","-0.0574704594910145","0.0"
"Red Barrett","1000600","Reds","P","","5.1","0.0559991113841534","0.0"
"Ken Raffensberger","1010646","Cardinals","P","","1.0","0.0375697612762451","0.0"
"Bob Repass","1010839","Cardinals","2B","6","","0.0332874804735184","0.0"
"Roy Cullenbine","1002861","Tigers","RF/LF","214","","0.0320398956537247","0.0"
"Les McCrabb","1008426","Athletics","P","","35.2","0.299391031265259","0.0"
"Phil Cavarretta","1002093","Cubs","1B","59","","0.0311709046363831","0.0"
"Russ Van Atta","1013337","Browns","P","","7.0","0.0658224746584892","0.0"
"Lou Fette","1004018","Bees","P","","146.0","0.590362250804901","0.0"
"Maurice Van Robays","1013361","Pirates","LF","112","","0.027183523401618","0.0"
"Joe Kracher","1007131","Phillies","C","7","","0.0261820293962955","0.0"
"Elmer Riddle","1010946","Reds","P","","2.0","0.0253243371844292","0.0"
"Roy Weir","1013742","Bees","P","","2.2","0.0410233251750469","0.0"
"Slick Castleman","1002075","Giants","P","","33.2","-0.0486124567687511","0.0"
"Vallie Eaves","1003652","White Sox","P","","11.2","-0.01681237667799","0.0"
"Eddie Lake","1007260","Cardinals","SS","5","","0.0196638535708189","0.0"
"Dixie Parsons","1010029","Tigers","C","2","","0.0186421629041433","0.0"
"Lou Thuman","1013049","Senators","P","","4.0","0.0168330762535334","0.0"
"Johnny Lanning","1007328","Bees","P","","129.0","0.209465444087982","0.0"
"Nate Andrews","1000259","Cardinals","P","","16.0","0.0479172728955746","0.0"
"Art Jorgens","1006621","Yankees","C","0","","0.00596874998882413","0.0"
"Jimmie Wilson","1014088","Reds","C","4","","0.00549258990213275","0.0"
"Len Gabrielson","1004418","Phillies","1B","20","","0.00546973617747426","0.0"
"Pete Naktenis","1009443","Reds","P","","4.0","0.0043199947103858","0.0"
"Vern Olsen","1009790","Cubs","P","","7.2","-0.0608207769691944","0.0"
"Bob McNamara","1008657","Athletics","3B","10","","0.00363911432214081","0.0"
"Harry O'Neill","1009810","Athletics","C","0","","0.00298437499441206","0.0"
"Russ Bauers","1000681","Pirates","P","","53.2","0.0341329053044319","0.0"
"Mike Palagyi","1009966","Senators","P","","0.0","0","0.0"
"Johnny Echols","1003657","Cardinals","PH/PR","0","","0","0.0"
"Dave Smith","1012116","Athletics","P","","0.0","0","0.0"
"Jim Schelle","1011545","Athletics","P","","0.0","0","0.0"
"Bill Brubaker","1001571","Pirates","2B/3B","380","","-0.00353818153962493","0.0"
"Bob Neighbors","1009489","Browns","SS","11","","-0.012693390250206","0.0"
"Lou Finney","1004059","- - -","1B/CF","302","","-0.0151888728141785","0.0"
"Tom Earley","1003629","Bees","P","","40.0","-0.0724590644240379","0.0"
"Marv Breuer","1001403","Yankees","P","","1.0","-0.0166945829987526","0.0"
"Art Jacobs","1006315","Reds","P","","1.0","-0.0213211588561535","0.0"
"Hy Vandenberg","1013349","Giants","P","","6.1","0.0108409877866507","0.0"
"Bill Knickerbocker","1007037","Yankees","2B/SS","13","","-0.0240412745624781","0.0"
"Bennie Warren","1013639","Phillies","C","65","","-0.024456487968564","0.0"
"Buster Adams","1000047","Cardinals","PH/PR","1","","-0.0245554186403751","0.0"
"Clay Bryant","1001603","Cubs","P","","31.1","0.0305292848497629","0.0"
"Fabian Gaffke","1004424","Red Sox","PH/PR","1","","-0.0251522492617369","0.0"
"Eddie Silber","1011967","Browns","PH/PR","1","","-0.0252270922064781","0.0"
"Otto Huber","1006126","Bees","2B/3B","23","","-0.026792299002409","0.0"
"Lefty Sullivan","1012704","Indians","P","","12.2","0.025502871721983","0.0"
"Jake Wade","1013472","- - -","P","","64.0","0.280198693275452","0.0"
"Dario Lodigiani","1007697","Athletics","3B","446","","-0.0306010097265244","0.0"
"Eddie Feinberg","1003968","Phillies","2B","22","","-0.0309449881315231","0.0"
"Dick Bass","1000641","Senators","P","","8.0","-0.000231720681767911","0.0"
"Mike Naymick","1009471","Indians","P","","4.2","0.0176752433180809","0.0"
