"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Babe Ruth","1011327","Yankees","RF/LF","681","","12.4921474456787","12.5"
"Rogers Hornsby","1006030","Cardinals","2B","640","","12.4524221420288","12.5"
"Dazzy Vance","1013342","Robins","P","","308.1","8.02228164672852","7.8"
"Frankie Frisch","1004364","Giants","2B","675","","7.52761268615723","7.5"
"Zack Wheat","1013828","Robins","LF","624","","6.88731575012207","6.9"
"Jack Fournier","1004264","Robins","1B","669","","6.56464910507202","6.6"
"Goose Goslin","1004893","Senators","LF","673","","6.44054269790649","6.4"
"Ross Youngs","1014390","Giants","RF","612","","6.25550270080566","6.3"
"Harry Heilmann","1005590","Tigers","RF","678","","6.24533843994141","6.2"
"Walter Johnson","1006511","Senators","P","","277.2","5.13331317901611","5.8"
"Urban Shocker","1011918","Browns","P","","246.1","4.81927251815796","5.6"
"Howard Ehmke","1003707","Red Sox","P","","315.0","5.70571279525757","5.5"
"Glenn Wright","1014280","Pirates","SS","662","","5.4987416267395","5.5"
"Ty Cobb","1002378","Tigers","CF","726","","5.21710443496704","5.2"
"Wilbur Cooper","1002602","Pirates","P","","268.2","4.02248382568359","5.1"
"Joe Shaute","1011813","Indians","P","","283.0","4.01217794418335","5.0"
"George Kelly","1006799","Giants","1B","627","","5.02854824066162","5.0"
"Eddie Collins","1002451","White Sox","2B","676","","4.94517707824707","4.9"
"Kiki Cuyler","1002914","Pirates","RF/LF","515","","4.91574287414551","4.9"
"Andy High","1005795","Robins","2B","654","","4.90140295028687","4.9"
"Carl Mays","1008313","Reds","P","","226.0","3.87906193733215","4.7"
"Harry Hooper","1006002","White Sox","RF","559","","4.5640549659729","4.6"
"Burleigh Grimes","1005061","Robins","P","","310.2","3.79700016975403","4.5"
"Sam Rice","1010900","Senators","RF","712","","4.52820205688477","4.5"
"Fred Heimach","1005591","Athletics","P","","198.0","3.71075034141541","4.4"
"Tris Speaker","1012309","Indians","CF","575","","4.36576843261719","4.4"
"Topper Rigney","1010962","Tigers","SS","633","","4.35413837432861","4.4"
"Roger Peckinpaugh","1010116","Senators","SS","615","","4.31743335723877","4.3"
"George Grantham","1004947","Cubs","2B","539","","4.31338596343994","4.3"
"Baby Doll Jacobson","1006316","Browns","CF","642","","4.29432439804077","4.3"
"Herb Pennock","1010161","Yankees","P","","286.1","4.54721260070801","4.3"
"Ken Williams","1014012","Browns","LF","479","","4.27634239196777","4.3"
"Johnny Bassler","1000646","Tigers","C","456","","4.15476512908936","4.2"
"Max Carey","1001944","Pirates","CF","683","","4.08986806869507","4.1"
"Sherry Smith","1012205","Indians","P","","247.2","4.15963840484619","4.0"
"Travis Jackson","1006314","Giants","SS","633","","3.98065543174744","4.0"
"Cy Williams","1013981","Phillies","CF","636","","3.97876715660095","4.0"
"Bibb Falk","1003911","White Sox","LF","594","","3.97860932350159","4.0"
"Charlie Jamieson","1006355","Indians","LF","660","","3.91693425178528","3.9"
"Hal Carlson","1001961","Phillies","P","","203.2","3.63745546340942","3.9"
"Joe Judge","1006644","Senators","1B","594","","3.87723398208618","3.9"
"Eppa Rixey","1011008","Reds","P","","238.1","3.70928335189819","3.9"
"Ray Kremer","1007156","Pirates","P","","259.1","4.26492214202881","3.8"
"Bob Shawkey","1011825","Yankees","P","","207.2","2.84316039085388","3.7"
"Joe Sewell","1011766","Indians","SS","685","","3.71690654754639","3.7"
"Joe Bush","1001754","Yankees","P","","252.0","2.15534400939941","3.6"
"Joe Hauser","1005502","Athletics","1B","634","","3.57226300239563","3.6"
"Dolf Luque","1007843","Reds","P","","219.1","3.55649423599243","3.5"
"Joe Harris","1005421","Red Sox","1B","592","","3.53634071350098","3.5"
"Gabby Hartnett","1005458","Cubs","C","407","","3.46765089035034","3.5"
"Earl Sheely","1011850","White Sox","1B","662","","3.44338488578796","3.4"
"Glenn Myatt","1009414","Indians","C","384","","3.44035935401917","3.4"
"Heinie Groh","1005078","Giants","3B","635","","3.43976068496704","3.4"
"Rabbit Maranville","1008099","Pirates","2B","640","","3.40795040130615","3.4"
"Lee Meadows","1008705","Pirates","P","","229.1","3.60365295410156","3.4"
"Eddie Rommel","1011174","Athletics","P","","278.0","4.11423254013062","3.3"
"Marty McManus","1008637","Browns","2B","517","","3.2700822353363","3.3"
"Ray Blades","1001023","Cardinals","LF","514","","3.26919364929199","3.3"
"Edd Roush","1011247","Reds","CF","519","","3.24483132362366","3.2"
"Jesse Barnes","1000566","Braves","P","","267.2","3.30835819244385","3.2"
"Lu Blue","1001093","Tigers","1B","476","","3.12463974952698","3.1"
"Hughie Critz","1002780","Reds","2B","443","","3.11904501914978","3.1"
"Tom Zachary","1014405","Senators","P","","202.2","2.61570191383362","3.1"
"Babe Pinelli","1010355","Reds","3B","580","","3.088458776474","3.1"
"Stan Coveleski","1002682","Indians","P","","240.1","3.58202838897705","3.1"
"Johnny Morrison","1009217","Pirates","P","","237.2","3.4063663482666","3.0"
"Wally Pipp","1010365","Yankees","1B","663","","3.02823376655579","3.0"
"Rube Bressler","1001398","Reds","1B/LF","415","","3.00886082649231","3.0"
"Pete Donohue","1003390","Reds","P","","222.1","3.0163414478302","3.0"
"Ike Boone","1001187","Red Sox","RF","545","","2.98949146270752","3.0"
"George Uhle","1013266","Indians","P","","196.1","2.16487050056458","2.9"
"Rube Benton","1000857","Reds","P","","162.2","2.57093501091003","2.9"
"Johnny Mostil","1009255","White Sox","CF","455","","2.83094143867493","2.8"
"Emil Yde","1014328","Pirates","P","","194.0","2.67994403839111","2.8"
"Bob Meusel","1008817","Yankees","RF/LF","630","","2.80324769020081","2.8"
"George Mogridge","1009029","Senators","P","","213.0","3.02857279777527","2.7"
"Dutch Ruether","1011291","Robins","P","","168.0","2.41219830513","2.6"
"Jimmy Ring","1010972","Phillies","P","","215.1","2.63389682769775","2.6"
"Earl Whitehill","1013866","Tigers","P","","233.0","2.53027129173279","2.6"
"Ted Blankenship","1001054","White Sox","P","","129.1","1.93451189994812","2.6"
"Jack Quinn","1010605","Red Sox","P","","228.2","3.02951049804688","2.6"
"Ira Flagstead","1004126","Red Sox","CF","661","","2.57580161094666","2.6"
"Bill Hubbell","1006122","Phillies","P","","179.0","2.58464550971985","2.6"
"Hack Wilson","1014083","Giants","CF","434","","2.54874324798584","2.5"
"Bubbles Hargrave","1005359","Reds","C","354","","2.54456377029419","2.5"
"Curt Walker","1013510","- - -","RF","532","","2.50080771744251","2.5"
"Rip Collins","1002463","Tigers","P","","216.0","3.4719672203064","2.5"
"Pie Traynor","1013165","Pirates","3B","596","","2.48342990875244","2.5"
"Ernie Wingard","1014129","Browns","P","","218.0","2.29116535186768","2.5"
"Waite Hoyt","1006115","Yankees","P","","247.0","3.13092660903931","2.5"
"Sloppy Thurston","1013053","White Sox","P","","291.0","2.5053813457489","2.4"
"Jim Bottomley","1001228","Cardinals","1B","583","","2.39345741271973","2.4"
"Eddie Moore","1009104","Pirates","3B/RF","240","","2.29376530647278","2.3"
"George Burns","1001709","Indians","1B","529","","2.29210996627808","2.3"
"Frank Snyder","1012245","Giants","C","390","","2.2865526676178","2.3"
"George Harper","1005378","- - -","RF","553","","2.26721350848675","2.3"
"Virgil Barnes","1000576","Giants","P","","229.1","2.47141981124878","2.3"
"Pete Alexander","1000128","Cubs","P","","169.1","2.1672260761261","2.2"
"Wally Schang","1011521","Yankees","C","421","","2.19424033164978","2.2"
"Irish Meusel","1008818","Giants","LF","603","","2.18410205841064","2.2"
"Vic Aldridge","1000118","Cubs","P","","244.1","2.51903462409973","2.1"
"Hank Gowdy","1004904","Giants","C","219","","2.11519742012024","2.1"
"Muddy Ruel","1011290","Senators","C","599","","2.10378193855286","2.1"
"Dave Danforth","1002966","Browns","P","","219.2","2.30283212661743","2.0"
"Riggs Stephenson","1012500","Indians","2B","272","","2.03029179573059","2.0"
"Bernie Friberg","1004347","Cubs","3B","587","","1.99344682693481","2.0"
"Jimmy Cooney","1002587","Cardinals","SS","414","","1.98780429363251","2.0"
"Gene Robertson","1011035","Browns","3B","483","","1.97341418266296","2.0"
"Hugh McQuillan","1008685","Giants","P","","184.0","2.06038284301758","2.0"
"Johnny Cooney","1002588","Braves","P/CF","144","","-0.377276301383972","1.9"
"Eddie Brown","1001514","Robins","CF","489","","1.89239871501923","1.9"
"Clarence Mitchell","1008998","Phillies","P","","165.0","1.84962606430054","1.9"
"Alex Ferguson","1003984","Red Sox","P","","237.2","2.66213035583496","1.9"
"Danny Clark","1002276","Red Sox","3B","392","","1.87047696113586","1.9"
"Hank Severeid","1011761","Browns","C","500","","1.84994161128998","1.8"
"Tom Sheehan","1011848","Reds","P","","166.2","1.39283514022827","1.8"
"Fred Haney","1005305","Tigers","3B","306","","1.84466099739075","1.8"
"Heinie Manush","1008089","Tigers","LF","485","","1.84337675571442","1.8"
"Bing Miller","1008871","Athletics","RF","441","","1.75754678249359","1.8"
"Stan Baumgartner","1000690","Athletics","P","","181.0","1.81765723228455","1.7"
"Jimmie Dykes","1003617","Athletics","2B/3B","460","","1.74068748950958","1.7"
"Art Nehf","1009485","Giants","P","","171.2","1.39082968235016","1.7"
"Lil Stoner","1012570","Tigers","P","","215.2","2.03868198394775","1.7"
"Ted Lyons","1007887","White Sox","P","","216.1","1.65740942955017","1.7"
"Willie Kamm","1006683","White Sox","3B","626","","1.64519894123077","1.6"
"Bucky Harris","1005402","Senators","2B","653","","1.64374530315399","1.6"
"Joe Dugan","1003537","Yankees","3B","671","","1.63395309448242","1.6"
"Red Faber","1003889","White Sox","P","","161.1","1.8315806388855","1.6"
"Earl Smith","1012127","- - -","C","194","","1.60954822646454","1.6"
"Sparky Adams","1000063","Cubs","SS","473","","1.58796584606171","1.6"
"Mike Gonzalez","1004841","Cardinals","C","434","","1.57577919960022","1.6"
"Jesse Haines","1005209","Cardinals","P","","222.2","1.84643948078156","1.6"
"Ossie Bluege","1001090","Senators","3B","465","","1.52755928039551","1.5"
"Firpo Marberry","1008100","Senators","P","","195.1","1.95657563209534","1.5"
"Sam Jones","1006589","Yankees","P","","178.2","1.53483724594116","1.5"
"Huck Betts","1000933","Phillies","P","","144.1","1.75802195072174","1.5"
"Tim McNamara","1008661","Braves","P","","179.0","1.50590133666992","1.5"
"Tony Kaufmann","1006718","Cubs","P","","208.1","0.769714891910553","1.5"
"Bill Sherdel","1011869","Cardinals","P","","168.2","1.56841421127319","1.4"
"Bobby Veach","1013388","Red Sox","LF","599","","1.4239798784256","1.4"
"Joe Genewich","1004609","Braves","P","","200.1","1.6147575378418","1.4"
"Elam Vangilder","1013355","Browns","P","","145.1","1.04374098777771","1.4"
"Ray Kolp","1007088","Browns","P","","96.2","1.43509292602539","1.4"
