"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Rickey Henderson","194","- - -","LF","674","","8.37537932395935","8.4"
"Wade Boggs","1001124","Red Sox","3B","742","","8.29233074188232","8.3"
"Lonnie Smith","1012176","Braves","LF","577","","8.13441467285156","8.1"
"Will Clark","1002318","Giants","1B","675","","8.07539463043213","8.1"
"Bret Saberhagen","1011355","Royals","P","","262.1","7.45568752288818","7.5"
"Barry Bonds","1109","Pirates","LF","679","","7.10837888717651","7.1"
"Howard Johnson","1006462","Mets","3B","655","","7.04348278045654","7.0"
"Nolan Ryan","1011348","Rangers","P","","239.1","7.01717472076416","7.0"
"Kevin Mitchell","1009004","Giants","LF","640","","6.89215564727783","6.9"
"Ozzie Smith","1012186","Cardinals","SS","664","","6.73926067352295","6.7"
"Fred McGriff","293","Blue Jays","1B","680","","6.39514780044556","6.4"
"Mark Gubicza","1005115","Royals","P","","255.0","6.26346731185913","6.3"
"Orel Hershiser","1005741","Dodgers","P","","256.2","5.62194585800171","6.1"
"Cal Ripken","1010978","Orioles","SS","712","","5.82792377471924","5.8"
"Jose Oquendo","1009827","Cardinals","2B","650","","5.74230194091797","5.7"
"Ryne Sandberg","1011411","Cubs","2B","672","","5.68205833435059","5.7"
"Ruben Sierra","1099","Rangers","RF","689","","5.60655403137207","5.6"
"Julio Franco","87","Rangers","2B","621","","5.52661848068237","5.5"
"Chris Bosio","1001212","Brewers","P","","234.2","5.51341915130615","5.5"
"Robby Thompson","1013023","Giants","2B","620","","5.3830623626709","5.4"
"Bert Blyleven","1001098","Angels","P","","241.0","5.29004335403442","5.3"
"Robin Yount","1014396","Brewers","CF","690","","5.26800918579102","5.3"
"Paul Molitor","1009040","Brewers","3B","696","","5.12369060516357","5.1"
"Roger Clemens","815","Red Sox","P","","253.1","5.11690664291382","5.1"
"Lou Whitaker","1013846","Tigers","2B","611","","5.10966348648071","5.1"
"Frank Viola","1013435","- - -","P","","261.0","5.03414726257324","5.0"
"Bruce Hurst","1006222","Padres","P","","244.2","5.15265130996704","5.0"
"Von Hayes","1005531","Phillies","RF","652","","4.86553907394409","4.9"
"Mark Langston","1007323","- - -","P","","250.0","4.80248713493347","4.8"
"Joe Magrane","1007973","Cardinals","P","","234.2","4.65412616729736","4.8"
"Glenn Davis","1003052","Astros","1B","663","","4.78608083724976","4.8"
"Kirby Puckett","1010557","Twins","CF","684","","4.74814128875732","4.7"
"Jimmy Key","1006885","Blue Jays","P","","216.0","4.58463191986084","4.6"
"Ken Caminiti","1001863","Astros","3B","646","","4.49743890762329","4.5"
"Milt Thompson","1013021","Cardinals","CF","591","","4.48822069168091","4.5"
"Mickey Tettleton","1012939","Orioles","C/DH","489","","4.42318296432495","4.4"
"Carney Lansford","1007331","Athletics","3B","616","","4.4196925163269","4.4"
"Mike Moore","1009122","Athletics","P","","241.2","4.4160737991333","4.4"
"Tom Candiotti","1001911","Indians","P","","206.0","4.36565160751343","4.4"
"Mark McGwire","1008559","Athletics","1B","587","","4.29326343536377","4.3"
"Darryl Strawberry","1012606","Mets","RF","541","","4.28459692001343","4.3"
"Steve Sax","1011481","Yankees","2B","717","","4.27800369262695","4.3"
"Terry Pendleton","1010157","Cardinals","3B","661","","4.26836395263672","4.3"
"Bobby Bonilla","1001168","Pirates","3B","698","","4.2612190246582","4.3"
"Pascual Perez","1010185","Expos","P","","198.1","3.88037037849426","4.2"
"Harold Reynolds","1010870","Mariners","2B","677","","4.18509387969971","4.2"
"Nick Esasky","1003818","Red Sox","1B","633","","4.17990112304688","4.2"
"Dave Henderson","1005630","Athletics","CF","643","","4.16691207885742","4.2"
"Jack Clark","1002288","Padres","1B","593","","4.16400766372681","4.2"
"Jose DeLeon","1003168","Cardinals","P","","244.2","4.63159513473511","4.2"
"John Smoltz","115","Braves","P","","208.0","4.04757833480835","4.2"
"Alvin Davis","1003033","Mariners","1B","611","","4.12547016143799","4.1"
"Jesse Barfield","1000537","- - -","RF","615","","4.0907236635685","4.1"
"Rick Sutcliffe","1012734","Cubs","P","","229.0","3.73470115661621","4.1"
"Greg Maddux","104","Cubs","P","","238.1","3.70374846458435","4.0"
"Tim Wallach","1013554","Expos","3B","639","","4.02045631408691","4.0"
"Kelly Gruber","1005107","Blue Jays","3B","583","","3.93474626541138","3.9"
"Scott Garrelts","1004546","Giants","P","","193.1","3.8408727645874","3.9"
"Willie Randolph","1010694","Dodgers","2B","633","","3.89391541481018","3.9"
"Tim Raines","1406","Expos","LF","618","","3.88404273986816","3.9"
"David Cone","1680","Mets","P","","219.2","3.32991361618042","3.9"
"Roberto Alomar","860","Padres","2B","702","","3.84086036682129","3.8"
"Mark Grace","56","Cubs","1B","596","","3.83512854576111","3.8"
"Kent Hrbek","1006117","Twins","1B","434","","3.82515978813171","3.8"
"Jerry Browne","1001525","Indians","2B","685","","3.80237436294556","3.8"
"Chuck Finley","384","Angels","P","","199.2","3.79290246963501","3.8"
"Randy Milligan","1008946","Orioles","1B","444","","3.7661828994751","3.8"
