"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Stan Musial","1009405","Cardinals","RF/CF/LF","694","","11.0845365524292","11.1"
"Lou Boudreau","1001234","Indians","SS","676","","10.9026365280151","10.9"
"Ted Williams","1014040","Red Sox","LF","638","","8.50637054443359","8.5"
"Harry Brecheen","1001375","Cardinals","P","","233.1","7.92350053787231","7.7"
"Joe DiMaggio","1003311","Yankees","CF","669","","7.32633972167969","7.3"
"Ken Keltner","1006821","Indians","3B","656","","7.15304374694824","7.2"
"Joe Gordon","1004874","Indians","2B","633","","7.12570524215698","7.1"
"Hal Newhouser","1009535","Tigers","P","","272.1","6.50243091583252","6.7"
"Bob Elliott","1003733","Braves","3B","675","","6.63320732116699","6.6"
"Bob Lemon","1007517","Indians","P","","293.2","4.77226686477661","6.3"
"Johnny Mize","1009014","Giants","1B","658","","6.18296003341675","6.2"
"Tommy Henrich","1005664","Yankees","1B/RF","673","","5.76671266555786","5.8"
"Ralph Kiner","1006923","Pirates","LF","670","","5.71668004989624","5.7"
"Joe Dobson","1003344","Red Sox","P","","245.1","5.32257509231567","5.5"
"Andy Pafko","1009948","Cubs","3B","606","","5.51363754272461","5.5"
"Sid Gordon","1004877","Giants","3B","605","","5.34222316741943","5.3"
"Johnny Sain","1011373","Braves","P","","314.2","5.19950437545776","5.3"
"Bobby Doerr","1003355","Red Sox","2B","618","","5.32356882095337","5.3"
"Vern Stephens","1012501","Red Sox","SS","716","","4.92260122299194","4.9"
"Jeff Heath","1005560","Braves","LF","419","","4.84211444854736","4.8"
"Jackie Robinson","1011070","Dodgers","2B","646","","4.83802604675293","4.8"
"Enos Slaughter","1012060","Cardinals","RF/LF","637","","4.72496223449707","4.7"
"Vic Raschi","1010702","Yankees","P","","222.2","4.20905923843384","4.5"
"Larry Doby","1003346","Indians","RF/CF","500","","4.50020694732666","4.5"
"Larry Jansen","1006358","Giants","P","","277.0","4.93563556671143","4.5"
"Pee Wee Reese","1010776","Dodgers","SS","654","","4.40660333633423","4.4"
"Dutch Leonard","1007533","Phillies","P","","225.2","4.82168102264404","4.4"
"Richie Ashburn","1000335","Phillies","CF","530","","4.35313272476196","4.4"
"Jack Kramer","1007137","Red Sox","P","","205.0","4.38716840744019","4.4"
"Lou Brissie","1001442","Athletics","P","","194.0","4.1467170715332","4.2"
"Dizzy Trout","1013196","Tigers","P","","183.2","3.98084712028503","4.2"
"Jerry Priddy","1010533","Browns","2B","657","","4.23045063018799","4.2"
"Gene Hermanski","1005693","Dodgers","RF","470","","3.94900703430176","3.9"
"Eddie Joost","1006604","Athletics","SS","637","","3.90591502189636","3.9"
"Whitey Lockman","1007694","Giants","CF/LF","659","","3.89134001731873","3.9"
"Alvin Dark","1002987","Braves","SS","579","","3.88468241691589","3.9"
"Mel Parnell","1010017","Red Sox","P","","212.0","4.31427145004272","3.8"
"Tommy Holmes","1005980","Braves","RF","639","","3.76467776298523","3.8"
"Del Ennis","1003786","Phillies","RF","641","","3.69589924812317","3.7"
"Eddie Stanky","1012406","Braves","2B","312","","3.67478346824646","3.7"
"Stan Rojek","1011155","Pirates","SS","713","","3.65867757797241","3.7"
"Pat Mullin","1009308","Tigers","RF","575","","3.62149953842163","3.6"
"Luke Appling","1000284","White Sox","3B/SS","594","","3.59268641471863","3.6"
"Warren Spahn","1012299","Braves","P","","257.0","3.53546714782715","3.6"
"Hank Majeski","1008006","Athletics","3B","646","","3.56916284561157","3.6"
"Dom DiMaggio","1003310","Red Sox","CF","756","","3.50315809249878","3.5"
"Dale Mitchell","1009000","Indians","LF","656","","3.50095343589783","3.5"
"Ed Lopat","1007748","Yankees","P","","226.2","3.55778121948242","3.5"
"Virgil Trucks","1013203","Tigers","P","","211.2","3.8112325668335","3.5"
"Cliff Fannin","1003921","Browns","P","","213.2","3.38055753707886","3.5"
"Ferris Fain","1003902","Athletics","1B","644","","3.39993691444397","3.4"
"Gene Bearden","1000717","Indians","P","","229.2","2.69769930839539","3.3"
"Preacher Roe","1011122","Dodgers","P","","177.2","3.68609213829041","3.3"
"Johnny Schmitz","1011585","Cubs","P","","242.0","3.71023774147034","3.3"
"Bob Feller","1003975","Indians","P","","280.1","4.07425546646118","3.2"
"Schoolboy Rowe","1011259","Phillies","P","","148.0","3.02593994140625","3.2"
"Nels Potter","1010471","- - -","P","","113.1","2.65848546475172","3.2"
