"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Babe Ruth","1011327","Red Sox","LF","542","","9.37081336975098","9.8"
"Bobby Veach","1013388","Tigers","LF","598","","6.55431842803955","6.6"
"Stan Coveleski","1002682","Indians","P","","286.0","6.06275367736816","6.5"
"Walter Johnson","1006511","Senators","P","","290.1","6.80154466629028","6.4"
"Rogers Hornsby","1006030","Cardinals","3B/SS","577","","6.2943320274353","6.3"
"George Sisler","1012021","Browns","1B","561","","6.28536891937256","6.3"
"Hippo Vaughn","1013384","Cubs","P","","306.2","5.94911289215088","5.9"
"Roger Peckinpaugh","1010116","Yankees","SS","539","","5.91380071640015","5.9"
"Eddie Cicotte","1002236","White Sox","P","","306.2","5.77285814285278","5.9"
"Babe Adams","1000041","Pirates","P","","263.1","5.80198240280151","5.8"
"Ty Cobb","1002378","Tigers","CF","545","","5.81017541885376","5.8"
"George Burns","1001708","Giants","LF","624","","5.78285455703735","5.8"
"Joe Jackson","1006301","White Sox","LF","597","","5.66055727005005","5.7"
"Heinie Groh","1005078","Reds","3B","523","","5.61538600921631","5.6"
"Pete Alexander","1000128","Cubs","P","","235.0","5.35717248916626","5.4"
"Eddie Collins","1002451","White Sox","2B","628","","5.32776784896851","5.3"
"Edd Roush","1011247","Reds","CF","572","","5.32676887512207","5.3"
"Tris Speaker","1012309","Indians","CF","595","","5.12017917633057","5.1"
"Lefty Williams","1014015","White Sox","P","","297.0","4.97661828994751","5.1"
"Jim Bagby","1000411","Indians","P","","241.1","4.23374223709106","4.8"
"Del Pratt","1010512","Yankees","2B","583","","4.80766344070435","4.8"
"Hod Eller","1003729","Reds","P","","248.1","3.9413526058197","4.8"
"Jesse Barnes","1000566","Giants","P","","295.2","4.08173942565918","4.7"
"Art Fletcher","1004149","Giants","SS","516","","4.65011596679688","4.7"
"Ross Youngs","1014390","Giants","RF","560","","4.47330236434937","4.5"
"Milt Stock","1012551","Cardinals","2B/3B","560","","4.31733655929565","4.3"
"Charlie Hollocher","1005964","Cubs","SS","502","","4.0169997215271","4.0"
"Larry Doyle","1003467","Giants","2B","420","","3.91781234741211","3.9"
"Sam Rice","1010900","Senators","RF","613","","3.87719988822937","3.9"
"Joe Judge","1006644","Senators","1B","609","","3.87175488471985","3.9"
"Dick Rudolph","1011284","Braves","P","","273.2","3.45595741271973","3.9"
"Leon Cadore","1001811","Robins","P","","250.2","4.19953489303589","3.9"
"Rabbit Maranville","1008099","Braves","SS","529","","3.80673718452454","3.8"
"Wally Schang","1011521","Red Sox","C","413","","3.80182075500488","3.8"
