"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Stan Musial","1009405","Cardinals","RF","701","","9.94236278533936","9.9"
"Luke Appling","1000284","White Sox","SS","677","","7.80494832992554","7.8"
"Lou Boudreau","1001234","Indians","SS","649","","7.52931928634644","7.5"
"Spud Chandler","1002133","Yankees","P","","253.0","6.47213268280029","7.3"
"Bill Nicholson","1009554","Cubs","RF","684","","7.24156332015991","7.2"
"Charlie Keller","1006768","Yankees","LF","620","","7.07666683197021","7.1"
"Joe Gordon","1004874","Yankees","2B","650","","6.81219625473022","6.8"
"Rudy York","1014354","Tigers","1B","661","","6.66116142272949","6.7"
"Lou Klein","1006993","Cardinals","2B/SS","694","","6.14610815048218","6.1"
"Mort Cooper","1002598","Cardinals","P","","274.0","5.94058418273926","5.8"
"Augie Galan","1004440","Dodgers","CF","604","","5.54720973968506","5.5"
"Schoolboy Rowe","1011259","Blue Jays","P","","199.0","3.36820077896118","5.3"
"Bobby Doerr","1003355","Red Sox","2B","676","","5.20612096786499","5.2"
"Arky Vaughan","1013377","Dodgers","3B/SS","685","","5.04609107971191","5.0"
"Billy Herman","1005692","Dodgers","2B","663","","4.87963485717773","4.9"
"Rip Sewell","1011768","Pirates","P","","265.1","4.03895378112793","4.9"
"Roy Cullenbine","1002861","Indians","RF","598","","4.85858392715454","4.9"
"Lonny Frey","1004343","Reds","2B","667","","4.75504684448242","4.8"
"Stan Spence","1012328","Senators","CF","663","","4.54372406005859","4.5"
"Bob Elliott","1003733","Pirates","3B","643","","4.52811050415039","4.5"
"Tommy Bridges","1001421","Tigers","P","","191.2","4.24556112289429","4.5"
"Dizzy Trout","1013196","Tigers","P","","246.2","4.09457349777222","4.4"
"Eric Tipton","1013080","Reds","LF","585","","4.36592769622803","4.4"
"Whit Wyatt","1014304","Dodgers","P","","180.2","3.75166797637939","4.2"
"Max Lanier","1007325","Cardinals","P","","213.1","4.60846138000488","4.2"
"Marty Marion","1008108","Cardinals","SS","463","","4.17622089385986","4.2"
"Jeff Heath","1005560","Indians","LF","488","","4.15418910980225","4.2"
"Elbie Fletcher","1004150","Pirates","1B","647","","4.12946844100952","4.1"
"Virgil Trucks","1013203","Tigers","P","","202.2","4.24816942214966","4.1"
"Vern Stephens","1012501","Browns","SS","571","","4.03707075119019","4.0"
"Bill Dickey","1003271","Yankees","C","284","","3.99800872802734","4.0"
"Dick Wakefield","1013498","Tigers","LF","697","","3.95773458480835","4.0"
"Butch Wensloff","1013778","Yankees","P","","223.1","3.96263790130615","3.9"
"Billy Johnson","1006426","Yankees","3B","655","","3.84893035888672","3.8"
"Denny Galehouse","1004443","Browns","P","","224.0","4.25311613082886","3.8"
"Al Javery","1006369","Braves","P","","303.0","4.1919527053833","3.8"
"Hal Newhouser","1009535","Tigers","P","","195.2","3.77422976493835","3.7"
