"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Bert Blyleven","1001098","Twins","P","","325.0","10.8043909072876","10.8"
"Darrell Evans","1003864","Braves","3B","733","","9.68262958526611","9.7"
"Joe Morgan","1009179","Reds","2B","698","","9.46805667877197","9.5"
"Nolan Ryan","1011348","Angels","P","","326.0","8.65805244445801","8.7"
"Bobby Grich","1005033","Orioles","2B","700","","7.76385688781738","7.8"
"Willie Stargell","1012426","Pirates","LF","609","","7.65157699584961","7.7"
"Tom Seaver","1011708","Mets","P","","290.0","7.29889869689941","7.6"
"Wilbur Wood","1014248","White Sox","P","","359.1","7.39029455184937","7.4"
"Bobby Bonds","1001157","Giants","RF","738","","7.37472057342529","7.4"
"Pete Rose","1011217","Reds","LF","752","","7.28445100784302","7.3"
"Reggie Jackson","1006308","Athletics","RF","629","","7.11547470092773","7.1"
"Cesar Cedeno","1002100","Astros","CF","576","","7.09728622436523","7.1"
"Thurman Munson","1009334","Yankees","C","576","","6.55034923553467","6.6"
"Sal Bando","1000505","Athletics","3B","689","","6.36247825622559","6.4"
"Rod Carew","1001942","Twins","2B","657","","6.31171751022339","6.3"
"Bill Singer","1012007","Angels","P","","315.2","6.22710752487183","6.2"
"Billy North","1009638","Athletics","CF","642","","6.16131544113159","6.2"
"George Scott","1011682","Brewers","1B","673","","6.08123683929443","6.1"
"Rick Wise","1014155","Cardinals","P","","259.0","5.0884575843811","5.8"
"Ted Simmons","1011986","Cardinals","C","690","","5.76412534713745","5.8"
"Don Sutton","1012745","Dodgers","P","","256.1","5.98044061660767","5.7"
"Gaylord Perry","1010210","Indians","P","","344.0","5.72799205780029","5.7"
"Ken Singleton","1012011","Expos","RF","692","","5.69365549087524","5.7"
"Tony Perez","1010188","Reds","1B","647","","5.66040134429932","5.7"
"Rick Reuschel","1010852","Cubs","P","","237.0","6.11572122573853","5.6"
"Mickey Lolich","1007712","Tigers","P","","308.2","5.44865036010742","5.4"
"Bob Bailey","1000420","Expos","3B","607","","5.42197895050049","5.4"
"Carl Yastrzemski","1014326","Red Sox","1B","652","","5.36251974105835","5.4"
"Graig Nettles","1009517","Yankees","3B","641","","5.34012269973755","5.3"
"Davey Johnson","1006440","Braves","2B","651","","5.30259847640991","5.3"
"Burt Hooton","1006005","Cubs","P","","239.2","5.32071733474731","5.3"
"Hank Aaron","1000001","Braves","LF","465","","5.21437311172485","5.2"
"Bill Lee","1007448","Red Sox","P","","284.2","5.19704484939575","5.2"
"Willie Crawford","1002750","Dodgers","RF","543","","5.09275197982788","5.1"
"Ken Holtzman","1005989","Athletics","P","","297.1","5.01662683486938","5.1"
"Jim Colborn","1002409","Brewers","P","","314.1","5.05346155166626","5.1"
"Jon Matlack","1008246","Mets","P","","242.0","4.67969846725464","5.0"
"John Mayberry","1008289","Royals","1B","638","","4.95795392990112","5.0"
"Luis Tiant","1013054","Red Sox","P","","272.0","4.95601272583008","5.0"
"Joe Ferguson","1003990","Dodgers","C","585","","4.94669342041016","4.9"
"Johnny Bench","1000826","Reds","C","651","","4.93964719772339","4.9"
"Reggie Smith","1012201","Red Sox","CF","495","","4.924729347229","4.9"
"Carl Morton","1009230","Braves","P","","256.1","4.40390253067017","4.9"
"Reggie Cleveland","1002347","Cardinals","P","","224.0","4.33425903320313","4.9"
"Bob Watson","1013677","Astros","LF","666","","4.84446334838867","4.8"
"Bob Gibson","1004662","Cardinals","P","","195.0","4.47817707061768","4.7"
"Jim Palmer","1009973","Orioles","P","","296.1","4.59076118469238","4.6"
"Bobby Murcer","1009338","Yankees","CF","672","","4.55794906616211","4.6"
"Gene Tenace","1012911","Athletics","1B","636","","4.53516340255737","4.5"
"Steve Carlton","1001964","Phillies","P","","293.1","4.51380443572998","4.5"
"Ron Cey","1002108","Dodgers","3B","595","","4.41953182220459","4.4"
"Paul Blair","1001031","Orioles","CF","554","","4.37473344802856","4.4"
"Joe Coleman","1002428","Tigers","P","","288.1","4.3673152923584","4.4"
"Bert Campaneris","1001868","Athletics","SS","671","","4.2841682434082","4.3"
"Ron Fairly","1003907","Expos","LF","505","","4.27029752731323","4.3"
"Frank Robinson","1011066","Angels","DH","630","","4.24446678161621","4.2"
"Dusty Baker","1000450","Braves","CF","686","","4.19777584075928","4.2"
"Mel Stottlemyre","1012579","Yankees","P","","273.0","4.14129972457886","4.1"
"Dock Ellis","1003747","Pirates","P","","192.0","4.43772315979004","4.1"
"Steve Busby","1001745","Royals","P","","238.1","4.07296562194824","4.1"
"Dave May","1008292","Brewers","CF","680","","4.05729055404663","4.1"
"Paul Splittorff","1012346","Royals","P","","262.0","4.05663871765137","4.1"
"Bill Melton","1008754","White Sox","3B","642","","4.05524063110352","4.1"
"Wayne Garrett","1004547","Mets","3B","589","","4.00005912780762","4.0"
"Ted Sizemore","1012027","Cardinals","2B","620","","3.99909925460815","4.0"
"Fergie Jenkins","1006388","Cubs","P","","271.0","4.19065284729004","4.0"
"Brooks Robinson","1011055","Orioles","3B","619","","3.92156386375427","3.9"
"Jerry Koosman","1007103","Mets","P","","263.0","4.39693355560303","3.9"
"Willie Davis","1003088","Dodgers","CF","641","","3.89518594741821","3.9"
"Garry Maddox","1007948","Giants","CF","622","","3.88713335990906","3.9"
"Jerry Reuss","1010853","Astros","P","","279.1","4.02101898193359","3.8"
"Dave Roberts","1011031","Astros","P","","249.1","4.24649524688721","3.8"
"Tommy Harper","1005383","Red Sox","LF","638","","3.83375239372253","3.8"
"Steve Renko","1010835","Expos","P","","249.2","2.72567343711853","3.8"
"Merv Rettenmund","1010846","Orioles","RF","390","","3.67896866798401","3.7"
"Carlton Fisk","1004101","Red Sox","C","558","","3.66716837882996","3.7"
"Darrell Porter","1010450","Brewers","C","416","","3.64907336235046","3.6"
"Willie McCovey","1008423","Giants","1B","495","","3.63041996955872","3.6"
"Ken Brett","1001402","Phillies","P","","211.2","2.61391139030457","3.6"
"Buddy Bell","1000799","Indians","3B","689","","3.60733938217163","3.6"
"Tommy John","1006515","Dodgers","P","","218.0","3.31239795684814","3.6"
"Amos Otis","1009893","Royals","CF","651","","3.59141755104065","3.6"
"Al Bumbry","1001649","Orioles","RF/LF","395","","3.57310080528259","3.6"
"Gary Matthews","1008255","Giants","LF","605","","3.53069710731506","3.5"
"Doc Medich","1008714","Yankees","P","","235.0","3.5082745552063","3.5"
"Rich Coggins","1002397","Orioles","RF/CF","426","","3.49969291687012","3.5"
"Davey Lopes","1007750","Dodgers","2B","615","","3.45530343055725","3.5"
"Jeff Burroughs","1001731","Rangers","RF/LF","605","","3.43973803520203","3.4"
"Earl Williams","1013995","Orioles","C/1B","536","","3.43550753593445","3.4"
"Andy Messersmith","1008799","Dodgers","P","","249.2","3.23926043510437","3.4"
"Don Baylor","1000700","Orioles","LF","459","","3.3808069229126","3.4"
"Mark Belanger","1000786","Orioles","SS","544","","3.33172416687012","3.3"
"Jim Rooker","1011183","Pirates","P","","170.1","2.9300434589386","3.3"
"Jimmy Wynn","1014313","Astros","RF","581","","3.26988363265991","3.3"
"Richie Hebner","1005571","Pirates","3B","576","","3.26638078689575","3.3"
"Stan Bahnsen","1000414","White Sox","P","","282.1","3.25566363334656","3.3"
"Dick Allen","1000137","White Sox","1B","288","","3.21594619750977","3.2"
"Dave McNally","1008655","Orioles","P","","266.0","3.18192052841187","3.2"
"Larry Hisle","1005858","Twins","CF/LF","618","","3.13185119628906","3.1"
"Steve Stone","1012573","White Sox","P","","176.1","3.09939980506897","3.1"
"Terry Forster","1004236","White Sox","P","","172.2","3.09734034538269","3.1"
"Bill Robinson","1011054","Phillies","RF/CF","487","","3.05191493034363","3.1"
"Frank Duffy","1003532","Indians","SS","395","","3.03244662284851","3.0"
"Bob Moose","1009134","Pirates","P","","201.1","3.11412525177002","3.0"
"Juan Marichal","1008106","Giants","P","","207.1","2.81342053413391","3.0"
"Nelson Briles","1001432","Pirates","P","","218.2","2.69048500061035","3.0"
"Jack Billingham","1000970","Reds","P","","293.1","3.73633599281311","3.0"
"Wayne Twitchell","1013244","Phillies","P","","223.1","3.53041458129883","3.0"
"Phil Niekro","1009583","Braves","P","","245.0","3.20071268081665","3.0"
"Felix Millan","1008867","Mets","2B","699","","2.96423053741455","3.0"
"Del Unser","1013286","Phillies","CF","498","","2.95116019248962","3.0"
"Fred Kendall","1006828","Padres","C","551","","2.94107604026794","2.9"
"Roy White","1013890","Yankees","LF","723","","2.93085503578186","2.9"
"Don Gullett","1005134","Reds","P","","228.1","2.50386881828308","2.9"
"Steve Braun","1001366","Twins","3B","440","","2.8703441619873","2.9"
"Ron Santo","1011447","Cubs","3B","604","","2.83567810058594","2.8"
"Ron Hunt","1006212","Expos","2B","486","","2.8353214263916","2.8"
"Dick Drago","1003475","Royals","P","","212.2","2.80655550956726","2.8"
"Ron Bryant","1001608","Giants","P","","270.0","2.61241817474365","2.8"
"Dave Roberts","1011032","Padres","3B","503","","2.76148533821106","2.8"
"Tom Bradley","1001316","Giants","P","","224.0","2.60894775390625","2.8"
"John Hiller","1005817","Tigers","P","","125.1","2.75515389442444","2.8"
"Don Money","1009052","Brewers","3B","627","","2.74245572090149","2.7"
"Richie Zisk","1014455","Pirates","RF/LF","354","","2.73759770393372","2.7"
"Rico Petrocelli","1010245","Red Sox","3B","407","","2.72477197647095","2.7"
"Dick McAuliffe","1008331","Tigers","2B","395","","2.71480417251587","2.7"
"Jim Kaat","1006660","- - -","P","","224.1","2.702989757061","2.7"
"Nate Colbert","1002407","Padres","1B","598","","2.67663335800171","2.7"
"Fran Healy","1005546","Royals","C","315","","2.66973900794983","2.7"
"Manny Sanguillen","1011434","Pirates","C/RF","619","","2.65607047080994","2.7"
"Ray Fosse","1004243","Athletics","C","532","","2.64719367027283","2.6"
"Joe Torre","1013133","Cardinals","1B/3B","596","","2.64401912689209","2.6"
"Alan Foster","1004246","Cardinals","P","","203.2","2.55879473686218","2.6"
"Greg Luzinski","1007855","Phillies","LF","671","","2.59758758544922","2.6"
"Freddie Patek","1010052","Royals","SS","571","","2.59722566604614","2.6"
"Bernie Carbo","1001935","Cardinals","RF","371","","2.58751964569092","2.6"
"Rusty Staub","1012440","Mets","RF","666","","2.58296251296997","2.6"
"Dave Nelson","1009499","Rangers","2B","624","","2.57941842079163","2.6"
"Mike Lum","1007831","Braves","1B/LF","568","","2.5740749835968","2.6"
"Dave Concepcion","1002494","Reds","SS","357","","2.53189992904663","2.5"
"Mike Cuellar","1002853","Orioles","P","","267.0","2.52125024795532","2.5"
"Steve Rogers","1011138","Expos","P","","134.0","2.60966229438782","2.5"
"Johnny Briggs","1001429","Brewers","LF","580","","2.51708078384399","2.5"
"Lou Brock","1001458","Cardinals","LF","727","","2.50235843658447","2.5"
"Dick Tidrow","1013056","Indians","P","","274.2","2.49725341796875","2.5"
"Don Wilson","1014071","Astros","P","","239.1","2.42359137535095","2.5"
"Ron Reed","1010773","Braves","P","","116.1","2.47850012779236","2.5"
"Joe Rudi","1011283","Athletics","LF","483","","2.46067190170288","2.5"
"Johnny Grubb","1005103","Padres","CF","432","","2.4593493938446","2.5"
"Bud Harrelson","1005387","Mets","SS","408","","2.45797681808472","2.5"
"Jim Barr","1000606","Giants","P","","231.1","2.52208042144775","2.5"
"Luis Aparicio","1000278","Red Sox","SS","561","","2.43341660499573","2.4"
"Ron Blomberg","1001081","Yankees","1B/DH","338","","2.40188050270081","2.4"
"Jim Slaton","1012054","Brewers","P","","276.1","2.38751268386841","2.4"
"Bill Bonham","1001165","Cubs","P","","152.0","2.79471778869629","2.4"
"Rollie Fingers","1004051","Athletics","P","","126.2","2.37468600273132","2.4"
"George Mitterwald","1009012","Twins","C","481","","2.35225296020508","2.4"
"Boog Powell","1010482","Orioles","1B","464","","2.34447121620178","2.3"
"Hal Breeden","1001379","Expos","1B","290","","2.30904126167297","2.3"
"Bill Russell","1011311","Dodgers","SS","666","","2.30384826660156","2.3"
"Jim Northrup","1009641","Tigers","RF/LF","447","","2.28629231452942","2.3"
"Joe Decker","1003127","Twins","P","","170.1","2.28425645828247","2.3"
"John Curtis","1002905","Red Sox","P","","221.1","2.19939470291138","2.2"
"Tito Fuentes","1004385","Giants","2B","731","","2.19828391075134","2.2"
"Rick Monday","1009051","Cubs","CF","651","","2.15501523017883","2.2"
"Bob Reynolds","1010863","Orioles","P","","111.0","2.1495213508606","2.1"
"Rick Miller","1008928","Red Sox","RF/CF","503","","2.12689900398254","2.1"
"Doug Rader","1010638","Astros","3B","632","","2.10172915458679","2.1"
"Paul Schaal","1011502","Royals","3B","471","","2.09946942329407","2.1"
"Vida Blue","1001094","Athletics","P","","263.2","2.09118556976318","2.1"
"Billy Williams","1013975","Cubs","LF","659","","2.07394456863403","2.1"
"Jim Holt","1005985","Twins","LF","475","","2.07157039642334","2.1"
"Bob Coluccio","1002476","Brewers","RF","503","","2.07075238227844","2.1"
"Mike Schmidt","1011586","Phillies","3B","443","","2.06751370429993","2.1"
"Bob Boone","1001183","Phillies","C","575","","2.06129312515259","2.1"
"Toby Harrah","1005384","Rangers","3B/SS","519","","2.05950736999512","2.1"
"Bill Freehan","1004315","Tigers","C","435","","2.04732918739319","2.0"
"Ken Forsch","1004234","Astros","P","","201.1","2.55756425857544","2.0"
"Ellie Rodriguez","1011104","Brewers","C","350","","2.00966477394104","2.0"
"Dave Kingman","1006939","Giants","1B/3B","351","","2.04844236373901","2.0"
"Ray Corbin","1002614","Twins","P","","148.1","1.98700284957886","2.0"
"Skip Lockwood","1007696","Brewers","P","","154.2","1.98521149158478","2.0"
"George Stone","1012565","Mets","P","","148.0","1.66644191741943","2.0"
"Claude Osteen","1009878","Dodgers","P","","236.2","2.06039643287659","2.0"
"Jim Bibby","1000945","- - -","P","","196.1","1.92104196548462","1.9"
"Bill Hands","1005303","Twins","P","","142.0","1.88501453399658","1.9"
"Jose Cardenal","1001937","Cubs","RF","593","","1.88258230686188","1.9"
"Norm Cash","1002043","Tigers","1B","420","","1.87151789665222","1.9"
"Jim Perry","1010213","Tigers","P","","203.0","1.862065076828","1.9"
"Richie Scheinblum","1011541","- - -","RF","333","","1.83414295315742","1.8"
"Marty Pattin","1010074","Red Sox","P","","219.1","1.82107651233673","1.8"
"Mike Marshall","1008144","Expos","P","","179.0","1.61974132061005","1.8"
"Cookie Rojas","1011152","Royals","2B","595","","1.81493067741394","1.8"
"J.R. Richard","1010913","Astros","P","","72.0","1.81668126583099","1.8"
"Willie Horton","1006038","Tigers","LF","443","","1.77203047275543","1.8"
"Ron Schueler","1011622","Braves","P","","186.0","1.81840002536774","1.8"
"Sonny Siebert","1011951","- - -","P","","122.0","1.74862620979548","1.7"
