"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Willie Mays","1008315","Giants","CF","671","","9.83199501037598","9.8"
"Sandy Koufax","1007124","Dodgers","P","","311.0","9.16899299621582","8.6"
"Hank Aaron","1000001","Braves","RF","714","","8.42664909362793","8.4"
"Eddie Mathews","1008236","Braves","3B/LF","675","","7.85183525085449","7.9"
"Gary Peters","1010228","White Sox","P","","243.0","6.48741960525513","7.5"
"Dick Groat","1005075","Cardinals","SS","704","","7.22193431854248","7.2"
"Johnny Callison","1001851","Phillies","RF","692","","7.12354183197021","7.1"
"Bob Allison","1000166","Twins","RF","626","","6.94280052185059","6.9"
"Juan Marichal","1008106","Giants","P","","321.1","6.7075662612915","6.9"
"Larry Jackson","1006304","Cubs","P","","275.0","6.55398607254028","6.9"
"Vada Pinson","1010360","Reds","CF","695","","6.53159761428833","6.5"
"Ron Santo","1011447","Cubs","3B","687","","6.38359785079956","6.4"
"Jim Maloney","1008039","Reds","P","","250.1","6.36728954315186","6.4"
"Willie McCovey","1008423","Giants","LF","627","","6.31213712692261","6.3"
"Carl Yastrzemski","1014326","Red Sox","LF","668","","6.29360055923462","6.3"
"Don Drysdale","1003516","Dodgers","P","","315.1","5.77611970901489","6.3"
"Dick Ellsworth","1003754","Cubs","P","","290.2","6.58973932266235","6.2"
"Camilo Pascual","1010039","Twins","P","","248.1","5.41471290588379","6.1"
"Billy Williams","1013975","Cubs","LF","687","","5.90209293365479","5.9"
"Elston Howard","1006079","Yankees","C","531","","5.85689210891724","5.9"
"Ray Herbert","1005684","White Sox","P","","224.2","4.93912935256958","5.7"
"Bob Gibson","1004662","Cardinals","P","","254.2","4.43086767196655","5.4"
"Orlando Cepeda","1002103","Giants","1B","629","","5.33209609985352","5.3"
"Steve Barber","1000530","Orioles","P","","258.2","5.38814783096313","5.3"
"Joe Nuxhall","1009665","Reds","P","","217.1","5.36794805526733","5.3"
"Whitey Ford","1004227","Yankees","P","","269.1","5.17735958099365","5.1"
"Bob Friend","1004355","Pirates","P","","268.2","5.65893888473511","5.1"
"Jimmie Hall","1005253","Twins","CF/LF","571","","5.12251710891724","5.1"
"Bill White","1013855","Cardinals","1B","726","","5.11665916442871","5.1"
"Curt Simmons","1011980","Cardinals","P","","232.2","5.05229473114014","5.0"
"Ron Hansen","1005329","White Sox","SS","571","","5.01453685760498","5.0"
"Ken Boyer","1001283","Cardinals","3B","693","","4.96703958511353","5.0"
"Juan Pizarro","1010382","White Sox","P","","214.2","4.66451787948608","5.0"
"Bill Monbouquette","1009048","Red Sox","P","","266.2","5.43255424499512","4.9"
"Earl Battey","1000670","Twins","C","586","","4.86681175231934","4.9"
"Curt Flood","1004165","Cardinals","CF","714","","4.76058959960938","4.8"
"Al Kaline","1006678","Tigers","RF","616","","4.74946594238281","4.7"
"Roberto Clemente","1002340","Pirates","RF","642","","4.64252758026123","4.6"
"Jim O'Toole","1009897","Reds","P","","234.1","4.77468347549438","4.6"
"Pete Ward","1013621","White Sox","3B","667","","4.58653879165649","4.6"
"Dean Chance","1002130","Angels","P","","248.0","4.75837326049805","4.6"
"Harmon Killebrew","1006905","Twins","LF","596","","4.56737947463989","4.6"
"Al Downing","1003450","Yankees","P","","175.2","4.7304368019104","4.5"
"Norm Cash","1002043","Tigers","1B","593","","4.42169761657715","4.4"
"Albie Pearson","1010108","Angels","CF","684","","4.41847991943359","4.4"
"Turk Farrell","1003950","Colt .45's","P","","202.1","4.27928781509399","4.4"
"Joe Torre","1013133","Braves","C/1B","556","","4.36280059814453","4.4"
"Tony Taylor","1012892","Phillies","2B","700","","4.31229209899902","4.3"
"Tom Tresh","1013179","Yankees","CF/LF","614","","4.30739831924438","4.3"
"Felipe Alou","1000177","Giants","RF","607","","4.24986505508423","4.2"
"Rich Rollins","1011162","Twins","3B","586","","4.1395320892334","4.1"
"Jack Kralick","1007135","- - -","P","","223.0","3.79354244470596","4.1"
"Wayne Causey","1002091","Athletics","SS","619","","4.03363227844238","4.0"
"Jack Sanford","1011432","Giants","P","","284.1","3.75537943840027","4.0"
"Jim Gilliam","1004724","Dodgers","2B/3B","605","","3.97620916366577","4.0"
"Frank Robinson","1011066","Reds","RF/LF","580","","3.95606422424316","4.0"
"Jim Fregosi","1004330","Angels","SS","642","","3.91565704345703","3.9"
"Tommy Davis","1003084","Dodgers","LF","597","","3.82789993286133","3.8"
"Tony Gonzalez","1004845","Phillies","CF/LF","625","","3.7748236656189","3.8"
"Don Nottebart","1009651","Colt .45's","P","","193.0","3.72815275192261","3.7"
"Rocky Colavito","1002404","Tigers","LF","692","","3.69221472740173","3.7"
"John Orsino","1009851","Orioles","C","430","","3.61885857582092","3.6"
"Max Alvis","1000201","Indians","3B","660","","3.59563159942627","3.6"
"Frank Howard","1006080","Dodgers","RF","459","","3.57859706878662","3.6"
"Ken Johnson","1006477","Colt .45's","P","","224.0","4.06676483154297","3.5"
"Orlando Pena","1010150","Athletics","P","","217.0","3.39365363121033","3.4"
"Bill Mazeroski","1008316","Pirates","2B","576","","3.42118620872498","3.4"
"Roger Maris","1008110","Yankees","RF","351","","3.41898059844971","3.4"
"Don Lock","1007686","Senators","CF","611","","3.40034651756287","3.4"
"Ed Bailey","1000421","Giants","C","361","","3.39160561561584","3.4"
"Lee Maye","1008294","Braves","CF/LF","487","","3.3837525844574","3.4"
"Maury Wills","1014053","Dodgers","SS","580","","3.32768321037292","3.3"
"Mickey Mantle","1008082","Yankees","CF","213","","3.27494740486145","3.3"
"Eddie Bressoud","1001397","Red Sox","SS","559","","3.2748327255249","3.3"
"Clay Dalrymple","1002950","Phillies","C","511","","3.20886826515198","3.2"
"Jim Gentile","1004612","Orioles","1B","582","","3.16293025016785","3.2"
"Johnny Edwards","1003689","Reds","C","551","","3.12331938743591","3.1"
"Chris Short","1011931","Phillies","P","","198.0","3.40158343315125","3.1"
"Dick Stigman","1012534","Twins","P","","241.0","3.29425382614136","3.0"
"Woodie Held","1005609","Indians","2B","493","","3.04235672950745","3.0"
"Warren Spahn","1012299","Braves","P","","259.2","2.46419501304626","3.0"
"Bob Bruce","1001573","Colt .45's","P","","170.1","2.74935674667358","2.9"
"Frank Malzone","1008048","Red Sox","3B","623","","2.94567632675171","2.9"
"Leon Wagner","1013487","Angels","LF","613","","2.93815612792969","2.9"
"Earl Wilson","1014073","Red Sox","P","","210.2","2.31647825241089","2.9"
"Billy O'Dell","1009724","Giants","P","","222.1","2.57890343666077","2.9"
"Floyd Robinson","1011064","White Sox","RF/LF","600","","2.90608406066895","2.9"
"Ron Fairly","1003907","Dodgers","1B","564","","2.87868642807007","2.9"
"Chuck Hinton","1005852","Senators","RF/LF","646","","2.79464769363403","2.8"
"Cal McLish","1008626","Phillies","P","","209.2","2.27035903930664","2.7"
"Jim Bouton","1001241","Yankees","P","","249.1","3.55166268348694","2.7"
"Brooks Robinson","1011055","Orioles","3B","648","","2.68627619743347","2.7"
"Tom Haller","1005244","Giants","C","340","","2.6770293712616","2.7"
"Dave Wickersham","1013917","Athletics","P","","237.2","3.1130747795105","2.7"
