"Name","playerid","Team","Pos","PA","IP","Primary WAR","Total WAR"
"Mike Schmidt","1011586","Phillies","3B","434","","7.76632022857666","7.8"
"Rickey Henderson","194","Athletics","LF","493","","6.6757869720459","6.7"
"Andre Dawson","1003091","Expos","CF","441","","6.67543029785156","6.7"
"Dwight Evans","1003865","Red Sox","RF","504","","6.58839225769043","6.6"
"Buddy Bell","1000799","Rangers","3B","415","","5.48921489715576","5.5"
"Fernando Valenzuela","1013327","Dodgers","P","","192.1","4.87607097625732","5.3"
"Bobby Grich","1005033","Angels","2B","404","","5.27965974807739","5.3"
"Steve Carlton","1001964","Phillies","P","","190.0","5.28898286819458","5.3"
"Bill Gullickson","1005136","Expos","P","","157.1","4.75077438354492","4.8"
"Tom Paciorek","1009938","Mariners","LF","452","","4.59985733032227","4.6"
"Len Barker","1000546","Indians","P","","154.1","4.55193376541138","4.6"
"Robin Yount","1014396","Brewers","SS","411","","4.49047803878784","4.5"
"Dwayne Murphy","1009359","Athletics","CF","477","","4.32876300811768","4.3"
"Nolan Ryan","1011348","Astros","P","","149.0","3.84213733673096","4.2"
"Keith Hernandez","1005706","Cardinals","1B","444","","4.06369781494141","4.1"
"Don Sutton","1012745","Astros","P","","158.2","3.93416976928711","4.0"
"Rick Burleson","1001696","Angels","SS","490","","4.02526950836182","4.0"
"Chet Lemon","1007518","White Sox","CF","383","","3.93030643463135","3.9"
"Cecil Cooper","1002592","Brewers","1B","453","","3.89709115028381","3.9"
"Bert Blyleven","1001098","Indians","P","","159.1","3.87959623336792","3.9"
"Tony Armas","1000305","Athletics","RF","462","","3.85798907279968","3.9"
"Gary Carter","1002015","Expos","C","419","","3.85750651359558","3.9"
"George Foster","1004250","Reds","LF","472","","3.80661225318909","3.8"
"Dennis Leonard","1007531","Royals","P","","201.2","3.74315571784973","3.7"
"Tim Raines","1406","Expos","LF","363","","3.70837736129761","3.7"
"Burt Hooton","1006005","Dodgers","P","","142.1","3.31127977371216","3.6"
"Alan Trammell","1013157","Tigers","SS","463","","3.61396384239197","3.6"
"Eddie Murray","1009386","Orioles","1B","422","","3.60693359375","3.6"
"Willie Wilson","1014113","Royals","LF","465","","3.56736993789673","3.6"
"Steve Kemp","1006827","Tigers","LF","447","","3.49174070358276","3.5"
"Dave Righetti","1010958","Yankees","P","","105.1","3.46837091445923","3.5"
"Dave Concepcion","1002494","Reds","SS","468","","3.46093225479126","3.5"
"Lou Whitaker","1013846","Tigers","2B","382","","3.43331241607666","3.4"
"Bill Madlock","1007957","Pirates","3B","320","","3.39966607093811","3.4"
"Jim Sundberg","1012724","Rangers","C","396","","3.37929558753967","3.4"
"Tony Bernazard","1000889","White Sox","2B","450","","3.34920191764832","3.3"
"Ron Cey","1002108","Dodgers","3B","359","","3.27772736549377","3.3"
"Gaylord Perry","1010210","Braves","P","","150.2","2.80237007141113","3.2"
"Art Howe","1006092","Astros","3B","406","","3.22674560546875","3.2"
"Carney Lansford","1007331","Red Sox","3B","438","","3.21852803230286","3.2"
"Dennis Eckersley","1003660","Red Sox","P","","154.0","3.18093395233154","3.2"
"Ken Forsch","1004234","Angels","P","","153.0","3.14830756187439","3.1"
"Gorman Thomas","1012979","Brewers","RF/CF","420","","3.12617039680481","3.1"
"George Hendrick","1005642","Cardinals","RF/CF","441","","3.12181234359741","3.1"
"Jerry Mumphrey","1009314","Yankees","CF","350","","3.11763739585876","3.1"
"Darrell Evans","1003864","Giants","3B","419","","3.00895380973816","3.0"
"George Brett","1001400","Royals","3B","379","","2.99985527992249","3.0"
"Ron Oester","1009739","Reds","2B","408","","2.95720791816711","3.0"
"Steve Rogers","1011138","Expos","P","","160.2","3.04134774208069","3.0"
"Dave Stieb","1012532","Blue Jays","P","","183.2","2.9489049911499","2.9"
"Bob Knepper","1007031","Astros","P","","156.2","2.71028304100037","2.8"
"Kirk Gibson","1004669","Tigers","RF/CF","313","","2.81387567520142","2.8"
"Dennis Martinez","1008161","Orioles","P","","179.0","2.80620265007019","2.8"
"Milt Wilcox","1013939","Tigers","P","","166.1","2.8030993938446","2.8"
"Ron Guidry","1005124","Yankees","P","","127.0","2.78425312042236","2.8"
"Jim Rice","1010897","Red Sox","LF","495","","2.77717232704163","2.8"
"Jose Cruz","1002841","Astros","LF","451","","2.77588391304016","2.8"
"Rick Reuschel","1010852","- - -","P","","156.1","2.98659181594849","2.8"
"Mario Soto","1012289","Reds","P","","175.0","3.34201169013977","2.8"
"Pedro Guerrero","1005120","Dodgers","RF","387","","2.74984836578369","2.7"
"Jack Clark","1002288","Giants","RF","437","","2.71974349021912","2.7"
"Dave Winfield","1014127","Yankees","LF","440","","2.71168351173401","2.7"
"Jack Morris","1009211","Tigers","P","","198.0","2.68474888801575","2.7"
"Doug DeCinces","1003123","Orioles","3B","391","","2.68429613113403","2.7"
"Steve McCatty","1008383","Athletics","P","","185.2","2.68151021003723","2.7"
"Larry Gura","1005150","Royals","P","","172.1","2.66171050071716","2.7"
"Gary Matthews","1008255","Phillies","LF","428","","2.66028475761414","2.7"
"Mike Hargrove","1005361","Indians","1B","398","","2.62937092781067","2.6"
"Greg Luzinski","1007855","White Sox","DH","441","","2.62393736839294","2.6"
"Rod Carew","1001942","Angels","1B","421","","2.61785817146301","2.6"
"Dusty Baker","1000450","Dodgers","LF","438","","2.5806348323822","2.6"
"Jerry Reuss","1010853","Dodgers","P","","152.2","2.54767417907715","2.6"
"Rollie Fingers","1004051","Brewers","P","","78.0","2.56424045562744","2.6"
"Lary Sorensen","1012279","Cardinals","P","","140.1","2.9751501083374","2.6"
"Doc Medich","1008714","Rangers","P","","143.1","2.55545282363892","2.6"
"Rick Langford","1007319","Athletics","P","","195.1","2.50253009796143","2.5"
"Ken Griffey","1005044","Reds","CF","442","","2.47518491744995","2.5"
"Alan Ashby","1000336","Astros","C","295","","2.45561075210571","2.5"
"Ken Oberkfell","1009677","Cardinals","3B","420","","2.43356466293335","2.4"
"Scott Sanderson","1011422","Expos","P","","137.1","2.15662884712219","2.4"
"Scott McGregor","1008546","Orioles","P","","160.0","2.42314791679382","2.4"
"Terry Kennedy","1006850","Padres","C","412","","2.40430617332458","2.4"
"Britt Burns","1001702","White Sox","P","","156.2","2.39932298660278","2.4"
"Hubie Brooks","1001472","Mets","3B","389","","2.38782024383545","2.4"
"Carlton Fisk","1004101","White Sox","C","394","","2.35501980781555","2.4"
"Rudy May","1008310","Yankees","P","","147.2","2.35465860366821","2.4"
"Bruce Berenyi","1000864","Reds","P","","126.0","2.18424868583679","2.4"
"Joe Niekro","1009582","Astros","P","","166.0","2.21547174453735","2.3"
"Tom Seaver","1011708","Reds","P","","166.1","1.79673409461975","2.3"
"Dennis Lamp","1007284","White Sox","P","","127.0","2.3080952167511","2.3"
"Gene Richards","1010907","Padres","LF","453","","2.30349254608154","2.3"
"Joe Morgan","1009179","Giants","2B","378","","2.28990197181702","2.3"
"Tom Herr","1005737","Cardinals","2B","462","","2.27618217468262","2.3"
"Bruce Benedict","1000829","Braves","C","339","","2.25627112388611","2.3"
"Graig Nettles","1009517","Yankees","3B","402","","2.25434446334839","2.3"
"Warren Cromartie","1002786","Expos","1B/RF","400","","2.24872994422913","2.2"
"John Denny","1003210","Indians","P","","145.2","2.23281645774841","2.2"
"Lance Parrish","1010021","Tigers","C","384","","2.15053200721741","2.2"
"Joe Lefebvre","1007474","Padres","RF","286","","2.14826440811157","2.1"
"Bob Welch","1013750","Dodgers","P","","141.1","1.89596915245056","2.1"
"Willie Randolph","1010694","Yankees","2B","422","","2.12776231765747","2.1"
"Garry Templeton","1012909","Cardinals","SS","350","","2.1254460811615","2.1"
